"gs","D","A","Ca","ID","gBBOpti"
0.424890591,1.220483224,18.57638581,399.2170105,"7-4",0.455324752530956
0.425312756,1.219362111,18.60673847,399.2231445,"7-4",0.455810179959281
0.425312756,1.219362111,18.60673847,399.2231445,"7-4",0.455810179959281
0.425681709,1.218213161,18.6424725,399.2459717,"7-4",0.456359949544214
0.425943183,1.217274819,18.72099588,399.307251,"7-4",0.457446812393123
0.422550006,1.2059434,27.29273386,1600.138428,"7-4",0.297357035249441
0.422279666,1.206195847,27.29622608,1600.151611,"7-4",0.297361276538456
0.422279666,1.206195847,27.29622608,1600.151611,"7-4",0.297361276538456
0.422360508,1.205964033,27.29568553,1600.142822,"7-4",0.297366180660669
0.422390162,1.205955584,27.30081455,1600.172485,"7-4",0.297381994149251
0.566981939,1.12508003,17.96486751,399.300415,"7-5",0.454094442815491
0.566981939,1.12508003,17.96486751,399.300415,"7-5",0.454094442815491
0.566981939,1.12508003,17.96486751,399.300415,"7-5",0.454094442815491
0.56736789,1.124611459,17.9982399,399.2994995,"7-5",0.454594010507122
0.567719614,1.12394622,17.98223509,399.2914429,"7-5",0.454429753434504
0.568163845,1.119510997,26.08803658,1600.686035,"7-5",0.295608430384191
0.568375705,1.119207904,26.08575902,1600.704468,"7-5",0.295608200856483
0.568683876,1.118793216,26.10795859,1600.707397,"7-5",0.295696765791804
0.568683876,1.118793216,26.10795859,1600.707397,"7-5",0.295696765791804
0.568322895,1.11929197,26.09786574,1600.726074,"7-5",0.295646466249243
0.257224922,1.416632384,9.668746733,399.4538879,"7-6",0.328817588160364
0.257324342,1.416031746,9.679733731,399.460144,"7-6",0.328973962399305
0.257324342,1.416031746,9.679733731,399.460144,"7-6",0.328973962399305
0.257255854,1.415869719,9.716094106,399.4958496,"7-6",0.329432169994371
0.257359226,1.41582451,9.709626547,399.5093079,"7-6",0.329346746308865
0.290658054,1.398882669,14.49040412,1599.781494,"7-6",0.251744788462141
0.290658054,1.398882669,14.49040412,1599.781494,"7-6",0.251744788462141
0.290567079,1.39920168,14.45483596,1599.781982,"7-6",0.251627229899268
0.290723775,1.398896704,14.47543633,1599.728027,"7-6",0.251698240398474
0.290723775,1.398896704,14.47543633,1599.728027,"7-6",0.251698240398474
0.442369557,1.228575975,16.11655459,399.8192139,"4-2",0.421393651930597
0.442369557,1.228575975,16.11655459,399.8192139,"4-2",0.421393651930597
0.442369557,1.228575975,16.11655459,399.8192139,"4-2",0.421393651930597
0.442698224,1.227865416,16.11473452,399.811676,"4-2",0.421417168824697
0.44310233,1.227061387,16.10666714,399.8206177,"4-2",0.421353794921174
0.443478276,1.250485023,20.10571556,1599.102783,"4-2",0.272311478620728
0.443551409,1.250480573,20.03125734,1599.067383,"4-2",0.272065006598748
0.443584527,1.250276854,20.01497761,1599.053101,"4-2",0.272015170713681
0.443584527,1.250276854,20.01497761,1599.053101,"4-2",0.272015170713681
0.443873814,1.250070219,20.01466411,1599.067383,"4-2",0.272017386292542
0.198774969,1.484002951,11.86864563,399.9787598,"4-4",0.354328195877056
0.198644306,1.484160351,11.8601508,399.9871521,"4-4",0.354213053711831
0.198644306,1.484160351,11.8601508,399.9871521,"4-4",0.354213053711831
0.198477103,1.484791171,11.80277082,399.9519043,"4-4",0.35348438952556
0.198349562,1.484582486,11.83718661,399.9566956,"4-4",0.353921710535202
0.153215593,1.543553368,21.02846065,1598.993652,"4-4",0.270492492754039
0.153215593,1.543553368,21.02846065,1598.993652,"4-4",0.270492492754039
0.152860817,1.544284511,21.07958009,1599.066406,"4-4",0.270637444705052
0.152860817,1.544284511,21.07958009,1599.066406,"4-4",0.270637444705052
0.15244541,1.545453556,21.08359216,1599.130981,"4-4",0.270630509434376
0.511747448,1.166308382,17.94663111,400.0137024,"4-5",0.450255091946036
0.511747448,1.166308382,17.94663111,400.0137024,"4-5",0.450255091946036
0.511747448,1.166308382,17.94663111,400.0137024,"4-5",0.450255091946036
0.512141375,1.165779806,17.95943639,400.0378418,"4-5",0.450454328614612
0.512760644,1.165047765,17.96030777,400.0406799,"4-5",0.450518917492987
0.521334267,1.134018372,25.10055735,1599.935791,"4-5",0.291835650995893
0.521238577,1.133925653,25.20236174,1600.010498,"4-5",0.29218494620655
0.521108983,1.133904555,25.26034699,1600.044556,"4-5",0.292383488755588
0.521108983,1.133904555,25.26034699,1600.044556,"4-5",0.292383488755588
0.521027481,1.133925528,25.33606465,1600.111938,"4-5",0.292640162756742
0.571951667,1.106069938,17.91886031,398.6984253,"4-6",0.455343055756026
0.571951667,1.106069938,17.91886031,398.6984253,"4-6",0.455343055756026
0.572048849,1.106064364,17.93411804,398.7395935,"4-6",0.455530549107653
0.572162986,1.105679482,17.9358413,398.7329712,"4-6",0.455589767132775
0.572831069,1.105003938,17.93108881,398.7284851,"4-6",0.455580746145579
0.560851504,1.131181106,23.71881144,1600.311279,"4-6",0.287127508641835
0.561053895,1.130800166,23.72609108,1600.244385,"4-6",0.287165816716243
0.562456519,1.128961194,23.66913802,1600.197388,"4-6",0.287018981133798
0.564499685,1.126086128,23.64389541,1600.219238,"4-6",0.287004689456265
0.564499685,1.126086128,23.64389541,1600.219238,"4-6",0.287004689456265
0.308893509,1.363591726,13.89550726,400.0692139,"4-7",0.38486818586878
0.308497941,1.364806821,13.94199452,400.0882263,"4-7",0.385404873080836
0.308497941,1.364806821,13.94199452,400.0882263,"4-7",0.385404873080836
0.308497941,1.364806821,13.94199452,400.0882263,"4-7",0.385404873080836
0.308449784,1.365543153,13.93324479,400.0923767,"4-7",0.385256499208389
0.321990105,1.280465415,25.86772555,1599.261475,"4-7",0.290787225875911
0.322009417,1.280188354,25.80399269,1599.255615,"4-7",0.290583433974907
0.322009417,1.280188354,25.80399269,1599.255615,"4-7",0.290583433974907
0.321961783,1.27996597,25.77703098,1599.209229,"4-7",0.290501989417306
0.322025032,1.279471858,25.7296288,1599.185791,"4-7",0.29035806419908
0.345892102,1.239630704,19.57110461,398.725708,"4-8",0.467599938261038
0.345892102,1.239630704,19.57110461,398.725708,"4-8",0.467599938261038
0.346204781,1.23922912,19.5777217,398.7162781,"4-8",0.467724593762212
0.346204781,1.23922912,19.5777217,398.7162781,"4-8",0.467724593762212
0.346317918,1.238937031,19.58039228,398.7028198,"4-8",0.46779091568416
0.347383125,1.209444297,29.54555301,1600.12793,"4-8",0.304851862449186
0.347104605,1.209991319,29.52100991,1600.039307,"4-8",0.304758897046258
0.347104605,1.209991319,29.52100991,1600.039307,"4-8",0.304758897046258
0.347127925,1.210172882,29.52612896,1600.063599,"4-8",0.304769382844691
0.347237168,1.209847699,29.52500653,1600.0896,"4-8",0.304773381049149
0.41220845,1.131267934,18.59548446,398.916748,"2-1",0.462572598300822
0.412385774,1.130385257,18.59969089,398.9263916,"2-1",0.462695881084346
0.412385774,1.130385257,18.59969089,398.9263916,"2-1",0.462695881084346
0.412976014,1.129186681,18.6453273,398.9665222,"2-1",0.463398589702756
0.41321931,1.128411053,18.6439812,398.9511414,"2-1",0.463452887008101
0.361025126,1.193174879,25.79904203,1600.106934,"2-1",0.292649105651757
0.36090634,1.193236616,25.79379482,1600.089966,"2-1",0.2926306818719
0.36090634,1.193236616,25.79379482,1600.089966,"2-1",0.2926306818719
0.360626945,1.193481369,25.86128601,1600.157349,"2-1",0.292849085509156
0.360320957,1.193990149,25.81839744,1600.175171,"2-1",0.292689864768503
0.262900704,1.31404789,11.86541971,398.6401978,"2-2",0.361172753596625
0.263083272,1.313650517,11.88485313,398.6633301,"2-2",0.361435320353227
0.263249617,1.313193069,11.87432123,398.6628723,"2-2",0.361316032501526
0.263249617,1.313193069,11.87432123,398.6628723,"2-2",0.361316032501526
0.263501783,1.312375688,11.84883524,398.6417236,"2-2",0.361023165706807
0.229714458,1.31312222,16.90274923,1598.929443,"2-2",0.260696849315379
0.229679338,1.313342728,16.87072837,1598.890991,"2-2",0.260590080168148
0.229679338,1.313342728,16.87072837,1598.890991,"2-2",0.260590080168148
0.229486488,1.313736737,16.88423823,1598.90625,"2-2",0.260628040016826
0.229252573,1.313907719,16.87235062,1598.856079,"2-2",0.26058834798387
0.470315621,0.996527571,21.52503508,398.8689575,"2-3",0.516975766115357
0.470314704,0.996646345,21.51278528,398.8316956,"2-3",0.516814093931688
0.470314704,0.996646345,21.51278528,398.8316956,"2-3",0.516814093931688
0.469787964,0.997092944,21.5166078,398.8347168,"2-3",0.516816637073369
0.469835417,0.997018796,21.51719094,398.8292542,"2-3",0.516837717935749
0.390767297,1.118561513,28.61962634,1600.964478,"2-3",0.304381134004815
0.390767297,1.118561513,28.61962634,1600.964478,"2-3",0.304381134004815
0.390767297,1.118561513,28.61962634,1600.964478,"2-3",0.304381134004815
0.391122619,1.11779314,28.58112821,1600.951538,"2-3",0.304272876214263
0.390980541,1.117670994,28.57097036,1600.944092,"2-3",0.304242017598347
0.201578646,1.348355719,14.47134486,400.5482178,"2-4",0.392810958778063
0.201578646,1.348355719,14.47134486,400.5482178,"2-4",0.392810958778063
0.201690737,1.347910136,14.49364327,400.5570068,"2-4",0.393117175864139
0.201690737,1.347910136,14.49364327,400.5570068,"2-4",0.393117175864139
0.202010561,1.347049751,14.52597017,400.5741882,"2-4",0.393569498821664
0.177911201,1.379436434,19.93943357,1599.743896,"2-4",0.269506480894303
0.177567091,1.380123693,19.90969567,1599.685669,"2-4",0.269402111349746
0.177567091,1.380123693,19.90969567,1599.685669,"2-4",0.269402111349746
0.177458412,1.380279597,19.90009762,1599.577515,"2-4",0.269373063574479
0.177401761,1.380591582,19.93927855,1599.571167,"2-4",0.269494402838475
0.355531565,1.144260309,13.41020746,398.8693237,"2-6",0.390115253599472
0.355319484,1.14481374,13.40554184,398.8644409,"2-6",0.390021573110763
0.355319484,1.14481374,13.40554184,398.8644409,"2-6",0.390021573110763
0.35512419,1.144897067,13.38952172,398.8712463,"2-6",0.389792961625684
0.354804501,1.145199867,13.42144009,398.893219,"2-6",0.390205164195257
0.343634908,1.175475519,19.72011414,1600.109375,"2-6",0.272428461095455
0.343491867,1.174836464,19.68406979,1600.062378,"2-6",0.272320656547095
0.343408199,1.174634595,19.69787819,1600.088135,"2-6",0.272370634401807
0.343428979,1.174630907,19.69625293,1600.064697,"2-6",0.272366159583303
0.343428979,1.174630907,19.69625293,1600.064697,"2-6",0.272366159583303
0.507918496,1.084598155,16.13984436,399.2504578,"2-7",0.431788475951208
0.507918496,1.084598155,16.13984436,399.2504578,"2-7",0.431788475951208
0.508225311,1.083994473,16.13596699,399.2462158,"2-7",0.431781508598446
0.508841655,1.083447144,16.1617854,399.2425842,"2-7",0.432186820444487
0.508647115,1.083749243,16.15960962,399.2304993,"2-7",0.432140557091405
0.439628565,1.179808075,21.88835534,1600.547974,"2-7",0.279688297935794
0.43967582,1.179921072,21.8629283,1600.51416,"2-7",0.279600984565701
0.43967582,1.179921072,21.8629283,1600.51416,"2-7",0.279600984565701
0.439250838,1.18047018,21.926166,1600.513916,"2-7",0.279803578315102
0.439545031,1.180197015,21.95686241,1600.478149,"2-7",0.27991558816369
0.468302346,1.164307071,14.98183276,398.661499,"2-8",0.410612351604247
0.468302346,1.164307071,14.98183276,398.661499,"2-8",0.410612351604247
0.468197039,1.164183465,14.99272814,398.6751709,"2-8",0.410762302452167
0.468197039,1.164183465,14.99272814,398.6751709,"2-8",0.410762302452167
0.468683904,1.163573077,15.01587453,398.6938782,"2-8",0.411107945346902
0.447926702,1.122406259,18.69093284,1600.199829,"2-8",0.269972538977131
0.447894002,1.121993179,18.6912489,1600.284912,"2-8",0.269978652491739
0.447894002,1.121993179,18.6912489,1600.284912,"2-8",0.269978652491739
0.447821503,1.12169415,18.73276384,1600.343018,"2-8",0.270126015515716
0.447821503,1.12169415,18.73276384,1600.343018,"2-8",0.270126015515716
0.652563564,1.082523994,22.21611251,400.5160217,"5-2",0.516270026062538
0.65271972,1.082642456,22.25297541,400.5404663,"5-2",0.516754771721154
0.652313926,1.082630224,22.22423458,400.5411682,"5-2",0.516353269405417
0.652313926,1.082630224,22.22423458,400.5411682,"5-2",0.516353269405417
0.652180362,1.082721668,22.23566969,400.5592346,"5-2",0.516489873563123
0.618502092,1.191776107,29.77722187,1600.157227,"5-2",0.306151145561757
0.618528985,1.191588247,29.79560677,1600.193237,"5-2",0.306216723249485
0.618528985,1.191588247,29.79560677,1600.193237,"5-2",0.306216723249485
0.618553296,1.191740896,29.79751606,1600.223022,"5-2",0.306216756632725
0.618216441,1.191951397,29.80126306,1600.160645,"5-2",0.30622709685189
0.19759123,1.336785174,13.34620158,399.844696,"5-3",0.379056387642806
0.197452686,1.336716624,13.35337944,399.8624573,"5-3",0.379145183905842
0.197452686,1.336716624,13.35337944,399.8624573,"5-3",0.379145183905842
0.197184717,1.336430088,13.34277697,399.8752441,"5-3",0.379014520827288
0.197124497,1.33653245,13.32866532,399.8826294,"5-3",0.378823028513591
0.150205516,1.320286989,20.26608455,1600.748657,"5-3",0.271512075851669
0.150095757,1.320474551,20.23503283,1600.749512,"5-3",0.27140738932055
0.1501573,1.320212648,20.20337623,1600.716187,"5-3",0.271309937976044
0.149961925,1.32038331,20.22177492,1600.671387,"5-3",0.271368905386838
0.149961925,1.32038331,20.22177492,1600.671387,"5-3",0.271368905386838
0.732720621,1.113926576,18.89728451,400.5441284,"5-4",0.467118781706913
0.732494334,1.114096726,18.92396198,400.5684204,"5-4",0.46745819902181
0.732494334,1.114096726,18.92396198,400.5684204,"5-4",0.46745819902181
0.732701905,1.113724701,18.97575942,400.6157532,"5-4",0.468175841585125
0.732897203,1.113653156,18.98996438,400.6245422,"5-4",0.46837284153624
0.743254702,1.102526792,22.44847469,1600.799561,"5-4",0.283432781848988
0.743261134,1.102312834,22.46996352,1600.844116,"5-4",0.28351077078272
0.743088757,1.102212556,22.53068536,1600.815796,"5-4",0.283725954617532
0.742778749,1.102397997,22.54705091,1600.814453,"5-4",0.28377825745614
0.742778749,1.102397997,22.54705091,1600.814453,"5-4",0.28377825745614
0.698046705,1.145654202,23.13268687,1600.705444,"5-4",0.284727857964052
0.698046705,1.145654202,23.13268687,1600.705444,"5-4",0.284727857964052
0.698315497,1.145221616,23.1254222,1600.696411,"5-4",0.284713996429569
0.698315497,1.145221616,23.1254222,1600.696411,"5-4",0.284713996429569
0.698936845,1.144535586,23.09650642,1600.671387,"5-4",0.284632820990497
0.68608724,1.042537426,24.67279091,399.0758362,"5-5",0.556604076926503
0.686704546,1.04157552,24.64455039,399.0557861,"5-5",0.55633601260259
0.686911049,1.041303171,24.655327,399.0509949,"5-5",0.556526706682098
0.687388797,1.040534368,24.6539282,399.0552063,"5-5",0.556596271903237
0.687975281,1.039800804,24.63721772,399.0521851,"5-5",0.556449805385447
0.719131576,0.976639133,32.71833668,1599.424438,"5-5",0.324333026879483
0.719331462,0.976492837,32.73569283,1599.474976,"5-5",0.324398854608449
0.719376201,0.976322013,32.75603899,1599.509521,"5-5",0.324477837896478
0.719376201,0.976322013,32.75603899,1599.509521,"5-5",0.324477837896478
0.719228,0.976259924,32.76274239,1599.53125,"5-5",0.324503348154448
0.390106015,1.198697905,19.55154061,400.1808167,"5-6",0.46948132369928
0.390355221,1.198624289,19.5604741,400.1790771,"5-6",0.4696088792577
0.390355221,1.198624289,19.5604741,400.1790771,"5-6",0.4696088792577
0.390474105,1.198368149,19.57023416,400.1833496,"5-6",0.469757813730672
0.390793542,1.197876496,19.52843898,400.1630859,"5-6",0.469244586065593
0.319278008,1.261792142,26.88528517,1599.725586,"5-6",0.294579177102251
0.319161024,1.261852597,26.90000943,1599.714233,"5-6",0.294627192026722
0.319161024,1.261852597,26.90000943,1599.714233,"5-6",0.294627192026722
0.318960433,1.261617,26.9349279,1599.715088,"5-6",0.294748883917761
0.318914287,1.261448117,26.92324239,1599.785889,"5-6",0.294710317308545
0.294606483,1.288058458,17.21546011,398.6573792,"5-6",0.433004725767826
0.294201605,1.289708143,17.21819877,398.64505,"5-6",0.432946516550686
0.294201605,1.289708143,17.21819877,398.64505,"5-6",0.432946516550686
0.293383938,1.292388485,17.19343936,398.6493835,"5-6",0.432452536068861
0.293383938,1.292388485,17.19343936,398.6493835,"5-6",0.432452536068861
0.279143179,1.290527438,15.41645396,398.6427612,"5-7",0.409085048399291
0.279143179,1.290527438,15.41645396,398.6427612,"5-7",0.409085048399291
0.27943842,1.290065295,15.44174097,398.6521912,"5-7",0.409439872908751
0.27943842,1.290065295,15.44174097,398.6521912,"5-7",0.409439872908751
0.279424246,1.289724628,15.44000961,398.6467896,"5-7",0.409438521338922
0.227712184,1.36712441,23.35523266,1599.654785,"5-7",0.280736372359843
0.22745641,1.367437259,23.30412149,1599.667725,"5-7",0.280564815718607
0.227285267,1.367384873,23.21076765,1599.687744,"5-7",0.280263510378182
0.227285267,1.367384873,23.21076765,1599.687744,"5-7",0.280263510378182
0.227075701,1.367687454,23.14421826,1599.642212,"5-7",0.280045102478796
0.553328864,1.142935492,16.42534262,399.0342712,"5-8",0.431660141126549
0.553476633,1.14303369,16.43586043,399.0386963,"5-8",0.431795656936167
0.553476633,1.14303369,16.43586043,399.0386963,"5-8",0.431795656936167
0.553495643,1.143192168,16.41636124,399.0198059,"5-8",0.431526581422494
0.553495643,1.143192168,16.41636124,399.0198059,"5-8",0.431526581422494
0.526828029,1.236235531,22.02944055,1600.684448,"5-8",0.278941960808223
0.527362201,1.235670732,21.99809647,1600.668335,"5-8",0.278849743714594
0.527362201,1.235670732,21.99809647,1600.668335,"5-8",0.278849743714594
0.527362201,1.235670732,21.99809647,1600.668335,"5-8",0.278849743714594
0.528278092,1.234675821,22.0164314,1600.682861,"5-8",0.278931120463311
0.371736037,1.332304654,14.25587037,399.3756409,"7-1",0.391331159289033
0.372014943,1.331838878,14.26830428,399.3829041,"7-1",0.391512551831437
0.372014943,1.331838878,14.26830428,399.3829041,"7-1",0.391512551831437
0.372014943,1.331838878,14.26830428,399.3829041,"7-1",0.391512551831437
0.372312983,1.331240513,14.26903527,399.3763733,"7-1",0.391554128073324
0.337802426,1.359360643,19.08130801,1600.567261,"7-1",0.267024444897866
0.337308412,1.359860973,19.05159676,1600.542236,"7-1",0.266921525805333
0.336736541,1.360402211,18.99601662,1600.528687,"7-1",0.266733940948978
0.336736541,1.360402211,18.99601662,1600.528687,"7-1",0.266733940948978
0.336473119,1.360428045,18.9694351,1600.514526,"7-1",0.266648166066111
0.429565835,1.267349635,18.99772588,398.6373596,"7-2",0.458011185631966
0.429560229,1.267555474,19.00544422,398.6329041,"7-2",0.458102335611345
0.429560229,1.267555474,19.00544422,398.6329041,"7-2",0.458102335611345
0.429267484,1.267827685,19.0161965,398.6523438,"7-2",0.458214047762968
0.429056764,1.267853854,19.00383349,398.6464539,"7-2",0.458051556927733
0.360189751,1.350241673,32.89182104,1600.146973,"7-2",0.311948348299503
0.36016108,1.350106866,32.90195553,1600.087036,"7-2",0.31198887378061
0.359879846,1.35037124,32.93176191,1600.116211,"7-2",0.312076319410354
0.35957887,1.350345648,32.91653226,1600.138184,"7-2",0.312026190273936
0.35957887,1.350345648,32.91653226,1600.138184,"7-2",0.312026190273936
0.5296105,1.21580413,18.31399882,398.9227905,"7-3",0.452308431811681
0.52960275,1.215754355,18.31542546,398.9350281,"7-3",0.452323646246221
0.52960275,1.215754355,18.31542546,398.9350281,"7-3",0.452323646246221
0.529663729,1.215530466,18.35324357,398.9547424,"7-3",0.45283741447988
0.530124984,1.214944371,18.35511792,398.9499207,"7-3",0.452907626351555
0.504222417,1.232637346,24.59218493,1600.344849,"7-3",0.287606172409966
0.504222417,1.232637346,24.59218493,1600.344849,"7-3",0.287606172409966
0.504335785,1.232315344,24.58393636,1600.380127,"7-3",0.287584298017584
0.504335785,1.232315344,24.58393636,1600.380127,"7-3",0.287584298017584
0.504037987,1.232367703,24.57891794,1600.367432,"7-3",0.287566935788675
0.645526519,1.155473447,23.45857391,399.1090088,"7-4",0.527263649987033
0.645526519,1.155473447,23.45857391,399.1090088,"7-4",0.527263649987033
0.645880801,1.155304001,23.46652509,399.1325989,"7-4",0.527370448117106
0.645880801,1.155304001,23.46652509,399.1325989,"7-4",0.527370448117106
0.646202433,1.155148072,23.45350067,399.1175232,"7-4",0.527219247066163
0.674863376,1.136703563,31.52350599,1599.465332,"7-4",0.313910701501887
0.674867632,1.136538584,31.53684307,1599.44812,"7-4",0.313963400319105
0.675100599,1.136293527,31.54147234,1599.414063,"7-4",0.313989971597651
0.675100599,1.136293527,31.54147234,1599.414063,"7-4",0.313989971597651
0.675100599,1.136293527,31.54147234,1599.414063,"7-4",0.313989971597651
0.228284586,1.401537068,15.39338464,398.9293518,"7-5",0.402912227233657
0.228284586,1.401537068,15.39338464,398.9293518,"7-5",0.402912227233657
0.228284586,1.401537068,15.39338464,398.9293518,"7-5",0.402912227233657
0.228437171,1.400531505,15.42646663,398.9471741,"7-5",0.403376852122784
0.228566658,1.39914769,15.4401787,398.9533081,"7-5",0.403617218335933
0.203456385,1.274834633,26.08671481,1599.365601,"7-5",0.291637540544728
0.203456385,1.274834633,26.08671481,1599.365601,"7-5",0.291637540544728
0.203306315,1.275207516,26.0566935,1599.373291,"7-5",0.291529015369191
0.203306315,1.275207516,26.0566935,1599.373291,"7-5",0.291529015369191
0.203159889,1.275634909,26.02342076,1599.353027,"7-5",0.291409982674903
0.402453704,1.16659155,16.29184901,400.2964172,"7-7",0.427496069387619
0.402589135,1.166412028,16.30302575,400.3027649,"7-7",0.427657045784488
0.402589135,1.166412028,16.30302575,400.3027649,"7-7",0.427657045784488
0.402980608,1.166003949,16.31513342,400.2991638,"7-7",0.427851676458174
0.402966493,1.166148675,16.31587345,400.3327637,"7-7",0.427833331772039
0.411857871,1.14224208,23.49728695,1599.728149,"7-7",0.286113794394097
0.411743175,1.142551346,23.48820751,1599.699707,"7-7",0.286076267771438
0.411743175,1.142551346,23.48820751,1599.699707,"7-7",0.286076267771438
0.411855356,1.142568411,23.48617099,1599.709106,"7-7",0.286068365462403
0.412099215,1.142266827,23.45732549,1599.743896,"7-7",0.285975003915638
0.205917179,1.360203705,13.43433356,399.7392578,"7-8",0.379202310962933
0.205917179,1.360203705,13.43433356,399.7392578,"7-8",0.379202310962933
0.205917179,1.360203705,13.43433356,399.7392578,"7-8",0.379202310962933
0.20724967,1.357394272,13.46131827,399.7701416,"7-8",0.379662542605679
0.208891293,1.353008567,13.47962674,399.7730103,"7-8",0.380093710265421
0.193609212,1.29479543,20.50526439,1600.230469,"7-8",0.272770041583976
0.192404501,1.302409917,20.50497277,1600.262817,"7-8",0.272630331163801
0.191858102,1.305819819,20.54382858,1600.265015,"7-8",0.272696506711201
0.191858102,1.305819819,20.54382858,1600.265015,"7-8",0.272696506711201
0.192162352,1.304345454,20.57715617,1600.30481,"7-8",0.272830601757635
0.482586939,1.309192837,19.96990897,399.7225037,"1-1",0.467240853799324
0.482586939,1.309192837,19.96990897,399.7225037,"1-1",0.467240853799324
0.482604025,1.309351135,19.95064846,399.7137756,"1-1",0.466982976353166
0.482604025,1.309351135,19.95064846,399.7137756,"1-1",0.466982976353166
0.48226628,1.309772863,19.84107843,399.7294922,"1-1",0.465506659905672
0.457669843,1.408256216,24.21409146,1598.820068,"1-1",0.282755750607089
0.457842843,1.408175312,24.12857104,1598.819092,"1-1",0.282483886002984
0.457842843,1.408175312,24.12857104,1598.819092,"1-1",0.282483886002984
0.45789798,1.408240514,24.16745708,1598.846313,"1-1",0.282605674199739
0.458100702,1.408028185,24.0630714,1598.845825,"1-1",0.282275934981127
0.623391788,1.200587101,22.48544762,399.8123474,"1-2",0.509230461425105
0.62366756,1.200436442,22.52149008,399.8390503,"1-2",0.509710696524039
0.624301169,1.200089157,22.4853263,399.8201294,"1-2",0.50926727927684
0.624528664,1.199858785,22.52575006,399.8197327,"1-2",0.509834558995568
0.624528664,1.199858785,22.52575006,399.8197327,"1-2",0.509834558995568
0.652250787,1.198689451,29.07932982,1599.697876,"1-2",0.30361619648465
0.652425542,1.198562054,29.07980465,1599.732422,"1-2",0.303619356217493
0.652563739,1.198336926,29.13822197,1599.715942,"1-2",0.303824321131028
0.652408631,1.19815772,29.19368907,1599.750488,"1-2",0.304014866455586
0.652408631,1.19815772,29.19368907,1599.750488,"1-2",0.304014866455586
0.438762532,1.294221766,20.69889858,399.5336304,"1-3",0.478018137182154
0.43885925,1.293900338,20.7127683,399.5420837,"1-3",0.478218667641319
0.43885925,1.293900338,20.7127683,399.5420837,"1-3",0.478218667641319
0.439159522,1.293291411,20.71659338,399.532074,"1-3",0.478320618011945
0.439538056,1.292319815,20.72570142,399.5453491,"1-3",0.478503008208993
0.398321968,1.259113121,28.34876578,1600.07666,"1-3",0.299486303640607
0.398174818,1.258814096,28.29312999,1600.022583,"1-3",0.299312505277842
0.398174818,1.258814096,28.29312999,1600.022583,"1-3",0.299312505277842
0.398159926,1.258706508,28.28065808,1599.993652,"1-3",0.299275583929546
0.397895737,1.258430796,28.19767927,1599.990601,"1-3",0.299007304122238
0.5737273,1.093484547,19.50506225,399.1580505,"1-5",0.478271802221869
0.5737273,1.093484547,19.50506225,399.1580505,"1-5",0.478271802221869
0.574276948,1.092731798,19.5249794,399.1591187,"1-5",0.478616908801991
0.574276948,1.092731798,19.5249794,399.1591187,"1-5",0.478616908801991
0.574712601,1.092130464,19.54895627,399.1819458,"1-5",0.478990597768931
0.556410585,1.098234661,27.04572515,1600.705811,"1-5",0.29956272326113
0.556235451,1.098172454,27.00518973,1600.669189,"1-5",0.299425551756845
0.556235451,1.098172454,27.00518973,1600.669189,"1-5",0.299425551756845
0.556141973,1.098108306,27.02774532,1600.666992,"1-5",0.299506228855431
0.556322941,1.097764061,27.02419793,1600.630493,"1-5",0.299506543402369
0.355649519,1.237491923,16.33299239,400.3687134,"1-6",0.423441122529068
0.355841044,1.236693391,16.33005003,400.3581543,"1-6",0.42345690918315
0.355841044,1.236693391,16.33005003,400.3581543,"1-6",0.42345690918315
0.355841044,1.236693391,16.33005003,400.3581543,"1-6",0.42345690918315
0.356004038,1.236217182,16.27723065,400.3359375,"1-6",0.422792810577423
0.333969713,1.255821157,23.74111842,1599.938843,"1-6",0.284262645200866
0.334196815,1.25554345,23.73790598,1599.948364,"1-6",0.284257597725297
0.334196815,1.25554345,23.73790598,1599.948364,"1-6",0.284257597725297
0.334196815,1.25554345,23.73790598,1599.948364,"1-6",0.284257597725297
0.33428175,1.255128889,23.68366469,1599.946655,"1-6",0.284086437351765
0.221018911,1.256494499,18.07999466,399.8491821,"1-7",0.445797831700296
0.221018911,1.256494499,18.07999466,399.8491821,"1-7",0.445797831700296
0.221009949,1.255953923,18.09456882,399.8584595,"1-7",0.446022286189205
0.221133266,1.255195613,18.13943994,399.8804626,"1-7",0.446656814462001
0.221380912,1.254180149,18.16768174,399.8718262,"1-7",0.447106159354318
0.220660023,1.16850498,27.77330465,1599.869263,"1-7",0.300040180968596
0.220660023,1.16850498,27.77330465,1599.869263,"1-7",0.300040180968596
0.220660023,1.16850498,27.77330465,1599.869263,"1-7",0.300040180968596
0.220548441,1.169298012,27.7533066,1599.935913,"1-7",0.29994536495443
0.220682452,1.169359987,27.75321448,1599.968994,"1-7",0.299941323183026
0.202682859,1.087656969,10.05053549,400.1012878,"1-8",0.345910242485765
0.202682859,1.087656969,10.05053549,400.1012878,"1-8",0.345910242485765
0.202682859,1.087656969,10.05053549,400.1012878,"1-8",0.345910242485765
0.202822366,1.087267847,10.0521988,400.0964661,"1-8",0.34595316559809
0.203008135,1.086535914,10.07825059,400.1091309,"1-8",0.346347036980063
0.207807835,1.184154476,15.87153108,1601.086548,"1-8",0.259161845684207
0.207838276,1.184104541,15.77452869,1601.053467,"1-8",0.25883477871393
0.207938371,1.184025,15.71997475,1600.969971,"1-8",0.258653804879471
