"Date","gs","D","A","Ca","Ci","ID","volume"
"2013-04-08",0.221613953,1.078707625,13.3905486,400,274.5890639,"2-6",5
"2013-04-17",0.355319484,1.14481374,13.40554184,400,307.9559796,"2-6",5
"2013-04-17",0.355531565,1.144260309,13.41020746,400,307.971387,"2-6",5
"2013-04-17",0.355319484,1.14481374,13.40554184,400,307.9559796,"2-6",5
"2013-04-17",0.35512419,1.144897067,13.38952172,400,308.0273704,"2-6",5
"2013-04-17",0.354804501,1.145199867,13.42144009,400,307.7985774,"2-6",5
"2013-05-01",0.508932313,1.087726558,17.84132884,400,306.4146403,"2-6",5
"2013-05-01",0.50902676,1.087496417,17.87106735,400,306.2829098,"2-6",5
"2013-05-01",0.50902676,1.087496417,17.87106735,400,306.2829098,"2-6",5
"2013-05-01",0.508962588,1.087257815,17.9084618,400,306.0837508,"2-6",5
"2013-05-01",0.508122663,1.087629861,17.9101357,400,305.9700265,"2-6",5
"2013-05-16",0.423952008,1.132724106,20.14234682,400,282.334344,"2-6",5
"2013-05-16",0.425198937,1.130537974,20.34192524,400,281.6805889,"2-6",5
"2013-05-16",0.424334055,1.131926055,20.20460208,400,282.1164248,"2-6",5
"2013-05-16",0.424525843,1.13158748,20.26006777,400,281.9219282,"2-6",5
"2013-05-16",0.425178079,1.130080527,20.33798239,400,281.712119,"2-6",5
"2013-03-07",0.301259573,1.640031785,17.72591023,400,256.3670342,"2-7",35
"2013-03-07",0.300994391,1.640067293,17.78239298,400,255.9564015,"2-7",35
"2013-03-07",0.300869817,1.639793942,17.78764059,400,255.8933803,"2-7",35
"2013-03-07",0.300787111,1.639556281,17.80280294,400,255.7831186,"2-7",35
"2013-03-07",0.301172842,1.640024395,17.73571234,400,256.292208,"2-7",35
"2013-03-22",0.597387336,1.148900162,23.03125407,400,290.0099774,"2-7",35
"2013-03-22",0.59775878,1.148326299,23.0351024,400,290.0420371,"2-7",35
"2013-03-22",0.59775878,1.148326299,23.0351024,400,290.0420371,"2-7",35
"2013-03-22",0.596900792,1.148283354,23.11236781,400,289.6146702,"2-7",35
"2013-03-22",0.597461041,1.148154371,23.10389797,400,289.7203272,"2-7",35
"2013-04-08",0.399934672,0.874444367,15.61381399,400,303.7904354,"2-7",35
"2013-04-08",0.399874215,0.875145375,15.6672762,400,303.4443542,"2-7",35
"2013-04-08",0.399934672,0.874444367,15.61381399,400,303.7904354,"2-7",35
"2013-04-08",0.400702608,0.874122553,15.56114093,400,304.1953024,"2-7",35
"2013-04-08",0.399791969,0.874135874,15.75035599,400,302.9813123,"2-7",35
"2013-04-17",0.507918496,1.084598155,16.13984436,400,313.1277816,"2-7",35
"2013-04-17",0.508841655,1.083447144,16.1617854,400,313.1117253,"2-7",35
"2013-04-17",0.507918496,1.084598155,16.13984436,400,313.1277816,"2-7",35
"2013-04-17",0.508225311,1.083994473,16.13596699,400,313.1755968,"2-7",35
"2013-04-17",0.508647115,1.083749243,16.15960962,400,313.0891048,"2-7",35
"2013-05-01",0.309657666,1.356190963,15.46953502,400,282.8699215,"2-7",35
"2013-05-01",0.309800358,1.356240351,15.11299723,400,284.9269258,"2-7",35
"2013-05-01",0.309800358,1.356240351,15.11299723,400,284.9269258,"2-7",35
"2013-05-01",0.309671775,1.356445821,15.23715804,400,284.2245236,"2-7",35
"2013-05-01",0.310171017,1.355788926,15.05755205,400,285.2655975,"2-7",35
"2013-05-16",0.15728036,1.450214388,12.41957567,400,244.4805174,"2-7",35
"2013-05-16",0.157456803,1.450393053,12.41902653,400,244.6289237,"2-7",35
"2013-05-16",0.157852396,1.450107933,12.52231415,400,243.816249,"2-7",35
"2013-05-16",0.15690061,1.450707423,12.39799154,400,244.4122557,"2-7",35
"2013-05-16",0.157864774,1.450645917,12.5482003,400,243.584915,"2-7",35
"2013-03-07",0.38711669,1.546174106,14.48383247,400,298.4134053,"2-8",10
"2013-03-07",0.386789667,1.545716544,14.24551325,400,299.5920006,"2-8",10
"2013-03-07",0.385883549,1.546809106,14.27755604,400,299.2697495,"2-8",10
"2013-03-07",0.385508782,1.546451123,14.31711039,400,299.0033437,"2-8",10
"2013-03-07",0.387129051,1.545922797,14.39913415,400,298.8583993,"2-8",10
"2013-03-22",0.161413703,1.351685062,8.431227268,400,293.914694,"2-8",10
"2013-03-22",0.161282469,1.351685988,8.359234471,400,294.6761856,"2-8",10
"2013-03-22",0.160991451,1.35343997,8.356115741,400,294.5324844,"2-8",10
"2013-03-22",0.160078293,1.356958692,8.345487881,400,294.1641941,"2-8",10
"2013-03-22",0.160643479,1.355126008,8.231236075,400,295.8038066,"2-8",10
"2013-04-08",0.216287494,1.160796356,11.74301562,400,285.6621165,"2-8",10
"2013-04-08",0.216287494,1.160796356,11.74301562,400,285.6621165,"2-8",10
"2013-04-08",0.21371141,1.163676973,12.03070599,400,282.0135823,"2-8",10
"2013-04-08",0.224916869,1.116351349,12.09331005,400,286.1143518,"2-8",10
"2013-04-08",0.225636772,1.114932852,11.99932559,400,287.2148205,"2-8",10
"2013-04-17",0.468197039,1.164183465,14.99272814,400,313.6290007,"2-8",10
"2013-04-17",0.468683904,1.163573077,15.01587453,400,313.5862611,"2-8",10
"2013-04-17",0.468197039,1.164183465,14.99272814,400,313.6290007,"2-8",10
"2013-04-17",0.468302346,1.164307071,14.98183276,400,313.6797008,"2-8",10
"2013-04-17",0.468302346,1.164307071,14.98183276,400,313.6797008,"2-8",10
"2013-05-01",0.32800749,1.223755126,8.846291797,400,332.7821606,"2-8",10
"2013-05-01",0.328481734,1.223296828,8.862551025,400,332.7814613,"2-8",10
"2013-05-01",0.328385924,1.222819751,8.821035504,400,332.9954522,"2-8",10
"2013-05-01",0.328733789,1.222646334,8.891894079,400,332.6522872,"2-8",10
"2013-05-01",0.328794538,1.222154192,8.904364144,400,332.6037225,"2-8",10
"2013-05-16",0.288758851,1.169385498,16.42270343,400,272.6482724,"2-8",10
"2013-05-16",0.292609405,1.164775684,16.3142947,400,274.6440278,"2-8",10
"2013-05-16",0.292071404,1.164554303,16.30967093,400,274.4878305,"2-8",10
"2013-05-16",0.290748653,1.166629028,16.32232007,400,273.9225024,"2-8",10
"2013-05-16",0.293392895,1.162857396,16.1912418,400,275.715025,"2-8",10
"2013-03-07",0.394715119,1.338904295,15.67129634,400,301.4027052,"3-1",5
"2013-03-07",0.395866176,1.337182397,15.59032327,400,301.9721533,"3-1",5
"2013-03-07",0.395357695,1.337660882,15.63774267,400,301.6656833,"3-1",5
"2013-03-07",0.395730766,1.337026274,15.63780827,400,301.7189747,"3-1",5
"2013-03-07",0.396192532,1.336491713,15.56885441,400,302.1222231,"3-1",5
"2013-03-22",0.229580183,1.490141027,8.67568608,400,316.0995897,"3-1",5
"2013-03-22",0.229571691,1.490294888,8.664848295,400,316.1646705,"3-1",5
"2013-03-22",0.229445128,1.490515203,8.713795676,400,315.7368472,"3-1",5
"2013-03-22",0.229321287,1.49025264,8.749434561,400,315.4105611,"3-1",5
"2013-03-22",0.229358411,1.490139298,8.763456284,400,315.2989517,"3-1",5
"2013-04-08",0.248765416,1.372290821,10.56581896,400,305.0311153,"3-1",5
"2013-04-08",0.248817995,1.372236027,10.51786497,400,305.376926,"3-1",5
"2013-04-08",0.248765416,1.372290821,10.56581896,400,305.0311153,"3-1",5
"2013-04-08",0.248980019,1.372183849,10.5707954,400,305.0620178,"3-1",5
"2013-04-08",0.248980019,1.372183849,10.5707954,400,305.0620178,"3-1",5
"2013-04-17",0.50278718,1.245624714,14.61478028,400,319.0127337,"3-1",5
"2013-04-17",0.502522678,1.245999094,14.59722162,400,319.0576438,"3-1",5
"2013-04-17",0.502522678,1.245999094,14.59722162,400,319.0576438,"3-1",5
"2013-04-17",0.502754511,1.245491001,14.56180611,400,319.2426451,"3-1",5
"2013-04-17",0.503008999,1.245192446,14.62817572,400,318.9960434,"3-1",5
"2013-05-01",0.342922977,1.362450385,12.01039146,400,313.7110568,"3-1",5
"2013-05-01",0.342760713,1.363025873,12.01347924,400,313.6649311,"3-1",5
"2013-05-01",0.342760713,1.363025873,12.01347924,400,313.6649311,"3-1",5
"2013-05-01",0.342705946,1.362749444,12.02576392,400,313.5834187,"3-1",5
"2013-05-01",0.342705946,1.362749444,12.02576392,400,313.5834187,"3-1",5
"2013-05-16",0.255991059,1.168870609,12.72947076,400,291.1865112,"3-1",5
"2013-05-16",0.255557755,1.168691884,12.68508254,400,291.333356,"3-1",5
"2013-05-16",0.255034155,1.167545894,12.62746791,400,291.5558682,"3-1",5
"2013-05-16",0.255066678,1.16828675,12.63574338,400,291.5021717,"3-1",5
"2013-05-16",0.254830241,1.166184309,12.60190665,400,291.6832259,"3-1",5
"2013-03-07",0.746304758,0.670410952,22.55884632,400,308.0991567,"3-2",1000
"2013-03-07",0.744123314,0.671658226,22.47866254,400,308.2098123,"3-2",1000
"2013-03-07",0.74414888,0.671997906,22.47495769,400,308.2342169,"3-2",1000
"2013-03-07",0.74497154,0.670787951,22.507644,400,308.1672646,"3-2",1000
"2013-03-07",0.745989007,0.670195492,22.53969791,400,308.1428685,"3-2",1000
"2013-03-22",0.640108918,1.100297222,25.58788611,400,284.3440653,"3-2",1000
"2013-03-22",0.639928739,1.101106218,25.6372328,400,284.1728667,"3-2",1000
"2013-03-22",0.640154398,1.101132701,25.66647569,400,284.1055468,"3-2",1000
"2013-03-22",0.639924043,1.100900703,25.6317289,400,284.1937758,"3-2",1000
"2013-03-22",0.640179549,1.100491504,25.6284962,400,284.2237737,"3-2",1000
"2013-04-08",0.703372386,1.021094256,23.49262495,400,298.5117343,"3-2",1000
"2013-04-08",0.703372386,1.021094256,23.49262495,400,298.5117343,"3-2",1000
"2013-04-08",0.703372386,1.021094256,23.49262495,400,298.5117343,"3-2",1000
"2013-04-08",0.703441792,1.020853591,23.49525708,400,298.5037061,"3-2",1000
"2013-04-08",0.704270717,1.020198094,23.4809343,400,298.6015883,"3-2",1000
"2013-04-17",0.536858025,1.20777489,24.04126241,400,279.3206308,"3-2",1000
"2013-04-17",0.536858025,1.20777489,24.04126241,400,279.3206308,"3-2",1000
"2013-04-17",0.537166653,1.207450841,24.0386903,400,279.3652642,"3-2",1000
"2013-04-17",0.537166653,1.207450841,24.0386903,400,279.3652642,"3-2",1000
"2013-04-17",0.537736114,1.206869403,24.00798548,400,279.564728,"3-2",1000
"2013-05-01",0.477532819,1.457148466,21.09901731,400,283.5893559,"3-2",1000
"2013-05-01",0.478128278,1.456554843,21.04307091,400,283.9547674,"3-2",1000
"2013-05-01",0.477701493,1.457080714,21.08812389,400,283.6598044,"3-2",1000
"2013-05-01",0.478346591,1.456130518,21.10716208,400,283.6576947,"3-2",1000
"2013-05-01",0.47725443,1.457483502,21.12104031,400,283.4330483,"3-2",1000
"2013-05-16",0.192863662,1.292621743,18.33690448,400,208.9567773,"3-2",1000
"2013-05-16",0.192460973,1.293495326,18.27306973,400,209.2159731,"3-2",1000
"2013-05-16",0.193426285,1.292203868,18.37339142,400,209.077637,"3-2",1000
"2013-05-16",0.193128298,1.292719786,18.3543722,400,209.0087782,"3-2",1000
"2013-05-16",0.192226898,1.294247604,18.25859666,400,209.178533,"3-2",1000
"2013-03-07",0.24961601,1.298678407,12.09969964,400,293.5364723,"3-3",25
"2013-03-07",0.249257154,1.298938555,12.00954282,400,294.0627436,"3-3",25
"2013-03-07",0.249462214,1.30071281,12.09143098,400,293.5164646,"3-3",25
"2013-03-07",0.249529543,1.298458845,12.05431501,400,293.8105547,"3-3",25
"2013-03-07",0.24955195,1.299543048,12.09735431,400,293.5223459,"3-3",25
"2013-03-22",0.207488554,1.549600357,12.18496534,400,275.790989,"3-3",25
"2013-03-22",0.207592788,1.547746585,12.1913141,400,275.7920976,"3-3",25
"2013-03-22",0.207485522,1.548802778,12.17159752,400,275.8929326,"3-3",25
"2013-03-22",0.207441837,1.549814402,12.17251837,400,275.8770773,"3-3",25
"2013-03-22",0.207463565,1.549296241,12.16695717,400,275.9267519,"3-3",25
"2013-04-08",0.330246073,1.293963772,13.40380929,400,303.7189489,"3-3",25
"2013-04-08",0.330207897,1.293665599,13.37327939,400,303.908309,"3-3",25
"2013-04-08",0.330207897,1.293665599,13.37327939,400,303.908309,"3-3",25
"2013-04-08",0.33028239,1.293346454,13.35849839,400,304.0186647,"3-3",25
"2013-04-08",0.330207897,1.293665599,13.37327939,400,303.908309,"3-3",25
"2013-04-17",0.526900218,1.260090176,16.97497081,400,309.445413,"3-3",25
"2013-04-17",0.526811716,1.260352936,16.99817559,400,309.3424169,"3-3",25
"2013-04-17",0.526811716,1.260352936,16.99817559,400,309.3424169,"3-3",25
"2013-04-17",0.527188393,1.259924478,17.05455764,400,309.1557324,"3-3",25
"2013-04-17",0.527006492,1.260116606,17.0624981,400,309.1355663,"3-3",25
"2013-05-01",0.326259682,1.518823418,19.80021682,400,259.7339792,"3-3",25
"2013-05-01",0.326259682,1.518823418,19.80021682,400,259.7339792,"3-3",25
"2013-05-01",0.325917382,1.519138936,19.75193688,400,259.9512698,"3-3",25
"2013-05-01",0.325901794,1.519074588,19.7986194,400,259.6356642,"3-3",25
"2013-05-01",0.325901794,1.519074588,19.7986194,400,259.6356642,"3-3",25
"2013-05-16",0.314625528,1.225130665,19.11267207,400,262.352366,"3-3",25
"2013-05-16",0.314471725,1.225038597,19.1296061,400,262.2248855,"3-3",25
"2013-05-16",0.314686626,1.22496861,19.09607963,400,262.4712382,"3-3",25
"2013-05-16",0.314488736,1.224596077,19.16088801,400,262.057767,"3-3",25
"2013-05-16",0.31443961,1.224012742,19.16997528,400,262.0013281,"3-3",25
"2013-03-07",0.178484707,1.225642164,12.41968891,400,259.5533239,"3-4",20
"2013-03-07",0.178533633,1.225413244,12.42272605,400,259.5498835,"3-4",20
"2013-03-07",0.178663845,1.22563949,12.41324569,400,259.7264686,"3-4",20
"2013-03-07",0.178732825,1.225872607,12.43919607,400,259.5062834,"3-4",20
"2013-03-07",0.178217597,1.226168043,12.46613225,400,258.9315328,"3-4",20
"2013-03-22",0.410376657,1.241078548,17.58796508,400,293.5581745,"3-4",20
"2013-03-22",0.410431568,1.241156886,17.55695112,400,293.7159744,"3-4",20
"2013-03-22",0.410261019,1.241152612,17.60420355,400,293.476774,"3-4",20
"2013-03-22",0.409969717,1.241604532,17.7184677,400,292.8764285,"3-4",20
"2013-03-22",0.410111964,1.241362195,17.7083899,400,292.9424312,"3-4",20
"2013-04-08",0.648980143,1.107651002,20.26875773,400,306.4813271,"3-4",20
"2013-04-08",0.648980143,1.107651002,20.26875773,400,306.4813271,"3-4",20
"2013-04-08",0.650233129,1.106093396,20.29418938,400,306.5056172,"3-4",20
"2013-04-08",0.649630386,1.106885496,20.30067824,400,306.4323544,"3-4",20
"2013-04-08",0.648980143,1.107651002,20.26875773,400,306.4813271,"3-4",20
"2013-04-17",0.532490894,1.334047336,20.74908338,400,291.1323843,"3-4",20
"2013-04-17",0.532720075,1.333449976,20.76713025,400,291.0903116,"3-4",20
"2013-04-17",0.532614455,1.334459377,20.73177893,400,291.2395528,"3-4",20
"2013-04-17",0.532614455,1.334459377,20.73177893,400,291.2395528,"3-4",20
"2013-04-17",0.533167668,1.334240117,20.73080117,400,291.3270637,"3-4",20
"2013-05-01",0.510742884,1.473737879,22.8357184,400,278.825374,"3-4",20
"2013-05-01",0.510791082,1.473528409,22.87352508,400,278.6607195,"3-4",20
"2013-05-01",0.510512477,1.474358661,22.80500379,400,278.9162128,"3-4",20
"2013-05-01",0.510512477,1.474358661,22.80500379,400,278.9162128,"3-4",20
"2013-05-01",0.511232152,1.4729786,22.74752328,400,279.2992915,"3-4",20
"2013-05-16",0.498333806,1.068535039,23.33548084,400,278.8447699,"3-4",20
"2013-05-16",0.498596079,1.068550173,23.359162,400,278.7700333,"3-4",20
"2013-05-16",0.498835971,1.068839276,23.38462486,400,278.6971496,"3-4",20
"2013-05-16",0.4987164,1.069229663,23.39193974,400,278.6515208,"3-4",20
"2013-05-16",0.498630219,1.06971362,23.41160941,400,278.5610886,"3-4",20
"2013-03-07",0.420040302,0.944796793,19.98922912,400,283.2394617,"3-5",35
"2013-03-07",0.419815069,0.945207325,19.97022147,400,283.2731352,"3-5",35
"2013-03-07",0.420050635,0.944500814,19.91526084,400,283.5777755,"3-5",35
"2013-03-07",0.420460656,0.943848429,19.90676187,400,283.6953766,"3-5",35
"2013-03-07",0.419809709,0.945127661,19.92155419,400,283.5011545,"3-5",35
"2013-03-22",0.325564675,1.240201481,18.62306056,400,269.9908428,"3-5",35
"2013-03-22",0.325723366,1.240114104,18.61977278,400,270.0621043,"3-5",35
"2013-03-22",0.325659939,1.239839522,18.66801638,400,269.7867986,"3-5",35
"2013-03-22",0.325761262,1.239029777,18.6580841,400,269.839848,"3-5",35
"2013-03-22",0.325361839,1.240542224,18.6268801,400,269.9390964,"3-5",35
"2013-04-08",0.223584787,1.30823839,15.44811592,400,255.7186409,"3-5",35
"2013-04-08",0.223607554,1.307347342,15.44425287,400,255.7648982,"3-5",35
"2013-04-08",0.223623131,1.308249757,15.44481759,400,255.7587816,"3-5",35
"2013-04-08",0.223623131,1.308249757,15.44481759,400,255.7587816,"3-5",35
"2013-04-08",0.22358183,1.308798178,15.4248744,400,255.8898105,"3-5",35
"2013-04-17",0.103202158,1.475948086,11.11543102,400,202.2414616,"3-5",35
"2013-04-17",0.10318011,1.477172786,11.12397802,400,202.0627909,"3-5",35
"2013-04-17",0.103217069,1.476305645,11.11788138,400,202.2150503,"3-5",35
"2013-04-17",0.10318011,1.477172786,11.12397802,400,202.0627909,"3-5",35
"2013-04-17",0.103201848,1.477892371,11.10744358,400,202.4066784,"3-5",35
"2013-05-01",0.17271544,1.507513614,14.00519942,400,238.3802066,"3-5",35
"2013-05-01",0.172947791,1.507071419,14.03843946,400,238.2239209,"3-5",35
"2013-05-01",0.17262222,1.50807679,13.98120231,400,238.5665957,"3-5",35
"2013-05-01",0.17262222,1.50807679,13.98120231,400,238.5665957,"3-5",35
"2013-05-01",0.172805838,1.50790434,14.01925733,400,238.2956688,"3-5",35
"2013-05-16",0.162676464,1.535819101,13.9964508,400,230.3834802,"3-5",35
"2013-05-16",0.162543686,1.536381511,13.975305,400,230.500497,"3-5",35
"2013-05-16",0.162435267,1.536923352,14.015949,400,229.976275,"3-5",35
"2013-05-16",0.162471211,1.536562192,14.00896166,400,230.0811926,"3-5",35
"2013-05-16",0.162341157,1.537522439,14.02715586,400,229.7872172,"3-5",35
"2013-03-07",0.690554565,0.757510593,23.16954217,400,300.6488062,"3-6",10
"2013-03-07",0.690842351,0.757288305,23.17235932,400,300.6749024,"3-6",10
"2013-03-07",0.690098718,0.757208911,23.18702838,400,300.5945429,"3-6",10
"2013-03-07",0.689849333,0.75746805,23.16431605,400,300.6304533,"3-6",10
"2013-03-07",0.690137012,0.757191194,23.1710431,400,300.6480496,"3-6",10
"2013-03-22",0.289303781,1.450622159,17.50317762,400,265.5288562,"3-6",10
"2013-03-22",0.289563758,1.449918489,17.44512152,400,265.940068,"3-6",10
"2013-03-22",0.289514822,1.450174396,17.47524897,400,265.7301678,"3-6",10
"2013-03-22",0.289754015,1.449332062,17.45508009,400,265.9189429,"3-6",10
"2013-03-22",0.289353477,1.450533261,17.49206501,400,265.5822416,"3-6",10
"2013-04-08",0.28403732,1.383245276,14.41727384,400,285.6736934,"3-6",10
"2013-04-08",0.284243964,1.381877854,14.4077431,400,285.7646273,"3-6",10
"2013-04-08",0.284135369,1.382532018,14.40977928,400,285.7241076,"3-6",10
"2013-04-08",0.28403732,1.383245276,14.41727384,400,285.6736934,"3-6",10
"2013-04-08",0.284135369,1.382532018,14.40977928,400,285.7241076,"3-6",10
"2013-04-17",0.505020005,1.262231413,19.30020111,400,296.7762658,"3-6",10
"2013-04-17",0.505658257,1.260618824,19.30550611,400,296.8554701,"3-6",10
"2013-04-17",0.505658257,1.260618824,19.30550611,400,296.8554701,"3-6",10
"2013-04-17",0.505020005,1.262231413,19.30020111,400,296.7762658,"3-6",10
"2013-04-17",0.505383638,1.260294563,19.34250688,400,296.6594127,"3-6",10
"2013-05-01",0.436835834,1.297472394,17.38719322,400,296.9310807,"3-6",10
"2013-05-01",0.43708745,1.297441283,17.34124166,400,297.214365,"3-6",10
"2013-05-01",0.43708745,1.297441283,17.34124166,400,297.214365,"3-6",10
"2013-05-01",0.43708287,1.29810212,17.24753042,400,297.7099939,"3-6",10
"2013-05-01",0.437264637,1.29757888,17.33446617,400,297.2780924,"3-6",10
"2013-05-16",0.252890687,1.280716006,17.12101836,400,253.8710442,"3-6",10
"2013-05-16",0.252470635,1.281699056,17.11352944,400,253.7210391,"3-6",10
"2013-05-16",0.253210041,1.280189933,17.16800914,400,253.668086,"3-6",10
"2013-05-16",0.25216739,1.282027269,17.09469069,400,253.7127085,"3-6",10
"2013-05-16",0.251908543,1.282221506,17.08469325,400,253.6684396,"3-6",10
"2013-03-07",0.340456345,1.287281873,16.5029166,400,287.1655176,"3-7",15
"2013-03-07",0.340605319,1.286992011,16.49676014,400,287.2476065,"3-7",15
"2013-03-07",0.341217505,1.283033395,16.60419868,400,286.7745467,"3-7",15
"2013-03-07",0.340738162,1.286009401,16.5214412,400,287.121663,"3-7",15
"2013-03-07",0.340907631,1.284303888,16.58224937,400,286.8088399,"3-7",15
"2013-03-22",0.617895404,1.119306291,23.23358222,400,292.9567736,"3-7",15
"2013-03-22",0.617678058,1.119668542,23.22653925,400,292.9660695,"3-7",15
"2013-03-22",0.618370022,1.118471228,23.21578578,400,293.0296685,"3-7",15
"2013-03-22",0.618295498,1.118644893,23.19814088,400,293.1086346,"3-7",15
"2013-03-22",0.617340384,1.120114637,23.20139373,400,293.0237267,"3-7",15
"2013-04-08",0.607232566,1.073798508,20.9755591,400,301.337026,"3-7",15
"2013-04-08",0.606419012,1.075189993,20.91972009,400,301.475588,"3-7",15
"2013-04-08",0.606801972,1.074448121,20.95461942,400,301.3907874,"3-7",15
"2013-04-08",0.606438501,1.075008044,20.93078263,400,301.4467788,"3-7",15
"2013-04-08",0.606801972,1.074448121,20.95461942,400,301.3907874,"3-7",15
"2013-04-17",0.523454938,1.231194318,21.77014159,400,287.7119179,"3-7",15
"2013-04-17",0.523189294,1.231172374,21.74240196,400,287.8052833,"3-7",15
"2013-04-17",0.523189294,1.231172374,21.74240196,400,287.8052833,"3-7",15
"2013-04-17",0.523414094,1.231089652,21.72724276,400,287.9000755,"3-7",15
"2013-04-17",0.523189294,1.231172374,21.74240196,400,287.8052833,"3-7",15
"2013-05-01",0.357277809,1.450043833,13.32356272,400,307.0522985,"3-7",15
"2013-05-01",0.357538236,1.449458507,13.24922002,400,307.5452548,"3-7",15
"2013-05-01",0.357538236,1.449458507,13.24922002,400,307.5452548,"3-7",15
"2013-05-01",0.35763909,1.449483332,13.28159732,400,307.3691893,"3-7",15
"2013-05-01",0.35763909,1.449483332,13.28159732,400,307.3691893,"3-7",15
"2013-05-16",0.19922004,1.255719126,14.37435884,400,252.1157992,"3-7",15
"2013-05-16",0.19918441,1.255449666,14.45183281,400,251.4103987,"3-7",15
"2013-05-16",0.19922004,1.255719126,14.37435884,400,252.1157992,"3-7",15
"2013-05-16",0.19922004,1.255719126,14.37435884,400,252.1157992,"3-7",15
"2013-05-16",0.199174957,1.255964624,14.40463813,400,251.8091323,"3-7",15
"2013-03-07",0.346145137,1.331648104,19.60429012,400,258.406239,"4-1",25
"2013-03-07",0.345987212,1.331865218,19.58550922,400,258.4793806,"4-1",25
"2013-03-07",0.345678121,1.333051053,19.5530457,400,258.6227914,"4-1",25
"2013-03-07",0.344895954,1.335976621,19.37266791,400,259.4322015,"4-1",25
"2013-03-07",0.345204887,1.334956369,19.44843569,400,259.0930352,"4-1",25
"2013-03-22",0.154213281,1.421934926,9.732129646,400,272.9828163,"4-1",25
"2013-03-22",0.153964756,1.424632463,9.832078403,400,271.6103549,"4-1",25
"2013-03-22",0.154624272,1.42501475,9.626445195,400,274.4168198,"4-1",25
"2013-03-22",0.155328843,1.425873648,9.806046561,400,272.7344425,"4-1",25
"2013-03-22",0.156673484,1.424762169,9.754721806,400,274.2144401,"4-1",25
"2013-04-08",0.355958355,1.30732199,11.4960359,400,320.6223388,"4-1",25
"2013-04-08",0.355321419,1.30795202,11.52338727,400,320.388609,"4-1",25
"2013-04-08",0.355321419,1.30795202,11.52338727,400,320.388609,"4-1",25
"2013-04-08",0.354946513,1.308000548,11.51776782,400,320.3677218,"4-1",25
"2013-04-08",0.355183467,1.307893654,11.53894622,400,320.291203,"4-1",25
"2013-04-17",0.254697062,1.154749737,13.61400777,400,283.1042184,"4-1",25
"2013-04-17",0.255473452,1.150037226,13.59932589,400,283.5018976,"4-1",25
"2013-04-17",0.256720675,1.145050926,13.5776166,400,284.1011737,"4-1",25
"2013-04-17",0.256720675,1.145050926,13.5776166,400,284.1011737,"4-1",25
"2013-04-17",0.257864551,1.140218936,13.60606488,400,284.2968241,"4-1",25
"2013-05-01",0.232631624,1.503731185,17.29229885,400,243.7636029,"4-1",25
"2013-05-01",0.233253213,1.502922482,17.31373842,400,243.8937597,"4-1",25
"2013-05-01",0.233183013,1.503337091,17.15866681,400,245.1511676,"4-1",25
"2013-05-01",0.232968336,1.503164553,17.33122616,400,243.6117541,"4-1",25
"2013-05-01",0.233302519,1.50342128,17.29712052,400,244.0448237,"4-1",25
"2013-05-16",0.26896746,1.457545326,15.48996035,400,271.9972863,"4-1",25
"2013-05-16",0.268597731,1.458451426,15.42647634,400,272.2749508,"4-1",25
"2013-05-16",0.268912817,1.458177948,15.4913184,400,271.9262965,"4-1",25
"2013-05-16",0.268716802,1.45830142,15.50474312,400,271.7776276,"4-1",25
"2013-05-16",0.268597731,1.458451426,15.42647634,400,272.2749508,"4-1",25
"2013-03-07",0.237958592,1.444977997,13.19142921,400,273.2325873,"4-2",10
"2013-03-07",0.238173782,1.443103061,13.18893877,400,273.1519672,"4-2",10
"2013-03-07",0.237965585,1.444195352,13.21694756,400,273.0095274,"4-2",10
"2013-03-07",0.23774417,1.44432612,13.24949317,400,272.5611117,"4-2",10
"2013-03-07",0.237935989,1.44385353,13.24152911,400,272.7568423,"4-2",10
"2013-03-22",0.206858895,1.390893558,10.39743312,400,293.3986151,"4-2",10
"2013-03-22",0.206658111,1.391586725,10.42520797,400,293.0664817,"4-2",10
"2013-03-22",0.206827105,1.391844183,10.45684594,400,292.8354574,"4-2",10
"2013-03-22",0.206658111,1.391586725,10.42520797,400,293.0664817,"4-2",10
"2013-03-22",0.206658111,1.391586725,10.42520797,400,293.0664817,"4-2",10
"2013-04-08",0.295302781,1.198308346,9.852728165,400,321.2847488,"4-2",10
"2013-04-08",0.295302781,1.198308346,9.852728165,400,321.2847488,"4-2",10
"2013-04-08",0.295167157,1.199175585,9.852216723,400,321.2447057,"4-2",10
"2013-04-08",0.295434459,1.197756216,9.850384507,400,321.3214005,"4-2",10
"2013-04-08",0.29538393,1.19756154,9.85126461,400,321.3221996,"4-2",10
"2013-04-17",0.442369557,1.228575975,16.11655459,400,305.545866,"4-2",10
"2013-04-17",0.442698224,1.227865416,16.11473452,400,305.5948849,"4-2",10
"2013-04-17",0.442369557,1.228575975,16.11655459,400,305.545866,"4-2",10
"2013-04-17",0.442369557,1.228575975,16.11655459,400,305.545866,"4-2",10
"2013-04-17",0.44310233,1.227061387,16.10666714,400,305.7029379,"4-2",10
"2013-05-01",0.387188411,1.319315803,16.41915405,400,294.5035113,"4-2",10
"2013-05-01",0.389365198,1.317207711,16.67094069,400,293.5329021,"4-2",10
"2013-05-01",0.389458523,1.31737121,16.32037249,400,295.5207392,"4-2",10
"2013-05-01",0.388031493,1.318612558,16.44614313,400,294.5907587,"4-2",10
"2013-05-01",0.388471496,1.317891082,16.86854456,400,292.2233978,"4-2",10
