"ID","campaign","Date","volume","Nperc","area","mass","sla","massarea","Nmass","Narea","Npercentage"
"6-6",2,2013-03-22,"15",0.014,18.74,0.14,0.0133857142857143,74.7065101387407,0.00196,0.956122448979592,1.4
"6-6",3,2013-04-08,"15",0.01,19.57,0.225,0.00869777777777778,114.971895758815,0.00225,0.869777777777778,1
"6-6",4,2013-04-17,"15",0.011,24.54,0.28,0.00876428571428571,114.099429502853,0.00308,0.796753246753247,1.1
"6-6",5,2013-05-01,"15",0.012,22.42,0.24,0.00934166666666667,107.047279214987,0.00288,0.778472222222222,1.2
"6-6",6,2013-05-16,"15",0.012,20.1,0.2,0.01005,99.502487562189,0.0024,0.8375,1.2
"6-7",1,2013-03-07,"25",0.013,23.7,0.19,0.0124736842105263,80.168776371308,0.00247,0.959514170040486,1.3
"6-7",2,2013-03-22,"25",0.011,23.8,0.27,0.00881481481481481,113.44537815126,0.00297,0.801346801346801,1.1
"6-7",3,2013-04-08,"25",0.013,19.4505,0.23,0.00845673913043478,118.248888203388,0.00299,0.650518394648829,1.3
"6-7",4,2013-04-17,"25",0.014,27.76,0.24,0.0115666666666667,86.4553314121037,0.00336,0.826190476190476,1.4
"6-7",5,2013-05-01,"25",0.018,18.31,0.16,0.01144375,87.3839432004369,0.00288,0.635763888888889,1.8
"6-7",6,2013-05-16,"25",0.017,24.16,0.25,0.009664,103.476821192053,0.00425,0.568470588235294,1.7
"6-8",1,2013-03-07,"1000",0.028,27.3,0.16,0.0170625,58.6080586080586,0.00448,0.609375,2.8
"6-8",2,2013-03-22,"1000",0.032,37.94,0.26,0.0145923076923077,68.5292567211387,0.00832,0.456009615384615,3.2
"6-8",3,2013-04-08,"1000",0.027,24.89,0.165,0.0150848484848485,66.2916834069908,0.004455,0.558698092031425,2.7
"6-8",4,2013-04-17,"1000",0.02,25.08,0.24,0.01045,95.6937799043062,0.0048,0.5225,2
"6-8",5,2013-05-01,"1000",0.023,27.47,0.24,0.0114458333333333,87.3680378594831,0.00552,0.497644927536232,2.3
"6-8",6,2013-05-16,"1000",0.025,21.31,0.23,0.00926521739130435,107.93054903801,0.00575,0.370608695652174,2.5
"7-1",1,2013-03-07,"15",0.015,18.5,0.13,0.0142307692307692,70.2702702702703,0.00195,0.948717948717949,1.5
"7-1",2,2013-03-22,"15",0.013,24.56,0.21,0.0116952380952381,85.5048859934853,0.00273,0.8996336996337,1.3
"7-1",3,2013-04-08,"15",0.01,18.865,0.185,0.0101972972972973,98.0652001060164,0.00185,1.01972972972973,1
"7-1",4,2013-04-17,"15",0.009,13.94,0.14,0.00995714285714286,100.430416068867,0.00126,1.10634920634921,0.9
"7-1",5,2013-05-01,"15",0.01,18.52,0.21,0.00881904761904762,113.390928725702,0.0021,0.881904761904762,1
"7-1",6,2013-05-16,"15",0.01,16.53,0.2,0.008265,120.992135511192,0.002,0.8265,1
"7-2",1,2013-03-07,"1000",0.03,22,0.15,0.0146666666666667,68.1818181818182,0.0045,0.488888888888889,3
"7-2",2,2013-03-22,"1000",0.032,32.72,0.22,0.0148727272727273,67.2371638141809,0.00704,0.464772727272727,3.2
"7-2",3,2013-04-08,"1000",0.029,22.77,0.15,0.01518,65.8761528326746,0.00435,0.523448275862069,2.9
"7-2",4,2013-04-17,"1000",0.028,29.58,0.2,0.01479,67.6132521974307,0.0056,0.528214285714286,2.8
"7-2",5,2013-05-01,"1000",0.029,22.5,0.2,0.01125,88.8888888888889,0.0058,0.387931034482759,2.9
"7-2",6,2013-05-16,"1000",0.022,26.97,0.29,0.0093,107.52688172043,0.00638,0.422727272727273,2.2
"7-3",1,2013-03-07,"25",0.009,9.1,0.06,0.0151666666666667,65.9340659340659,0.00054,1.68518518518519,0.9
"7-3",2,2013-03-22,"25",0.011,9.46,0.06,0.0157666666666667,63.4249471458774,0.00066,1.43333333333333,1.1
"7-3",3,2013-04-08,"25",0.025,7.74,0.06,0.0129,77.5193798449612,0.0015,0.516,2.5
"7-3",4,2013-04-17,"25",0.017,10.5,0.07,0.015,66.6666666666667,0.00119,0.88235294117647,1.7
"7-3",5,2013-05-01,"25",0.017,18.7,0.17,0.011,90.9090909090909,0.00289,0.647058823529412,1.7
"7-3",6,2013-05-16,"25",0.016,18.83,0.18,0.0104611111111111,95.5921402018056,0.00288,0.653819444444444,1.6
"7-4",1,2013-03-07,"10",0.01,16.7,0.21,0.00795238095238095,125.748502994012,0.0021,0.795238095238095,1
"7-4",2,2013-03-22,"10",0.018,9.28,0.1,0.00928,107.758620689655,0.0018,0.515555555555555,1.8
"7-4",3,2013-04-08,"10",0.017,15.655,0.155,0.0101,99.009900990099,0.002635,0.594117647058823,1.7
"7-4",4,2013-04-17,"10",0.017,11.65,0.13,0.00896153846153846,111.587982832618,0.00221,0.527149321266968,1.7
"7-4",5,2013-05-01,"10",0.017,18.84,0.16,0.011775,84.9256900212314,0.00272,0.692647058823529,1.7
"7-4",6,2013-05-16,"10",0.017,16.16,0.14,0.0115428571428571,86.6336633663366,0.00238,0.678991596638655,1.7
"7-5",1,2013-03-07,"20",0.009,18.6,0.18,0.0103333333333333,96.7741935483871,0.00162,1.14814814814815,0.9
"7-5",2,2013-03-22,"20",0.012,16.94,0.2,0.00847,118.063754427391,0.0024,0.705833333333333,1.2
"7-5",3,2013-04-08,"20",0.015,16.045,0.205,0.00782682926829268,127.765659083827,0.003075,0.521788617886179,1.5
"7-5",4,2013-04-17,"20",0.019,26.91,0.22,0.0122318181818182,81.7539947974731,0.00418,0.64377990430622,1.9
"7-5",5,2013-05-01,"20",0.017,23.24,0.22,0.0105636363636364,94.6643717728055,0.00374,0.621390374331551,1.7
"7-5",6,2013-05-16,"20",0.014,22.91,0.21,0.0109095238095238,91.6630292448712,0.00294,0.779251700680272,1.4
"7-6",1,2013-03-07,"5",0.009,19.7,0.18,0.0109444444444444,91.3705583756345,0.00162,1.21604938271605,0.9
"7-6",2,2013-03-22,"5",0.01,19.72,0.22,0.00896363636363636,111.561866125761,0.0022,0.896363636363636,1
"7-6",3,2013-04-08,"5",0.008,8.925,0.09,0.00991666666666667,100.840336134454,0.00072,1.23958333333333,0.8
"7-6",4,2013-04-17,"5",0.01,18.06,0.22,0.00820909090909091,121.816168327796,0.0022,0.820909090909091,1
"7-6",6,2013-05-16,"5",0.012,9.25,0.11,0.00840909090909091,118.918918918919,0.00132,0.700757575757576,1.2
"7-8",1,2013-03-07,"35",0.015,29.9,0.21,0.0142380952380952,70.2341137123746,0.00315,0.949206349206349,1.5
"7-8",2,2013-03-22,"35",0.011,32.13,0.24,0.0133875,74.6965452847806,0.00264,1.21704545454545,1.1
"7-8",3,2013-04-08,"35",0.009,22.72,0.235,0.00966808510638298,103.433098591549,0.002115,1.074231678487,0.9
"7-8",4,2013-04-17,"35",0.009,22.42,0.23,0.00974782608695652,102.586975914362,0.00207,1.08309178743961,0.9
"7-8",5,2013-05-01,"35",0.009,13.1,0.16,0.0081875,122.137404580153,0.00144,0.909722222222222,0.9
"7-8",6,2013-05-16,"35",0.008,19.39,0.29,0.00668620689655173,149.561629706034,0.00232,0.835775862068966,0.8
