"DateTime15","RECORD.mean","PPFD_Avg.mean","AirTC_Avg.mean","RH.mean"
2013-01-22 12:00:00,226936,2201,32.73,38.7966666666667
2013-01-22 12:15:00,226939,2294.33333333333,33.5133333333333,35.16
2013-01-22 12:30:00,226942,2281.66666666667,34.0366666666667,33.9033333333333
2013-01-22 12:45:00,226945,1659,33.8833333333333,35.9433333333333
2013-01-22 13:00:00,226948,557.466666666667,33.4,37.55
2013-01-22 13:15:00,226951,119.38,32.5566666666667,39.64
2013-01-22 13:30:00,226954,40.04,29.8766666666667,46.8166666666667
2013-01-22 13:45:00,226957,42.3766666666667,24.5233333333333,68.14
2013-01-22 14:00:00,226960,59.5766666666667,23.5433333333333,69.83
2013-01-22 14:15:00,226963,79.3866666666667,24.03,64.54
2013-01-22 14:30:00,226966,127.233333333333,23.5833333333333,66.7133333333333
2013-01-22 14:45:00,226969,206.533333333333,23.5933333333333,67.41
2013-01-22 15:00:00,226972,230,24.07,64.5466666666667
2013-01-22 15:15:00,226975,276.966666666667,24.65,62.11
2013-01-22 15:30:00,226978,497.2,25.2533333333333,59.51
2013-01-22 15:45:00,226981,839.266666666667,26.5166666666667,55.56
2013-01-22 16:00:00,226984,574.8,27.1533333333333,50.71
2013-01-22 16:15:00,226987,192.366666666667,27.51,50.18
2013-01-22 16:30:00,226990,81.8666666666667,27.4866666666667,49.88
2013-01-22 16:45:00,226993,121.333333333333,26.74,59.34
2013-01-22 17:00:00,226996,111.666666666667,25.41,67.4533333333333
2013-01-22 17:15:00,226999,136.5,25.3933333333333,69.0533333333333
2013-01-22 17:30:00,227002,162.4,24.72,69.5333333333333
2013-01-22 17:45:00,227005,146.3,25.0333333333333,69.05
2013-01-22 18:00:00,227008,117.066666666667,25.4133333333333,66.5533333333333
2013-01-22 18:15:00,227011,189.933333333333,25.66,64.7433333333333
2013-01-22 18:30:00,227014,222.2,26.23,58.9433333333333
2013-01-22 18:45:00,227017,103.133333333333,26.3966666666667,57.03
2013-01-22 19:00:00,227020,48.0866666666667,25.8833333333333,59.7366666666667
2013-01-22 19:15:00,227023,19.73,25.45,61.9933333333333
2013-01-22 19:30:00,227026,4.54666666666667,24.9333333333333,64.69
2013-01-22 19:45:00,227029,0.158666666666667,24.5933333333333,66.3633333333333
2013-01-22 20:00:00,227032,0.067,24.65,66.3533333333333
2013-01-22 20:15:00,227035,0.0726666666666667,24.5233333333333,67.2266666666667
2013-01-22 20:30:00,227038,0.0783333333333333,24.45,67.1733333333333
2013-01-22 20:45:00,227041,0.078,24.4566666666667,66.44
2013-01-22 21:00:00,227044,0.078,24.2533333333333,67.8
2013-01-22 21:15:00,227047,0.0666666666666667,23.3266666666667,73.5866666666667
2013-01-22 21:30:00,227050,0.078,23.0566666666667,73.8933333333333
2013-01-22 21:45:00,227053,0.0696666666666667,22.62,75.99
2013-01-22 22:00:00,227056,0.0723333333333333,22.04,78.9433333333333
2013-01-22 22:15:00,227059,0.0666666666666667,21.8166666666667,78.8533333333333
2013-01-22 22:30:00,227062,0.078,21.7,78.99
2013-01-22 22:45:00,227065,0.078,21.69,78.8533333333333
2013-01-22 23:00:00,227068,0.084,21.8033333333333,78.55
2013-01-22 23:15:00,227071,0.084,21.8833333333333,78.48
2013-01-22 23:30:00,227074,0.0696666666666667,22.1733333333333,78.38
2013-01-22 23:45:00,227077,0.081,22.3833333333333,80.68
2013-01-23 00:00:00,227080,0.0753333333333333,22.2633333333333,82
2013-01-23 00:15:00,227083,0.0636666666666667,22.0733333333333,82.9666666666667
2013-01-23 00:30:00,227086,0.0723333333333333,21.97,82.5333333333333
2013-01-23 00:45:00,227089,0.0753333333333333,21.98,81.4666666666667
2013-01-23 01:00:00,227092,0.061,21.93,81.1333333333333
2013-01-23 01:15:00,227095,0.0666666666666667,21.88,81.3
2013-01-23 01:30:00,227098,0.064,21.8466666666667,81.4666666666667
2013-01-23 01:45:00,227101,0.0753333333333333,21.8733333333333,80.8333333333333
2013-01-23 02:00:00,227104,0.075,21.8733333333333,79.62
2013-01-23 02:15:00,227107,0.081,21.7533333333333,78.6833333333333
2013-01-23 02:30:00,227110,0.078,21.6666666666667,78.26
2013-01-23 02:45:00,227113,0.0583333333333333,21.5733333333333,78.77
2013-01-23 03:00:00,227116,0.0693333333333333,21.46,78.7466666666667
2013-01-23 03:15:00,227119,0.0696666666666667,21.45,78.22
2013-01-23 03:30:00,227122,0.064,21.41,78.1166666666667
2013-01-23 03:45:00,227125,0.0753333333333333,21.3666666666667,78.0933333333333
2013-01-23 04:00:00,227128,0.0723333333333333,21.3466666666667,78.08
2013-01-23 04:15:00,227131,0.078,21.3266666666667,78.1933333333333
2013-01-23 04:30:00,227134,0.0783333333333333,21.3033333333333,78.2533333333333
2013-01-23 04:45:00,227137,0.0783333333333333,21.3,78.34
2013-01-23 05:00:00,227140,0.0976666666666667,21.2866666666667,78.26
2013-01-23 05:15:00,227143,0.727,21.28,78.4
2013-01-23 05:30:00,227146,4.071,21.25,78.7166666666667
2013-01-23 05:45:00,227149,12.6033333333333,21.24,79.31
2013-01-23 06:00:00,227152,21.0433333333333,21.2533333333333,80.0666666666667
2013-01-23 06:15:00,227155,31.6866666666667,21.3066666666667,80.0466666666667
2013-01-23 06:30:00,227158,35.3333333333333,21.3866666666667,79.97
2013-01-23 06:45:00,227161,62.8366666666667,21.4266666666667,79.1133333333333
2013-01-23 07:00:00,227164,112.1,21.6366666666667,76.53
2013-01-23 07:15:00,227167,115.866666666667,21.7566666666667,75.68
2013-01-23 07:30:00,227170,128.4,21.84,75.1266666666667
2013-01-23 07:45:00,227173,151.733333333333,21.82,74.3166666666667
2013-01-23 08:00:00,227176,153.433333333333,21.84,74.1166666666667
2013-01-23 08:15:00,227179,218.233333333333,21.9266666666667,73.5733333333333
2013-01-23 08:30:00,227182,207.766666666667,22.0333333333333,73.1966666666667
2013-01-23 08:45:00,227185,229.8,22.1166666666667,72.5666666666667
2013-01-23 09:00:00,227188,205.5,22.1366666666667,72.3266666666667
2013-01-23 09:15:00,227191,224.9,22.1333333333333,72.0133333333333
2013-01-23 09:30:00,227194,634.633333333333,22.48,70.62
2013-01-23 09:45:00,227197,1076.63333333333,22.9933333333333,68.1866666666667
2013-01-23 10:00:00,227200,750.033333333333,23.5166666666667,65.5233333333333
2013-01-23 10:15:00,227203,701.066666666667,23.7566666666667,64.64
2013-01-23 10:30:00,227206,673.9,23.8866666666667,63.4066666666667
2013-01-23 10:45:00,227209,652.166666666667,23.87,63.47
2013-01-23 11:00:00,227212,449.4,24.0066666666667,62.94
2013-01-23 11:15:00,227215,640.4,24.33,61.8333333333333
2013-01-23 11:30:00,227218,617.033333333333,24.5133333333333,60.79
2013-01-23 11:45:00,227221,510.966666666667,24.6433333333333,60.5233333333333
2013-01-23 12:00:00,227224,781.2,24.7933333333333,59.25
2013-01-23 12:15:00,227227,762.566666666667,25.3833333333333,57.3
2013-01-23 12:30:00,227230,1229,25.6266666666667,56.2933333333333
2013-01-23 12:45:00,227233,822.433333333333,25.9166666666667,55.3966666666667
2013-01-23 13:00:00,227236,1195.66666666667,25.8933333333333,54.46
2013-01-23 13:15:00,227239,1292.66666666667,26.22,52.7733333333333
2013-01-23 13:30:00,227242,1013.66666666667,26.5666666666667,51.9466666666667
2013-01-23 13:45:00,227245,659.466666666667,26.3633333333333,52.54
2013-01-23 14:00:00,227248,451.033333333333,26.0866666666667,53.0033333333333
2013-01-23 14:15:00,227251,333.066666666667,25.9333333333333,53.57
2013-01-23 14:30:00,227254,332.666666666667,25.7566666666667,52.9233333333333
2013-01-23 14:45:00,227257,304.166666666667,25.5266666666667,53.5733333333333
2013-01-23 15:00:00,227260,374.533333333333,25.2566666666667,54.3466666666667
2013-01-23 15:15:00,227263,501.2,25.2766666666667,54.2366666666667
2013-01-23 15:30:00,227266,572.833333333333,25.4,53.8066666666667
2013-01-23 15:45:00,227269,420.466666666667,25.4333333333333,53.2866666666667
2013-01-23 16:00:00,227272,303.466666666667,25.3266666666667,53.6266666666667
2013-01-23 16:15:00,227275,298.2,25.1866666666667,53.5966666666667
2013-01-23 16:30:00,227278,236.166666666667,25.2133333333333,53.2033333333333
2013-01-23 16:45:00,227281,132.733333333333,25.0033333333333,54.1266666666667
2013-01-23 17:00:00,227284,90.8,24.4333333333333,58.6933333333333
2013-01-23 17:15:00,227287,80.9,23.8966666666667,61.1033333333333
2013-01-23 17:30:00,227290,101.533333333333,23.6266666666667,62.0966666666667
2013-01-23 17:45:00,227293,100.666666666667,23.5566666666667,62.2866666666667
2013-01-23 18:00:00,227296,87.0066666666667,23.4333333333333,62.7833333333333
2013-01-23 18:15:00,227299,59.2033333333333,23.26,63.2033333333333
2013-01-23 18:30:00,227302,52.3133333333333,23.1633333333333,63.4433333333333
2013-01-23 18:45:00,227305,30.6866666666667,23.0166666666667,64.5966666666667
2013-01-23 19:00:00,227308,10.2903333333333,22.8633333333333,65.6166666666667
2013-01-23 19:15:00,227311,4.18766666666667,22.7233333333333,66.55
2013-01-23 19:30:00,227314,1.06633333333333,22.5766666666667,66.9466666666667
2013-01-23 19:45:00,227317,0.0723333333333333,22.4866666666667,67.1166666666667
2013-01-23 20:00:00,227320,0.0196666666666667,22.4266666666667,67.0666666666667
2013-01-23 20:15:00,227323,0.025,22.3766666666667,67.0733333333333
2013-01-23 20:30:00,227326,0.014,22.39,66.8133333333333
2013-01-23 20:45:00,227329,0.00833333333333333,22.36,66.8066666666667
2013-01-23 21:00:00,227332,0.00266666666666667,22.3166666666667,65.9266666666667
2013-01-23 21:15:00,227335,0.008,22.2633333333333,65.8933333333333
2013-01-23 21:30:00,227338,0.028,22.2033333333333,66.1666666666667
2013-01-23 21:45:00,227341,0.0193333333333333,22.09,65.7133333333333
2013-01-23 22:00:00,227344,0.00533333333333333,22.0233333333333,65.4633333333333
2013-01-23 22:15:00,227347,0.00833333333333333,21.9533333333333,65.9933333333333
2013-01-23 22:30:00,227350,0.011,21.8766666666667,66.3566666666667
2013-01-23 22:45:00,227353,0.0193333333333333,21.85,66.68
2013-01-23 23:00:00,227356,0.0163333333333333,21.84,66.9133333333333
2013-01-23 23:15:00,227359,0.0193333333333333,21.7833333333333,67.4566666666667
2013-01-23 23:30:00,227362,0.0193333333333333,21.7066666666667,68.0233333333333
2013-01-23 23:45:00,227365,0.0136666666666667,21.6466666666667,68.7033333333333
2013-01-24 00:00:00,227368,0.0223333333333333,21.63,68.9866666666667
2013-01-24 00:15:00,227371,0.022,21.55,69.5866666666667
2013-01-24 00:30:00,227374,0.0223333333333333,21.4333333333333,69.89
2013-01-24 00:45:00,227377,0.017,21.39,69.2633333333333
2013-01-24 01:00:00,227380,0.05,21.1766666666667,70.0633333333333
2013-01-24 01:15:00,227383,0.0163333333333333,21.22,69.06
2013-01-24 01:30:00,227386,0.0416666666666667,21.26,68.5066666666667
2013-01-24 01:45:00,227389,0.064,21.2766666666667,68.2633333333333
2013-01-24 02:00:00,227392,0.0526666666666667,21.18,67.8166666666667
2013-01-24 02:15:00,227395,0.0223333333333333,21.2866666666667,66.43
2013-01-24 02:30:00,227398,0.0276666666666667,21.2166666666667,66.9866666666667
2013-01-24 02:45:00,227401,0.0306666666666667,21.18,68.1
2013-01-24 03:00:00,227404,0.0443333333333333,21.1333333333333,69.3566666666667
2013-01-24 03:15:00,227407,0.0473333333333333,21.03,70.68
2013-01-24 03:30:00,227410,0.05,20.94,71.8633333333333
2013-01-24 03:45:00,227413,0.0276666666666667,20.87,72.5133333333333
2013-01-24 04:00:00,227416,0.0613333333333333,20.8766666666667,72.38
2013-01-24 04:15:00,227419,0.047,20.9066666666667,72.0833333333333
2013-01-24 04:30:00,227422,0.0443333333333333,20.91,72.2933333333333
2013-01-24 04:45:00,227425,0.0753333333333333,20.8333333333333,73.1333333333333
2013-01-24 05:00:00,227428,0.136666666666667,20.6966666666667,74.75
2013-01-24 05:15:00,227431,2.19166666666667,20.5466666666667,76.02
2013-01-24 05:30:00,227434,13.622,20.43,76.3566666666667
2013-01-24 05:45:00,227437,56.73,20.5566666666667,75.9033333333333
2013-01-24 06:00:00,227440,82.2766666666667,20.62,75.3366666666667
2013-01-24 06:15:00,227443,251.166666666667,20.9733333333333,74.3533333333333
2013-01-24 06:30:00,227446,207.933333333333,21.5833333333333,70.12
2013-01-24 06:45:00,227449,196.833333333333,21.6433333333333,70.0366666666667
2013-01-24 07:00:00,227452,148.166666666667,21.7266666666667,69.1433333333333
2013-01-24 07:15:00,227455,132.133333333333,21.7766666666667,68.9133333333333
2013-01-24 07:30:00,227458,141.533333333333,21.79,68.2533333333333
2013-01-24 07:45:00,227461,340.233333333333,21.97,67.1233333333333
2013-01-24 08:00:00,227464,756.766666666667,22.7033333333333,63.9033333333333
2013-01-24 08:15:00,227467,1130,23.2533333333333,62.2066666666667
2013-01-24 08:30:00,227470,1293.33333333333,23.6466666666667,60.7933333333333
2013-01-24 08:45:00,227473,1340,24.1433333333333,58.9733333333333
2013-01-24 09:00:00,227476,1212.33333333333,24.29,58.7433333333333
2013-01-24 09:15:00,227479,1002.3,24.7966666666667,56.4633333333333
2013-01-24 09:30:00,227482,639.1,24.8766666666667,56.5433333333333
2013-01-24 09:45:00,227485,1041.13333333333,25.12,56.2
2013-01-24 10:00:00,227488,735.866666666667,25.19,55.2766666666667
2013-01-24 10:15:00,227491,783.1,25.18,55.3366666666667
2013-01-24 10:30:00,227494,1026.66666666667,25.6433333333333,53.98
2013-01-24 10:45:00,227497,820.7,26.0066666666667,53.6033333333333
2013-01-24 11:00:00,227500,1154.66666666667,26.7033333333333,51.0066666666667
2013-01-24 11:15:00,227503,1515,26.84,50.3766666666667
2013-01-24 11:30:00,227506,1384.66666666667,27.4366666666667,48.3033333333333
2013-01-24 11:45:00,227509,1874.66666666667,27.6966666666667,47.6366666666667
2013-01-24 12:00:00,227512,1029.5,27.66,48.5766666666667
2013-01-24 12:15:00,227515,845.266666666667,27.73,47.9566666666667
2013-01-24 12:30:00,227518,980.666666666667,27.91,47.0633333333333
2013-01-24 12:45:00,227521,2239.66666666667,28.77,43.66
2013-01-24 13:00:00,227524,1224.7,28.9033333333333,44.8433333333333
2013-01-24 13:15:00,227527,1724.03333333333,29.01,43.09
2013-01-24 13:30:00,227530,1152.66666666667,28.8833333333333,43.8
2013-01-24 13:45:00,227533,1970,29.96,41.3233333333333
2013-01-24 14:00:00,227536,1688,29.8966666666667,41.0166666666667
2013-01-24 14:15:00,227539,1752,30.1633333333333,40.49
2013-01-24 14:30:00,227542,1923,30.6733333333333,38.2166666666667
2013-01-24 14:45:00,227545,1665.66666666667,31.18,37.4266666666667
2013-01-24 15:00:00,227548,434.866666666667,29.9366666666667,41.4933333333333
2013-01-24 15:15:00,227551,1239.13333333333,30.2566666666667,41.6566666666667
2013-01-24 15:30:00,227554,463.6,29.65,44.7666666666667
2013-01-24 15:45:00,227557,521.066666666667,29.6666666666667,45.4766666666667
2013-01-24 16:00:00,227560,665.033333333333,29.0333333333333,47.3766666666667
2013-01-24 16:15:00,227563,722.633333333333,29.4866666666667,46.77
2013-01-24 16:30:00,227566,1044.66666666667,29.6733333333333,44.79
2013-01-24 16:45:00,227569,475.633333333333,29.4133333333333,46.1733333333333
2013-01-24 17:00:00,227572,603.366666666667,29.2633333333333,46.34
2013-01-24 17:15:00,227575,287.166666666667,28.71,47.5433333333333
2013-01-24 17:30:00,227578,369.3,28.9933333333333,46.7866666666667
2013-01-24 17:45:00,227581,229.8,28.6966666666667,47.8333333333333
2013-01-24 18:00:00,227584,170,28.4633333333333,49.42
2013-01-24 18:15:00,227587,112.033333333333,27.8566666666667,52.6366666666667
2013-01-24 18:30:00,227590,90.94,27.2533333333333,54.81
2013-01-24 18:45:00,227593,64.7166666666667,26.7666666666667,56.7833333333333
2013-01-24 19:00:00,227596,41.3733333333333,26.4566666666667,58.5633333333333
2013-01-24 19:15:00,227599,14.8766666666667,26.12,60.02
2013-01-24 19:30:00,227602,2.72533333333333,25.6733333333333,62.12
2013-01-24 19:45:00,227605,0.169666666666667,25.3166666666667,64.81
2013-01-24 20:00:00,227608,0.00833333333333333,25.12,66.9066666666667
2013-01-24 20:15:00,227611,0.05,24.8133333333333,69.07
2013-01-24 20:30:00,227614,0.0753333333333333,24.4933333333333,71.04
2013-01-24 20:45:00,227617,0.081,24.2533333333333,72.8666666666667
2013-01-24 21:00:00,227620,0.0583333333333333,23.9733333333333,74.1866666666667
2013-01-24 21:15:00,227623,0.067,23.1266666666667,76.3533333333333
2013-01-24 21:30:00,227626,0.0556666666666667,22.0233333333333,80.59
2013-01-24 21:45:00,227629,0.0193333333333333,22.1166666666667,82.4
2013-01-24 22:00:00,227632,0,22.1666666666667,83.4666666666667
2013-01-24 22:15:00,227635,0.00266666666666667,21.8833333333333,84.2666666666667
2013-01-24 22:30:00,227638,0.011,21.5533333333333,85.6
2013-01-24 22:45:00,227641,0.0303333333333333,21.4166666666667,86.0666666666667
2013-01-24 23:00:00,227644,0.022,21.2766666666667,87.0666666666667
2013-01-24 23:15:00,227647,0.0333333333333333,20.64,87.3666666666667
2013-01-24 23:30:00,227650,0.0413333333333333,20.8233333333333,88.7666666666667
2013-01-24 23:45:00,227653,0.011,20.5666666666667,88.8666666666667
2013-01-25 00:00:00,227656,0.036,20.1066666666667,89.1666666666667
2013-01-25 00:15:00,227659,0.0306666666666667,20.5233333333333,90.1333333333333
2013-01-25 00:30:00,227662,0.0503333333333333,20.9733333333333,89.9
2013-01-25 00:45:00,227665,0.0636666666666667,20.9666666666667,89.4
2013-01-25 01:00:00,227668,0.053,20.6866666666667,89.3666666666667
2013-01-25 01:15:00,227671,0.039,20.6033333333333,89.3333333333333
2013-01-25 01:30:00,227674,0.033,20.4733333333333,89.6666666666667
2013-01-25 01:45:00,227677,0.033,20.4033333333333,90
2013-01-25 02:00:00,227680,0.0276666666666667,20.4233333333333,90.1666666666667
2013-01-25 02:15:00,227683,0.0223333333333333,20.0266666666667,90.1333333333333
2013-01-25 02:30:00,227686,0.0223333333333333,19.6533333333333,90.5333333333333
2013-01-25 02:45:00,227689,0.033,19.79,91.3666666666667
2013-01-25 03:00:00,227692,0.0193333333333333,20.08,91.5333333333333
2013-01-25 03:15:00,227695,0.0166666666666667,20.3733333333333,91.7333333333333
2013-01-25 03:30:00,227698,0.0666666666666667,20.59,91.4
2013-01-25 03:45:00,227701,0.0556666666666667,20.52,91.0666666666667
2013-01-25 04:00:00,227704,0.0526666666666667,20.0933333333333,91.0333333333333
2013-01-25 04:15:00,227707,0.0306666666666667,19.9333333333333,91.1666666666667
2013-01-25 04:30:00,227710,0.0196666666666667,19.7566666666667,91.2666666666667
2013-01-25 04:45:00,227713,0.0223333333333333,19.72,91.4333333333333
2013-01-25 05:00:00,227716,0.281333333333333,19.53,91.5
2013-01-25 05:15:00,227719,4.047,19.2066666666667,91.6666666666667
2013-01-25 05:30:00,227722,19.7033333333333,19.45,92.1666666666667
2013-01-25 05:45:00,227725,43.14,19.5033333333333,92.3
2013-01-25 06:00:00,227728,63.0333333333333,19.36,92.2333333333333
2013-01-25 06:15:00,227731,129.833333333333,19.77,92.8333333333333
2013-01-25 06:30:00,227734,103.833333333333,20.24,92.5333333333333
2013-01-25 06:45:00,227737,246.766666666667,20.6166666666667,92.5333333333333
2013-01-25 07:00:00,227740,395.1,21.0333333333333,92.2666666666667
2013-01-25 07:15:00,227743,318.833333333333,21.1933333333333,91.3
2013-01-25 07:30:00,227746,588.766666666667,21.61,89.9
2013-01-25 07:45:00,227749,801.166666666667,22.88,85.6333333333333
2013-01-25 08:00:00,227752,782.433333333333,23.9533333333333,78.35
2013-01-25 08:15:00,227755,1069.33333333333,24.9333333333333,71.2933333333333
2013-01-25 08:30:00,227758,1191,25.7833333333333,65.1466666666667
2013-01-25 08:45:00,227761,646.533333333333,25.73,65.36
2013-01-25 09:00:00,227764,725.266666666667,25.66,65.94
2013-01-25 09:15:00,227767,1308.33333333333,26.4233333333333,62.1633333333333
2013-01-25 09:30:00,227770,637.8,26.6666666666667,60.7366666666667
2013-01-25 09:45:00,227773,807.3,26.66,59.6566666666667
2013-01-25 10:00:00,227776,885.666666666667,27.3866666666667,57.4866666666667
2013-01-25 10:15:00,227779,950.766666666667,27.85,55.06
2013-01-25 10:30:00,227782,1553.66666666667,28.0566666666667,53.89
2013-01-25 10:45:00,227785,1095,28.5533333333333,52.1833333333333
2013-01-25 11:00:00,227788,1184.23333333333,28.64,51.4933333333333
2013-01-25 11:15:00,227791,1692,29.8866666666667,47.55
2013-01-25 11:30:00,227794,1197,29.5733333333333,47.36
2013-01-25 11:45:00,227797,1265.1,30.0333333333333,45.21
2013-01-25 12:00:00,227800,2322.66666666667,30.9833333333333,42.6266666666667
2013-01-25 12:15:00,227803,1912.33333333333,31.24,41.55
2013-01-25 12:30:00,227806,1841,31.74,40.1033333333333
2013-01-25 12:45:00,227809,2098.66666666667,31.92,39.2333333333333
2013-01-25 13:00:00,227812,2016.33333333333,32.0033333333333,39.33
2013-01-25 13:15:00,227815,1633.66666666667,32.1833333333333,38.28
2013-01-25 13:30:00,227818,1898,33.0766666666667,35.6566666666667
2013-01-25 13:45:00,227821,1448.66666666667,32.8666666666667,35.6566666666667
2013-01-25 14:00:00,227824,1696,32.89,34.46
2013-01-25 14:15:00,227827,1842.66666666667,33.9633333333333,32.3
2013-01-25 14:30:00,227830,1735,34.1366666666667,32.1133333333333
2013-01-25 14:45:00,227833,1747,34.2966666666667,32.9866666666667
2013-01-25 15:00:00,227836,1196.93333333333,33.4033333333333,38.63
2013-01-25 15:15:00,227839,1337.33333333333,32.98,40.4033333333333
2013-01-25 15:30:00,227842,1344,33.3566666666667,39.8866666666667
2013-01-25 15:45:00,227845,1244.66666666667,32.92,41.52
2013-01-25 16:00:00,227848,1152.33333333333,32.6766666666667,42.25
2013-01-25 16:15:00,227851,1049.66666666667,32.4733333333333,43.59
2013-01-25 16:30:00,227854,948.333333333333,32.03,44.9133333333333
2013-01-25 16:45:00,227857,846,31.8133333333333,45.3433333333333
2013-01-25 17:00:00,227860,734.4,31.53,45.95
2013-01-25 17:15:00,227863,632.266666666667,31.46,45.9933333333333
2013-01-25 17:30:00,227866,536.3,31.2733333333333,45.2466666666667
2013-01-25 17:45:00,227869,430.866666666667,30.9,45.9433333333333
2013-01-25 18:00:00,227872,343.066666666667,30.7033333333333,46.56
2013-01-25 18:15:00,227875,257.8,30.3533333333333,48.49
2013-01-25 18:30:00,227878,159.566666666667,29.5166666666667,51.04
2013-01-25 18:45:00,227881,51.1333333333333,28.77,52.9933333333333
2013-01-25 19:00:00,227884,26.7933333333333,28.21,55.5666666666667
2013-01-25 19:15:00,227887,10.388,27.8133333333333,57.07
2013-01-25 19:30:00,227890,1.80066666666667,27.4666666666667,57.98
2013-01-25 19:45:00,227893,0.092,27.1133333333333,59.4366666666667
2013-01-25 20:00:00,227896,0,26.8166666666667,60.72
2013-01-25 20:15:00,227899,0,26.5966666666667,62.6233333333333
2013-01-25 20:30:00,227902,0,26.23,65.4266666666667
2013-01-25 20:45:00,227905,0,25.9266666666667,68.5066666666667
2013-01-25 21:00:00,227908,0,25.7433333333333,70.2433333333333
2013-01-25 21:15:00,227911,0.00833333333333333,25.4933333333333,71.74
2013-01-25 21:30:00,227914,0.036,25.27,73.1333333333333
2013-01-25 21:45:00,227917,0.064,25.1966666666667,73.7633333333333
2013-01-25 22:00:00,227920,0.0583333333333333,25.0766666666667,74.6933333333333
2013-01-25 22:15:00,227923,0.0666666666666667,24.8833333333333,75.68
2013-01-25 22:30:00,227926,0.0696666666666667,24.6,76.81
2013-01-25 22:45:00,227929,0.0723333333333333,24.2233333333333,78.2733333333333
2013-01-25 23:00:00,227932,0.0666666666666667,23.6,79.3666666666667
2013-01-25 23:15:00,227935,0.0166666666666667,23.1566666666667,81.0333333333333
2013-01-25 23:30:00,227938,0.039,22.86,83.1666666666667
2013-01-25 23:45:00,227941,0.00833333333333333,22.4033333333333,84.7
2013-01-26 00:00:00,227944,0.00533333333333333,22.5133333333333,86.5
2013-01-26 00:15:00,227947,0.00533333333333333,22.9333333333333,85.6
2013-01-26 00:30:00,227950,0.0223333333333333,23.1766666666667,84.8666666666667
2013-01-26 00:45:00,227953,0.011,23.3433333333333,84.1666666666667
2013-01-26 01:00:00,227956,0.028,23.3633333333333,84
2013-01-26 01:15:00,227959,0.0333333333333333,23.19,84.4
2013-01-26 01:30:00,227962,0.00833333333333333,22.9866666666667,85.2666666666667
2013-01-26 01:45:00,227965,0,22.9533333333333,85.9
2013-01-26 02:00:00,227968,0.00566666666666667,22.91,86.3333333333333
2013-01-26 02:15:00,227971,0.0196666666666667,22.8433333333333,86.7
2013-01-26 02:30:00,227974,0.011,22.48,86.6666666666667
2013-01-26 02:45:00,227977,0.0276666666666667,22.21,87.6666666666667
2013-01-26 03:00:00,227980,0.014,21.93,88.3333333333333
2013-01-26 03:15:00,227983,0.0276666666666667,21.24,88.9
2013-01-26 03:30:00,227986,0.0166666666666667,21.3733333333333,90.1666666666667
2013-01-26 03:45:00,227989,0.0113333333333333,21.91,90.4333333333333
2013-01-26 04:00:00,227992,0.0193333333333333,21.89,90.4666666666667
2013-01-26 04:15:00,227995,0.0276666666666667,22.0666666666667,90.5333333333333
2013-01-26 04:30:00,227998,0.0753333333333333,22.1333333333333,90.1666666666667
2013-01-26 04:45:00,228001,0.084,22.2133333333333,90
2013-01-26 05:00:00,228004,0.172666666666667,22.1766666666667,89.7
2013-01-26 05:15:00,228007,2.453,22.1066666666667,89.7333333333333
2013-01-26 05:30:00,228010,13.244,21.9166666666667,89.6333333333333
2013-01-26 05:45:00,228013,47.6066666666667,21.5666666666667,90.1333333333333
2013-01-26 06:00:00,228016,109.966666666667,21.78,90.5333333333333
2013-01-26 06:15:00,228019,196.4,22.2633333333333,90.6333333333333
2013-01-26 06:30:00,228022,202.666666666667,22.86,90.3333333333333
2013-01-26 06:45:00,228025,343.066666666667,23.3766666666667,89.3666666666667
2013-01-26 07:00:00,228028,318.9,24.0466666666667,85.9666666666667
2013-01-26 07:15:00,228031,504.8,24.81,80.39
2013-01-26 07:30:00,228034,626,25.28,77.4466666666667
2013-01-26 07:45:00,228037,653.366666666667,25.7266666666667,74.8533333333333
2013-01-26 08:00:00,228040,864.133333333333,25.7066666666667,74.3666666666667
2013-01-26 08:15:00,228043,1103,26.64,68.8066666666667
2013-01-26 08:30:00,228046,1176.66666666667,26.9933333333333,66.5033333333333
2013-01-26 08:45:00,228049,963.733333333333,27.2566666666667,64.9133333333333
2013-01-26 09:00:00,228052,738.466666666667,27.2566666666667,65.1533333333333
2013-01-26 09:15:00,228055,836.2,27.5466666666667,61.5933333333333
2013-01-26 09:30:00,228058,1023,28.0866666666667,59.6
2013-01-26 09:45:00,228061,1060.66666666667,28.3033333333333,55.9133333333333
2013-01-26 10:00:00,228064,987.666666666667,28.71,53.1466666666667
2013-01-26 10:15:00,228067,1129.66666666667,29.0866666666667,51.66
2013-01-26 10:30:00,228070,1118.66666666667,29.4466666666667,50.5
2013-01-26 10:45:00,228073,979.333333333333,29.34,51.6
2013-01-26 11:00:00,228076,1119,29.7866666666667,50.1666666666667
2013-01-26 11:15:00,228079,1066,30.12,49.6866666666667
2013-01-26 11:30:00,228082,1322.66666666667,30.32,48.4666666666667
2013-01-26 11:45:00,228085,1193.66666666667,30.58,47.0666666666667
2013-01-26 12:00:00,228088,1081.33333333333,30.99,46.1933333333333
2013-01-26 12:15:00,228091,2010.33333333333,31.7866666666667,42.0766666666667
2013-01-26 12:30:00,228094,1660.66666666667,32.1833333333333,42.3633333333333
2013-01-26 12:45:00,228097,1298.33333333333,31.9733333333333,41.61
2013-01-26 13:00:00,228100,1055.33333333333,31.93,41.93
