"Date","volume","canopysqm_pred"
2013-05-12,35,0.134115735055848
2013-05-12,1000,0.503609380067127
2013-05-13,5,0.0250503057775254
2013-05-13,10,0.0322668401314642
2013-05-13,15,0.0519529065275451
2013-05-13,20,0.0506419777989405
2013-05-13,25,0.0640600761520001
2013-05-13,35,0.133705332747664
2013-05-13,1000,0.503273107428964
2013-05-14,5,0.0259145745770184
2013-05-14,10,0.0321765997468488
2013-05-14,15,0.0521917142732648
2013-05-14,20,0.050840513316309
2013-05-14,25,0.0640620841848055
2013-05-14,35,0.133190099512841
2013-05-14,1000,0.504942147047519
2013-05-15,5,0.0267788433765114
2013-05-15,10,0.0320863593622334
2013-05-15,15,0.0524305220189846
2013-05-15,20,0.0510390488336774
2013-05-15,25,0.0640640922176108
2013-05-15,35,0.132674866278018
2013-05-15,1000,0.506611186666074
2013-05-16,5,0.0276431121760045
2013-05-16,10,0.031996118977618
2013-05-16,15,0.0526693297647043
2013-05-16,20,0.0512375843510458
2013-05-16,25,0.0640661002504161
2013-05-16,35,0.132159633043196
2013-05-16,1000,0.508280226284629
2013-05-17,5,0.0285073809754975
2013-05-17,10,0.0319058785930027
2013-05-17,15,0.052908137510424
2013-05-17,20,0.0514361198684142
2013-05-17,25,0.0640681082832214
2013-05-17,35,0.131644399808373
2013-05-17,1000,0.509949265903183
2013-05-18,5,0.0293716497749906
2013-05-18,10,0.0318156382083873
2013-05-18,15,0.0531469452561437
2013-05-18,20,0.0516346553857827
2013-05-18,25,0.0640701163160267
2013-05-18,35,0.13112916657355
2013-05-18,1000,0.511618305521738
2013-05-19,5,0.0302359185744836
2013-05-19,10,0.0317253978237719
2013-05-19,15,0.0533857530018634
2013-05-19,20,0.0518331909031511
2013-05-19,25,0.0640721243488321
2013-05-19,35,0.130613933338728
2013-05-19,1000,0.513287345140293
2013-05-20,5,0.0311001873739767
2013-05-20,10,0.0316351574391565
2013-05-20,15,0.0536245607475832
2013-05-20,20,0.0520317264205195
2013-05-20,25,0.0640741323816374
2013-05-20,35,0.130098700103905
2013-05-20,1000,0.514956384758848
2013-05-21,5,0.0319644561734697
2013-05-21,10,0.0315449170545411
2013-05-21,15,0.0538633684933029
2013-05-21,20,0.0522302619378879
2013-05-21,25,0.0640761404144427
2013-05-21,35,0.129583466869082
2013-05-21,1000,0.516625424377402
