"Date","volume","cday_gross","tdc_gross","cday_net","tdc_net","Rleaf"
2013-01-28,"5",3.39395526945035,0.0544200099533731,2.88283253340448,0.046224467533182,0.00819554242019111
2013-01-29,"10",8.9251426502407,0.134513418410005,8.12541110188489,0.12246043185334,0.0120529865566647
2013-01-29,"1000",11.6424079962186,0.399668952535459,10.8374732680996,0.372036574443983,0.027632378091476
2013-01-29,"15",9.49615309230234,0.225793964556346,8.92081840269629,0.212113993387995,0.0136799711683512
2013-01-29,"20",9.75286116009518,0.189837767999818,9.1611536337179,0.17832028258992,0.0115174854098979
2013-01-29,"25",9.75084589066982,0.174134153612614,9.25863339371061,0.165344043757883,0.00879010985473136
2013-01-29,"35",9.42584893654026,0.237660488931212,8.86168371500567,0.223435798583362,0.01422469034785
2013-01-29,"5",8.15073733799451,0.129283910620143,7.57024327079208,0.120076333441832,0.00920757717831058
2013-01-30,"10",7.79632097186264,0.135251735893333,6.99288393781259,0.121313590718392,0.0139381451749412
2013-01-30,"1000",9.86904664835249,0.351176524402781,9.06963421581821,0.322730526564821,0.02844599783796
2013-01-30,"15",8.24894010260266,0.213992971773911,7.67686305743986,0.199152220664638,0.0148407511092728
2013-01-30,"20",8.4379074354181,0.183694841651649,7.8599679798779,0.171112990335756,0.0125818513158929
2013-01-30,"25",8.42246567872057,0.170201921865195,7.91050177034978,0.159856110501371,0.010345811363824
2013-01-30,"35",8.17866880293238,0.231519036002285,7.60707437994326,0.215338531205798,0.0161805047964867
2013-01-30,"5",7.1858896912883,0.12945333886056,6.5557065040341,0.118100629427412,0.0113527094331474
2013-01-31,"10",9.30959061166778,0.182698403359776,8.24584299892366,0.161822620682228,0.0208757826775487
2013-01-31,"1000",12.0308729926751,0.443198699919021,11.0175718806643,0.405870258687607,0.0373284412314145
2013-01-31,"15",9.91478596019023,0.278665764662621,9.13282125327562,0.256687802267216,0.0219779623954041
2013-01-31,"20",10.1265160632041,0.243797827952889,9.3428308180549,0.224930454477785,0.018867373475103
2013-01-31,"25",10.0951423715733,0.227720740109621,9.46624858326664,0.213534495512734,0.0141862445968869
2013-01-31,"35",9.74782071440483,0.306091960923231,8.9994053700527,0.282590921352484,0.0235010395707473
2013-01-31,"5",8.49209700300853,0.17126771484762,7.708475529257,0.155463719784045,0.0158039950635752
2013-02-01,"10",4.95039097523654,0.108419003742583,4.28028498552776,0.0937429459989435,0.0146760577436395
2013-02-01,"1000",6.07923956304083,0.231577503717134,5.42427508377181,0.20662783072602,0.0249496729911141
2013-02-01,"15",5.19595358341092,0.157281664330233,4.73053838851249,0.143193533002056,0.014088131328177
2013-02-01,"20",5.3041160351527,0.139921729101879,4.81295742805108,0.126965043932575,0.0129566851693037
2013-02-01,"25",5.30399429494173,0.132103790315704,4.89467880264546,0.121909185087934,0.0101946052277701
2013-02-01,"35",5.16348738914064,0.178108774305688,4.70031809049766,0.162132262723453,0.0159765115822343
2013-02-01,"5",4.60871867537858,0.102868896541084,4.10484611207757,0.0916222099379261,0.0112466866031575
2013-02-02,"10",5.12156881562937,0.123825149830949,4.54730387474313,0.109941036406387,0.0138841134245624
2013-02-02,"1000",6.30340811862624,0.248025205036007,5.74545682217176,0.226071052282625,0.0219541527533819
2013-02-02,"15",5.46475645847083,0.177242391264637,5.06647243601944,0.164324558040366,0.0129178332242708
2013-02-02,"20",5.56447029632633,0.15961198160448,5.13980860934754,0.14743093116111,0.0121810504433702
2013-02-02,"25",5.49678687436681,0.149815668629372,5.13113300457396,0.139849723024787,0.00996594560458441
2013-02-02,"35",5.45147756363992,0.204900022881596,5.0591930187937,0.190155559334466,0.0147444635471302
2013-02-02,"5",4.78064309189838,0.116995468260663,4.34188864458017,0.10625794173365,0.0107375265270135
2013-02-03,"10",7.39541387570677,0.19563109360172,6.67591315495872,0.176598120571023,0.0190329730306966
2013-02-03,"1000",9.61484784025822,0.390385152958399,8.93926314908432,0.362954845440065,0.0274303075183343
2013-02-03,"15",8.0053683994151,0.276963005057114,7.51716801316499,0.260072658567157,0.0168903464899571
2013-02-03,"20",8.18963709168531,0.253780970381576,7.67877209740865,0.237950254987223,0.0158307153943532
2013-02-03,"25",8.04673552197398,0.238211079556126,7.60804861872282,0.225224436646685,0.0129866429094413
2013-02-03,"35",7.96426753984401,0.323969075694272,7.45798430226314,0.303374575107996,0.0205945005862762
2013-02-03,"5",6.79350065586697,0.180874513057885,6.2676056781239,0.166872748306936,0.0140017647509487
2013-02-04,"10",8.08250851933126,0.230806674987468,7.27076300896005,0.207626212914749,0.0231804620727187
2013-02-04,"1000",10.4129323413206,0.44800675983762,9.63047274539059,0.414342161164927,0.0336645986726924
2013-02-04,"15",8.61611561844372,0.310338434630344,8.03599962786991,0.289443602621204,0.0208948320091399
2013-02-04,"20",8.83378020831553,0.282417419560526,8.2233123097682,0.26290065951368,0.0195167600468463
2013-02-04,"25",8.7794446249149,0.273636203965454,8.27385972557672,0.257878221707152,0.0157579822583022
2013-02-04,"35",8.55692493942543,0.375039736180075,7.98678124908769,0.350051023444755,0.0249887127353203
2013-02-04,"5",7.41985939596981,0.205517838996511,6.79742623610208,0.188277469454567,0.0172403695419441
2013-02-05,"10",8.73134578082981,0.267697712377565,7.95904665623403,0.244019494366843,0.0236782180107221
2013-02-05,"1000",11.4825042116245,0.521827740839498,10.742913505922,0.488216697465186,0.0336110433743115
2013-02-05,"15",9.33891875789354,0.349644159654801,8.78381653014827,0.328861426987975,0.0207827326668254
2013-02-05,"20",9.5922427722272,0.316085564257027,9.0361693423216,0.297761717787153,0.0183238464698742
2013-02-05,"25",9.54431960736079,0.312405164775744,9.06782225057905,0.296808428561482,0.0155967362142611
2013-02-05,"35",9.26606257218365,0.435311991420707,8.71625574845202,0.409482519466374,0.0258294719543327
2013-02-05,"5",7.96580931962417,0.229191984498536,7.38736521342856,0.212549011097974,0.016642973400562
2013-02-06,"10",9.19067153021147,0.301106983283133,8.38229644105206,0.274622804879205,0.0264841784039281
2013-02-06,"1000",12.1589009852774,0.582004013042824,11.3827723583418,0.544853453460104,0.0371505595827196
2013-02-06,"15",9.8554908557983,0.38298889135146,9.27320342101332,0.360360934777894,0.0226279565735664
2013-02-06,"20",10.1183426794761,0.343357682094005,9.50804526283778,0.322647738479431,0.0207099436145746
2013-02-06,"25",10.0430179394603,0.344436554335653,9.56176323656603,0.32793138501086,0.0165051693247935
2013-02-06,"35",9.75692424349509,0.489104465574346,9.18804951454926,0.460587367015822,0.028517098558524
2013-02-06,"5",8.36608921944886,0.249690066741135,7.74090576205489,0.231031157529498,0.0186589092116373
2013-02-07,"10",9.18112836524178,0.320098882416677,8.21215237698778,0.286315656805439,0.0337832256112381
2013-02-07,"1000",12.0395042721141,0.605432638121856,11.1343965894353,0.559917331201967,0.0455153069198888
2013-02-07,"15",9.82343896740484,0.395701256658757,9.16509977595455,0.369182473752997,0.0265187829057598
2013-02-07,"20",10.0531702034475,0.35101742199793,9.35394650518536,0.326603262583851,0.0244141594140789
2013-02-07,"25",9.99712311093744,0.358497156967794,9.43049535342793,0.33817786732096,0.020319289646834
2013-02-07,"35",9.67530897945626,0.515482544171314,9.00957227352164,0.480013325394727,0.0354692187765867
2013-02-07,"5",8.35394765017121,0.258295165729166,7.62144969108992,0.235647108827193,0.0226480569019726
2013-02-08,"10",8.23696560952041,0.304498296250285,7.15148393294037,0.264370980343138,0.0401273159071462
2013-02-08,"1000",10.6968799497849,0.563805692433477,9.68019319986045,0.510218685781073,0.0535870066524046
2013-02-08,"15",8.78472566577815,0.36634155648693,8.01887151833221,0.334403826033913,0.0319377304530162
2013-02-08,"20",8.97064610491008,0.322027700522144,8.1710822995666,0.293325008358804,0.0287026921633396
2013-02-08,"25",8.9325492360616,0.334289818420347,8.27910930158168,0.309835621608978,0.0244541968113692
2013-02-08,"35",8.63142474425422,0.487043166335205,7.87941649963005,0.444609792074976,0.0424333742602284
2013-02-08,"5",7.51654093709275,0.240471340667036,6.68617362880524,0.213905990788531,0.0265653498785051
2013-02-09,"10",7.96428233413662,0.311160433059403,6.90590155578929,0.269810037943356,0.041350395116047
2013-02-09,"1000",10.021862327314,0.55247969566692,9.00326480778472,0.496327013738446,0.0561526819284737
2013-02-09,"15",8.4299873287853,0.363524349437721,7.6775178277824,0.331075785145131,0.0324485642925897
2013-02-09,"20",8.59242379778327,0.316886175860548,7.80583399907914,0.287876965054794,0.0290092108057537
2013-02-09,"25",8.56816207870917,0.334050228358669,7.91625244951552,0.308633977066868,0.0254162512918011
2013-02-09,"35",8.30385765051203,0.494700145265702,7.56383002873756,0.450613193465669,0.0440869518000334
2013-02-09,"5",7.33000542462009,0.242370675190157,6.50695425039947,0.215156033828246,0.0272146413619117
2013-02-10,"10",7.12740867389612,0.293445877542928,6.28348650030619,0.258700362849204,0.0347455146937238
2013-02-10,"1000",9.0308880547408,0.519700947363158,8.23380685634039,0.473831277467671,0.0458696698954867
2013-02-10,"15",7.55731788940392,0.336627960762636,7.0019193468687,0.311888670776394,0.0247392899862411
2013-02-10,"20",7.7042871551581,0.291695366675018,7.10666924207317,0.269068694955992,0.0226266717190256
2013-02-10,"25",7.6814938283895,0.31149091106119,7.18896548732951,0.291518480553829,0.0199724305073611
2013-02-10,"35",7.43408985676344,0.466282026880291,6.87549678373025,0.431245873791794,0.035036153088497
2013-02-10,"5",6.54092705859064,0.223298927909665,5.9184962637975,0.20204993247977,0.021248995429895
2013-02-11,"10",5.4498685543385,0.235833413994412,4.72766732436907,0.204581434252796,0.0312519797416155
2013-02-11,"1000",6.114283234355,0.366650876736349,5.42101918402187,0.325078404195952,0.0415724725403973
2013-02-11,"15",5.62140959224876,0.258381054098038,5.12431816762898,0.235532869106598,0.0228481849914398
2013-02-11,"20",5.68490553263824,0.220819273483651,5.16925038692222,0.200789636405008,0.0200296370786437
2013-02-11,"25",5.68064821607462,0.239235434420518,5.24852174007083,0.221036813192955,0.0181986212275631
2013-02-11,"35",5.58757311178898,0.368047557796734,5.09249866768846,0.335437525420722,0.0326100323760119
2013-02-11,"5",5.19022062409798,0.182757088808204,4.6214590742524,0.162729962293927,0.0200271265142771
2013-02-12,"10",4.54749103782575,0.202166577648437,3.95835545878624,0.17597553674376,0.0261910409046773
2013-02-12,"1000",5.00456833130735,0.318825964296388,4.41574412036409,0.28131374857128,0.0375122157251079
2013-02-12,"15",4.66707555480745,0.22068241465975,4.26013307599605,0.201440161604897,0.0192422530548531
2013-02-12,"20",4.71227764884908,0.188781035042582,4.31274195390516,0.172775025284988,0.016006009757594
2013-02-12,"25",4.71006629664064,0.207685496859575,4.3294339574258,0.190901907943419,0.0167835889161557
2013-02-12,"35",4.6456626065847,0.319574444411216,4.24832129639591,0.292241394381877,0.0273330500293386
2013-02-12,"5",4.36344264604392,0.158700397351968,3.91510648493932,0.142394206876641,0.0163061904753267
2013-02-13,"10",7.49055402933851,0.341870080748339,6.75419292227888,0.308262442362124,0.0336076383862147
2013-02-13,"1000",9.54620823446096,0.643861439927385,8.87046302866796,0.598284571024056,0.045576868903329
2013-02-13,"15",7.97529027321248,0.387647341909935,7.45692086764958,0.362451453696458,0.0251958882134769
2013-02-13,"20",8.16726003120941,0.337143405968109,7.61822510690297,0.314479317440404,0.022664088527705
2013-02-13,"25",8.10545062813007,0.373447039120428,7.64472309396708,0.352219677266258,0.0212273618541697
2013-02-13,"35",7.92848832381677,0.568553835040443,7.39279205353034,0.530138924599913,0.0384149104405301
2013-02-13,"5",6.90960517121686,0.25931052535548,6.37645666525199,0.239301998710549,0.0200085266449301
2013-02-14,"10",8.26722889888093,0.387100763097319,7.47105407973081,0.349821055008724,0.0372797080885954
2013-02-14,"1000",10.879280975147,0.774450402022973,10.1462327660603,0.722267773269629,0.052182628753344
2013-02-14,"15",8.86866383237495,0.44278626391501,8.31915516242055,0.415350914514371,0.0274353494006388
2013-02-14,"20",9.10658133300231,0.38701246953714,8.5345318668947,0.362701450013997,0.024311019523143
2013-02-14,"25",9.01931322708736,0.433404350164952,8.57426301278033,0.412018387169098,0.0213859629958545
2013-02-14,"35",8.80421797840611,0.657059873764328,8.25184221416772,0.615836002341433,0.0412238714228946
2013-02-14,"5",7.55884229094233,0.292432163795051,6.94471412536156,0.268673124858167,0.0237590389368848
2013-02-15,"10",7.13991215536551,0.342764425024166,6.44138128966371,0.309230184639432,0.0335342403847338
2013-02-15,"1000",8.62884438197734,0.646506953877108,7.96473769547367,0.596749469336343,0.0497574845407652
2013-02-15,"15",7.48012933268396,0.383341411853747,7.00188371286613,0.358832296708801,0.0245091151449457
2013-02-15,"20",7.63476663133482,0.333763348018182,7.15663142854825,0.312861071132281,0.020902276885901
2013-02-15,"25",7.63742189077342,0.382115659587947,7.22201031890109,0.361331778710785,0.0207838808771617
2013-02-15,"35",7.44984856144589,0.577731951144307,6.96213617845077,0.539910104928103,0.0378218462162033
2013-02-15,"5",6.65260473745264,0.265078084440065,6.1272545118433,0.244145106011227,0.0209329784288377
2013-02-16,"10",6.97446838459423,0.343074346991821,6.30374440885771,0.310081410856955,0.0329929361348668
2013-02-16,"1000",8.71928686333773,0.685869568863635,8.13367488831302,0.63980462810335,0.0460649407602846
2013-02-16,"15",7.36364338045424,0.387097758320622,6.88403851166501,0.36188551487049,0.0252122434501322
2013-02-16,"20",7.53698785892524,0.338669182124788,7.05809792994914,0.317150604198186,0.0215185779266017
2013-02-16,"25",7.52356636721957,0.391307235728121,7.1316119961061,0.370921347705624,0.0203858880224974
2013-02-16,"35",7.33012192928393,0.589842759229993,6.84235841825065,0.550593238147649,0.0392495210823436
2013-02-16,"5",6.4539481367018,0.264637606256075,5.96067828560738,0.244411575636215,0.0202260306198598
2013-02-17,"10",8.24280355894665,0.415216302225441,7.55534546966071,0.380586845909154,0.0346294563162866
2013-02-17,"1000",10.7814888633016,0.888368919817202,10.0927697780573,0.831620112896985,0.0567488069202169
2013-02-17,"15",8.80320947895823,0.474400568297433,8.33133954990811,0.448971733161916,0.0254288351355166
2013-02-17,"20",9.04016051650867,0.417223550665145,8.5095921667179,0.392736639136749,0.0244869115283966
2013-02-17,"25",9.00070148312376,0.485943075997546,8.56453858127064,0.462394873386902,0.0235482026106438
2013-02-17,"35",8.73680211800577,0.72853293899682,8.23700732201328,0.68685670933044,0.0416762296663801
2013-02-17,"5",7.52495984895403,0.317268201728684,6.98632759840036,0.294558328326504,0.0227098734021804
2013-02-18,"10",7.57621773375149,0.390601554015535,6.92418278133942,0.356985061639664,0.0336164923758717
2013-02-18,"1000",9.94472571265377,0.856570686560225,9.34398558986651,0.804827039295484,0.0517436472647412
2013-02-18,"15",8.11300935444773,0.4479202660625,7.66722036823035,0.423308200108853,0.0246120659536468
2013-02-18,"20",8.33809923775953,0.394976331097295,7.85635058309201,0.372155864381098,0.0228204667161965
2013-02-18,"25",8.27568384773666,0.46317191490549,7.91222339030906,0.442829828480184,0.0203420864253059
2013-02-18,"35",8.0727035712026,0.696710714682897,7.60711697974298,0.656528492702178,0.0401822219807191
2013-02-18,"5",6.93507698759158,0.300428466199962,6.42084012634009,0.278151656329547,0.022276809870415
2013-02-19,"10",8.85799857546828,0.455487898226545,8.03520178004504,0.413178794220502,0.042309104006043
2013-02-19,"1000",11.6553205180408,1.03872155966954,10.8379396100709,0.965876615572424,0.0728449440971112
2013-02-19,"15",9.45638872841596,0.531735362156825,8.89222688615787,0.500012385223069,0.0317229769337557
2013-02-19,"20",9.70701800743996,0.465390370544315,9.12183189747956,0.437334382562926,0.0280559879813884
2013-02-19,"25",9.67934967256899,0.553641612163078,9.19356063331341,0.525855341807868,0.0277862703552096
2013-02-19,"35",9.36464648990829,0.809891389160645,8.79512288414833,0.760636752082163,0.049254637078482
2013-02-19,"5",8.07357492618734,0.351996911389934,7.45283842516902,0.32493364225042,0.0270632691395145
2013-02-20,"10",8.09428595110242,0.415122704751209,7.29350210247094,0.374053787842027,0.0410689169091817
2013-02-20,"1000",10.3135594618499,0.949942609105848,9.529787493439,0.877752363694423,0.0721902454114258
2013-02-20,"15",8.57735050269092,0.491056509247222,8.0272060714364,0.459560535763465,0.0314959734837569
2013-02-20,"20",8.77493418409116,0.425736217344612,8.2032528626549,0.397999776454138,0.0277364408904738
2013-02-20,"25",8.76387296480535,0.512060294724835,8.26267666997813,0.482776127385251,0.0292841673395846
2013-02-20,"35",8.49032310966966,0.735799762000302,7.92771809321461,0.68704253193254,0.0487572300677622
2013-02-20,"5",7.43486264588227,0.326220552971984,6.81562416547531,0.299050135827591,0.0271704171443934
2013-02-21,"10",8.35666529509023,0.427449324302726,7.60263379026292,0.388880080967018,0.038569243335708
2013-02-21,"1000",10.6751658538578,1.01512150845967,9.94365690811228,0.945560953183749,0.0695605552759248
2013-02-21,"15",8.86228828815216,0.516409172112331,8.313736705388,0.484444846477059,0.0319643256352715
2013-02-21,"20",9.07223549212469,0.445364206458809,8.50418088395698,0.417477894423424,0.0278863120353848
2013-02-21,"25",9.06181180191438,0.540616425535308,8.56550478757129,0.511007366119002,0.0296090594163055
2013-02-21,"35",8.77670255563589,0.762193016042168,8.27242085375685,0.718399804542338,0.0437932114998302
2013-02-21,"5",7.66572378612269,0.33848496097178,7.07917397040052,0.312585476849728,0.0258994841220525
2013-02-22,"10",8.07626421153231,0.412014771199927,7.2478505904799,0.369752824389243,0.0422619468106843
2013-02-22,"1000",10.2013672798211,1.00051962146637,9.43061512885912,0.92492655348123,0.075593067985137
2013-02-22,"15",8.54822845921661,0.506827805315779,8.00815506667436,0.474806642854157,0.0320211624616219
2013-02-22,"20",8.74657643433658,0.434394050633466,8.17376987447551,0.405945918540244,0.0284481320932222
2013-02-22,"25",8.73988684551647,0.532161893019618,8.26045367315224,0.502969745673611,0.0291921473460076
2013-02-22,"35",8.47444360315547,0.73746442535016,7.93210752294116,0.69026916575896,0.0471952595911996
2013-02-22,"5",7.42302370295853,0.329835627388156,6.82737861807559,0.303368654071779,0.0264669733163769
2013-02-23,"10",4.45640741403098,0.226743444393771,3.80040708035944,0.193365936154325,0.0333775082394462
2013-02-23,"1000",4.95965166467952,0.501230349873119,4.31676131881353,0.436258820666081,0.0649715292070381
2013-02-23,"15",4.58595084392798,0.276580137264096,4.14112460844649,0.249752527144585,0.0268276101195108
2013-02-23,"20",4.63564215167543,0.232885438124796,4.1438477466611,0.208178665744256,0.0247067723805409
2013-02-23,"25",4.63353431134215,0.287830051482344,4.27424854227276,0.265511614958635,0.0223184365237086
2013-02-23,"35",4.56306241311434,0.397906223031052,4.10857625851971,0.358274315153809,0.0396319078772426
2013-02-23,"5",4.25815754883244,0.190393374427581,3.77279713091122,0.168691639176629,0.0217017352509514
2013-02-24,"10",8.66039208817869,0.439472714000404,7.7393824272917,0.392735959917054,0.04673675408335
2013-02-24,"1000",11.0298186421507,1.14760461282421,10.1181647794714,1.05275099717983,0.0948536156443796
2013-02-24,"15",9.181385381189,0.56309602789796,8.51214782189985,0.522051567208189,0.0410444606897706
2013-02-24,"20",9.38821591734792,0.477029634227983,8.73045163247449,0.443607623168182,0.0334220110598011
2013-02-24,"25",9.37606237317401,0.5939625292893,8.82339804080411,0.558951893519469,0.0350106357698305
2013-02-24,"35",9.07573796616738,0.793046885212309,8.41116469765575,0.734975821178375,0.058071064033934
2013-02-24,"5",7.94307421247578,0.357367626966378,7.27993204964087,0.327532133209888,0.0298354937564907
2013-02-25,"10",7.69352765150763,0.389368935279729,6.75121239857707,0.341678421467184,0.0476905138125449
2013-02-25,"1000",9.61102067421237,1.02865929187829,8.66351898374254,0.927248999359896,0.10141029251839
2013-02-25,"15",8.12125915484861,0.506360432782392,7.43819525134331,0.463771404750886,0.0425890280315062
2013-02-25,"20",8.28872279341545,0.425916283185732,7.59439507688114,0.390238231487097,0.035678051698635
2013-02-25,"25",8.27780848493422,0.534569714106554,7.68109444769634,0.496034725906455,0.0385349882000992
2013-02-25,"35",8.03293742512512,0.703367102267001,7.36605831655374,0.644974910054581,0.0583921922124204
2013-02-25,"5",7.10078499720076,0.321449487682699,6.35135172006228,0.287522965039991,0.0339265226427077
2013-02-26,"10",7.78404347781404,0.397830156852417,6.95987807245912,0.355708365855334,0.0421217909970822
2013-02-26,"1000",9.80164989383426,1.08734117757116,9.0033797968071,0.998785479630205,0.0885556979409524
2013-02-26,"15",8.22435608094905,0.515492819603298,7.63745495283286,0.478706557629332,0.0367862619739659
2013-02-26,"20",8.40473947748139,0.432426107733526,7.79582740146233,0.401097417571226,0.0313286901622997
2013-02-26,"25",8.39584119443535,0.545530507432276,7.89916052808314,0.513258046618402,0.0322724608138738
2013-02-26,"35",8.14519511563448,0.736068709894801,7.60602803955056,0.687345013472959,0.0487236964218418
2013-02-26,"5",7.17935833791058,0.326153154831409,6.59842194456896,0.299761626713328,0.0263915281180814
2013-02-27,"10",8.3759938764443,0.432259002407514,7.45450564099303,0.384703859547797,0.0475551428597173
2013-02-27,"1000",10.703745798395,1.22920669650498,9.81239897892045,1.12684538299445,0.10236131351053
2013-02-27,"15",8.8854497139421,0.559850998681468,8.27118631676768,0.521147726766939,0.0387032719145283
2013-02-27,"20",9.08452625389612,0.467993968795773,8.40408765112899,0.432940829718293,0.0350531390774801
2013-02-27,"25",9.06911729507929,0.592883501521929,8.53125783398599,0.557721534789763,0.0351619667321665
2013-02-27,"35",8.77775962399696,0.817876981355703,8.1732518134656,0.761551330567581,0.0563256507881227
2013-02-27,"5",7.68142117443618,0.3501883732969,7.00147062494753,0.319190102086333,0.0309982712105669
2013-02-28,"10",5.89326785311759,0.307070786584666,5.18526509017541,0.270180054525752,0.0368907320589139
2013-02-28,"1000",6.86627760066264,0.815318363528922,6.21523973120227,0.73801255662817,0.0773058069007519
2013-02-28,"15",6.14485282173453,0.389192972591557,5.6631407873692,0.358683057378511,0.0305099152130463
2013-02-28,"20",6.22079520476049,0.320873239191874,5.68060778154426,0.293009970501488,0.0278632686903855
2013-02-28,"25",6.20430580842879,0.40806648597212,5.7613681265634,0.378933811193598,0.0291326747785213
2013-02-28,"35",6.06540070854174,0.582176392230997,5.52151470021941,0.529972488593749,0.0522039036372486
