"plant_id","M","totPARleaf","volume","LA","meanleafsize","stemdiam","leaflen","nleavesp","crownsurf"
"35nd",0.845220888914357,57.1011360524219,"35",2.21550272617881,38.2642957889259,23.9,13.160414507772,579,6.62697523274215
"35nd",0.815276966654121,57.1011360524219,"20",2.21550272617881,38.2642957889259,23.9,13.160414507772,579,6.62697523274215
"35nd",0.828000022844074,57.1011360524219,"25",2.21550272617881,38.2642957889259,23.9,13.160414507772,579,6.62697523274215
"35nd",0.832022766872627,57.1011360524219,"free",2.21550272617881,38.2642957889259,23.9,13.160414507772,579,6.62697523274215
"35nd",0.794909149592428,57.1011360524219,"5",2.21550272617881,38.2642957889259,23.9,13.160414507772,579,6.62697523274215
"36nd",0.843010350755827,32.268785357824,"20",1.14668877206412,18.7674103447483,14.8,11.1042389525368,611,4.00668538196729
"36nd",0.876748308355418,32.268785357824,"15",1.14668877206412,18.7674103447483,14.8,11.1042389525368,611,4.00668538196729
"36nd",0.869803032420921,32.268785357824,"35",1.14668877206412,18.7674103447483,14.8,11.1042389525368,611,4.00668538196729
"36nd",0.854667666129335,32.268785357824,"25",1.14668877206412,18.7674103447483,14.8,11.1042389525368,611,4.00668538196729
"36nd",0.857921959247139,32.268785357824,"free",1.14668877206412,18.7674103447483,14.8,11.1042389525368,611,4.00668538196729
"36nd",0.889462981127528,32.268785357824,"10",1.14668877206412,18.7674103447483,14.8,11.1042389525368,611,4.00668538196729
"36nd",0.826144814595416,32.268785357824,"5",1.14668877206412,18.7674103447483,14.8,11.1042389525368,611,4.00668538196729
"43d",0.819609690244334,42.7777002378526,"20",1.65082208212411,21.300930091924,19,11.8414451612903,775,4.57291026203606
"43d",0.832501820195754,42.7777002378526,"25",1.65082208212411,21.300930091924,19,11.8414451612903,775,4.57291026203606
"43d",0.857687379188111,42.7777002378526,"15",1.65082208212411,21.300930091924,19,11.8414451612903,775,4.57291026203606
"43d",0.849722500720807,42.7777002378526,"35",1.65082208212411,21.300930091924,19,11.8414451612903,775,4.57291026203606
"43d",0.872580681366937,42.7777002378526,"10",1.65082208212411,21.300930091924,19,11.8414451612903,775,4.57291026203606
"43d",0.799970354684395,42.7777002378526,"5",1.65082208212411,21.300930091924,19,11.8414451612903,775,4.57291026203606
"43d",0.83636406292625,42.7777002378526,"free",1.65082208212411,21.300930091924,19,11.8414451612903,775,4.57291026203606
"44d",0.900247688199125,29.7365910896522,"15",0.962016226778698,24.3548411842708,19,11.7179746835443,395,4.12458263264458
"44d",0.870314911049249,29.7365910896522,"20",0.962016226778698,24.3548411842708,19,11.7179746835443,395,4.12458263264458
"44d",0.910555929728085,29.7365910896522,"10",0.962016226778698,24.3548411842708,19,11.7179746835443,395,4.12458263264458
"44d",0.894529062797278,29.7365910896522,"35",0.962016226778698,24.3548411842708,19,11.7179746835443,395,4.12458263264458
"44d",0.857191943508737,29.7365910896522,"5",0.962016226778698,24.3548411842708,19,11.7179746835443,395,4.12458263264458
"44d",0.881188875335257,29.7365910896522,"25",0.962016226778698,24.3548411842708,19,11.7179746835443,395,4.12458263264458
"44d",0.883661638269658,29.7365910896522,"free",0.962016226778698,24.3548411842708,19,11.7179746835443,395,4.12458263264458
"45d",0.884679521363107,26.4923532516618,"25",0.85860802239571,23.7841557450335,15.9,10.967811634349,361,3.99383658472239
"45d",0.913803399860596,26.4923532516618,"10",0.85860802239571,23.7841557450335,15.9,10.967811634349,361,3.99383658472239
"45d",0.860876135922795,26.4923532516618,"5",0.85860802239571,23.7841557450335,15.9,10.967811634349,361,3.99383658472239
"45d",0.903736179366048,26.4923532516618,"15",0.85860802239571,23.7841557450335,15.9,10.967811634349,361,3.99383658472239
"45d",0.898060496887087,26.4923532516618,"35",0.85860802239571,23.7841557450335,15.9,10.967811634349,361,3.99383658472239
"45d",0.873834223753947,26.4923532516618,"20",0.85860802239571,23.7841557450335,15.9,10.967811634349,361,3.99383658472239
"45d",0.887066837859044,26.4923532516618,"free",0.85860802239571,23.7841557450335,15.9,10.967811634349,361,3.99383658472239
"46nd",0.835186387013491,53.6518588570418,"15",2.32916565074132,36.5646099017476,21.3,14.7018681318681,637,6.45575104812427
"46nd",0.852413725312489,53.6518588570418,"10",2.32916565074132,36.5646099017476,21.3,14.7018681318681,637,6.45575104812427
"46nd",0.806440973462256,53.6518588570418,"25",2.32916565074132,36.5646099017476,21.3,14.7018681318681,637,6.45575104812427
"46nd",0.826101944984948,53.6518588570418,"35",2.32916565074132,36.5646099017476,21.3,14.7018681318681,637,6.45575104812427
"46nd",0.791988524382073,53.6518588570418,"20",2.32916565074132,36.5646099017476,21.3,14.7018681318681,637,6.45575104812427
"46nd",0.769238362589072,53.6518588570418,"5",2.32916565074132,36.5646099017476,21.3,14.7018681318681,637,6.45575104812427
"46nd",0.810949699286603,53.6518588570418,"free",2.32916565074132,36.5646099017476,21.3,14.7018681318681,637,6.45575104812427
"47nd",0.832626456705354,63.618871312446,"25",2.43915503457227,24.3671831625601,23.3,11.553006993007,1001,7.32896012474504
"47nd",0.871736723468031,63.618871312446,"10",2.43915503457227,24.3671831625601,23.3,11.553006993007,1001,7.32896012474504
"47nd",0.857134819499129,63.618871312446,"15",2.43915503457227,24.3671831625601,23.3,11.553006993007,1001,7.32896012474504
"47nd",0.800620249755799,63.618871312446,"5",2.43915503457227,24.3671831625601,23.3,11.553006993007,1001,7.32896012474504
"47nd",0.836469234873302,63.618871312446,"free",2.43915503457227,24.3671831625601,23.3,11.553006993007,1001,7.32896012474504
"47nd",0.849299483316293,63.618871312446,"35",2.43915503457227,24.3671831625601,23.3,11.553006993007,1001,7.32896012474504
"47nd",0.82017689145877,63.618871312446,"20",2.43915503457227,24.3671831625601,23.3,11.553006993007,1001,7.32896012474504
"7d",0.884274695901649,44.9520826384261,"10",1.59594206651459,29.0699829966227,18.7,12.261839708561,549,4.88644671935764
"7d",0.820824383924596,44.9520826384261,"5",1.59594206651459,29.0699829966227,18.7,12.261839708561,549,4.88644671935764
"7d",0.871366337874979,44.9520826384261,"15",1.59594206651459,29.0699829966227,18.7,12.261839708561,549,4.88644671935764
"7d",0.864366858959679,44.9520826384261,"35",1.59594206651459,29.0699829966227,18.7,12.261839708561,549,4.88644671935764
"7d",0.838165628342132,44.9520826384261,"20",1.59594206651459,29.0699829966227,18.7,12.261839708561,549,4.88644671935764
"7d",0.849482034048027,44.9520826384261,"25",1.59594206651459,29.0699829966227,18.7,12.261839708561,549,4.88644671935764
"7d",0.852868934744332,44.9520826384261,"free",1.59594206651459,29.0699829966227,18.7,12.261839708561,549,4.88644671935764
"8d",0.770399181679792,54.1440361069408,"20",2.42701377767854,29.9261871477008,22,12.5621824907522,811,4.98915475990588
"8d",0.802901727045281,54.1440361069408,"35",2.42701377767854,29.9261871477008,22,12.5621824907522,811,4.98915475990588
"8d",0.745547941749203,54.1440361069408,"5",2.42701377767854,29.9261871477008,22,12.5621824907522,811,4.98915475990588
"8d",0.812265785478249,54.1440361069408,"15",2.42701377767854,29.9261871477008,22,12.5621824907522,811,4.98915475990588
"8d",0.78892695850412,54.1440361069408,"free",2.42701377767854,29.9261871477008,22,12.5621824907522,811,4.98915475990588
"8d",0.830529530628604,54.1440361069408,"10",2.42701377767854,29.9261871477008,22,12.5621824907522,811,4.98915475990588
"8d",0.783876458812821,54.1440361069408,"25",2.42701377767854,29.9261871477008,22,12.5621824907522,811,4.98915475990588
"9d",0.889976345739473,38.8780442654048,"10",1.37481954967931,20.0119293985343,17.5,11.1393886462882,687,4.96014590035145
"9d",0.877313722620793,38.8780442654048,"15",1.37481954967931,20.0119293985343,17.5,11.1393886462882,687,4.96014590035145
"9d",0.870390232394183,38.8780442654048,"35",1.37481954967931,20.0119293985343,17.5,11.1393886462882,687,4.96014590035145
"9d",0.843543998336202,38.8780442654048,"20",1.37481954967931,20.0119293985343,17.5,11.1393886462882,687,4.96014590035145
"9d",0.855206521804469,38.8780442654048,"25",1.37481954967931,20.0119293985343,17.5,11.1393886462882,687,4.96014590035145
"9d",0.858433712559142,38.8780442654048,"free",1.37481954967931,20.0119293985343,17.5,11.1393886462882,687,4.96014590035145
"9d",0.826797304431101,38.8780442654048,"5",1.37481954967931,20.0119293985343,17.5,11.1393886462882,687,4.96014590035145
"Ambtr1",0.830463772192214,34.5663647395618,"10",1.48209067739967,25.5532875413737,39.3,8.90615517241379,580,3.99980847425427
"Ambtr1",0.786248012622716,34.5663647395618,"25",1.48209067739967,25.5532875413737,39.3,8.90615517241379,580,3.99980847425427
"Ambtr1",0.803893472950343,34.5663647395618,"35",1.48209067739967,25.5532875413737,39.3,8.90615517241379,580,3.99980847425427
"Ambtr1",0.774074867670287,34.5663647395618,"20",1.48209067739967,25.5532875413737,39.3,8.90615517241379,580,3.99980847425427
"Ambtr1",0.749581419654402,34.5663647395618,"5",1.48209067739967,25.5532875413737,39.3,8.90615517241379,580,3.99980847425427
"Ambtr1",0.812875888912333,34.5663647395618,"15",1.48209067739967,25.5532875413737,39.3,8.90615517241379,580,3.99980847425427
"Ambtr1",0.791224794916495,34.5663647395618,"free",1.48209067739967,25.5532875413737,39.3,8.90615517241379,580,3.99980847425427
"Ambtr2",0.858367351207638,40.1773529784835,"10",1.71927644546168,27.0752196135698,30.1,11.9912283464567,635,5.38596258984907
"Ambtr2",0.841461820978685,40.1773529784835,"15",1.71927644546168,27.0752196135698,30.1,11.9912283464567,635,5.38596258984907
"Ambtr2",0.798231002542506,40.1773529784835,"20",1.71927644546168,27.0752196135698,30.1,11.9912283464567,635,5.38596258984907
"Ambtr2",0.812855384143243,40.1773529784835,"25",1.71927644546168,27.0752196135698,30.1,11.9912283464567,635,5.38596258984907
"Ambtr2",0.817205238149183,40.1773529784835,"free",1.71927644546168,27.0752196135698,30.1,11.9912283464567,635,5.38596258984907
"Ambtr2",0.832580778350679,40.1773529784835,"35",1.71927644546168,27.0752196135698,30.1,11.9912283464567,635,5.38596258984907
"Ambtr2",0.776233087917559,40.1773529784835,"5",1.71927644546168,27.0752196135698,30.1,11.9912283464567,635,5.38596258984907
"Ambtr3",0.83623712172504,29.7890998193905,"10",1.3064192329706,33.9329670901456,25.8,11.5746493506494,385,3.11238783170388
"Ambtr3",0.818248776134461,29.7890998193905,"15",1.3064192329706,33.9329670901456,25.8,11.5746493506494,385,3.11238783170388
"Ambtr3",0.809004098540239,29.7890998193905,"35",1.3064192329706,33.9329670901456,25.8,11.5746493506494,385,3.11238783170388
"Ambtr3",0.77708721718518,29.7890998193905,"20",1.3064192329706,33.9329670901456,25.8,11.5746493506494,385,3.11238783170388
"Ambtr3",0.79026633256853,29.7890998193905,"25",1.3064192329706,33.9329670901456,25.8,11.5746493506494,385,3.11238783170388
"Ambtr3",0.795252115953749,29.7890998193905,"free",1.3064192329706,33.9329670901456,25.8,11.5746493506494,385,3.11238783170388
"Ambtr3",0.752481179769374,29.7890998193905,"5",1.3064192329706,33.9329670901456,25.8,11.5746493506494,385,3.11238783170388
"Ambtr4",0.833466006715658,32.4976420119938,"15",1.36513909691113,20.8100472090111,24.1,8.40278963414634,656,4.09132909076908
"Ambtr4",0.805658763530374,32.4976420119938,"25",1.36513909691113,20.8100472090111,24.1,8.40278963414634,656,4.09132909076908
"Ambtr4",0.769372365004889,32.4976420119938,"5",1.36513909691113,20.8100472090111,24.1,8.40278963414634,656,4.09132909076908
"Ambtr4",0.850706472153538,32.4976420119938,"10",1.36513909691113,20.8100472090111,24.1,8.40278963414634,656,4.09132909076908
"Ambtr4",0.792019788322023,32.4976420119938,"20",1.36513909691113,20.8100472090111,24.1,8.40278963414634,656,4.09132909076908
"Ambtr4",0.824620322820233,32.4976420119938,"35",1.36513909691113,20.8100472090111,24.1,8.40278963414634,656,4.09132909076908
"Ambtr4",0.810218598900773,32.4976420119938,"free",1.36513909691113,20.8100472090111,24.1,8.40278963414634,656,4.09132909076908
"Eletr1",0.826115385138003,67.5239699378583,"10",3.07198633350986,36.0561776233551,39.3,10.1530164319249,852,6.88365845664988
"Eletr1",0.806741011690271,67.5239699378583,"15",3.07198633350986,36.0561776233551,39.3,10.1530164319249,852,6.88365845664988
"Eletr1",0.796818347745095,67.5239699378583,"35",3.07198633350986,36.0561776233551,39.3,10.1530164319249,852,6.88365845664988
"Eletr1",0.763930123845623,67.5239699378583,"20",3.07198633350986,36.0561776233551,39.3,10.1530164319249,852,6.88365845664988
"Eletr1",0.777335276209362,67.5239699378583,"25",3.07198633350986,36.0561776233551,39.3,10.1530164319249,852,6.88365845664988
"Eletr1",0.782771943924464,67.5239699378583,"free",3.07198633350986,36.0561776233551,39.3,10.1530164319249,852,6.88365845664988
"Eletr1",0.737458621581142,67.5239699378583,"5",3.07198633350986,36.0561776233551,39.3,10.1530164319249,852,6.88365845664988
"Eletr2",0.764061880089906,55.8220726700182,"20",2.5383389119386,46.9193883907319,37.1,11.5466358595194,541,5.59106901722958
"Eletr2",0.806665230609704,55.8220726700182,"15",2.5383389119386,46.9193883907319,37.1,11.5466358595194,541,5.59106901722958
"Eletr2",0.796984180949336,55.8220726700182,"35",2.5383389119386,46.9193883907319,37.1,11.5466358595194,541,5.59106901722958
"Eletr2",0.777485714070669,55.8220726700182,"25",2.5383389119386,46.9193883907319,37.1,11.5466358595194,541,5.59106901722958
"Eletr2",0.78282467331749,55.8220726700182,"free",2.5383389119386,46.9193883907319,37.1,11.5466358595194,541,5.59106901722958
"Eletr2",0.825901646540105,55.8220726700182,"10",2.5383389119386,46.9193883907319,37.1,11.5466358595194,541,5.59106901722958
"Eletr2",0.73809324687984,55.8220726700182,"5",2.5383389119386,46.9193883907319,37.1,11.5466358595194,541,5.59106901722958
"Eletr3",0.810090936833913,48.0694862907612,"15",2.22179850478359,35.8933522582164,37.6,9.7475605815832,619,5.35845307423769
"Eletr3",0.829730031522586,48.0694862907612,"10",2.22179850478359,35.8933522582164,37.6,9.7475605815832,619,5.35845307423769
"Eletr3",0.779654647477544,48.0694862907612,"25",2.22179850478359,35.8933522582164,37.6,9.7475605815832,619,5.35845307423769
"Eletr3",0.800145734001769,48.0694862907612,"35",2.22179850478359,35.8933522582164,37.6,9.7475605815832,619,5.35845307423769
"Eletr3",0.765238738561831,48.0694862907612,"20",2.22179850478359,35.8933522582164,37.6,9.7475605815832,619,5.35845307423769
"Eletr3",0.739296346456348,48.0694862907612,"5",2.22179850478359,35.8933522582164,37.6,9.7475605815832,619,5.35845307423769
"Eletr3",0.784993936895672,48.0694862907612,"free",2.22179850478359,35.8933522582164,37.6,9.7475605815832,619,5.35845307423769
"Eletr4",0.890014322503398,54.0584783275011,"10",1.98444943767705,30.814432262066,33.6,9.69237577639752,644,7.34688971637052
"Eletr4",0.823089694053139,54.0584783275011,"5",1.98444943767705,30.814432262066,33.6,9.69237577639752,644,7.34688971637052
"Eletr4",0.876803212409823,54.0584783275011,"15",1.98444943767705,30.814432262066,33.6,9.69237577639752,644,7.34688971637052
"Eletr4",0.869514424409985,54.0584783275011,"35",1.98444943767705,30.814432262066,33.6,9.69237577639752,644,7.34688971637052
"Eletr4",0.840457206100897,54.0584783275011,"20",1.98444943767705,30.814432262066,33.6,9.69237577639752,644,7.34688971637052
"Eletr4",0.853067565801838,54.0584783275011,"25",1.98444943767705,30.814432262066,33.6,9.69237577639752,644,7.34688971637052
"Eletr4",0.856362169741606,54.0584783275011,"free",1.98444943767705,30.814432262066,33.6,9.69237577639752,644,7.34688971637052
"Eletr5",0.857317581610229,47.0497799714074,"15",1.84892170284342,36.1117520086605,34.3,10.44029296875,512,6.53364069194336
"Eletr5",0.817141213743637,47.0497799714074,"20",1.84892170284342,36.1117520086605,34.3,10.44029296875,512,6.53364069194336
"Eletr5",0.87271648473366,47.0497799714074,"10",1.84892170284342,36.1117520086605,34.3,10.44029296875,512,6.53364069194336
"Eletr5",0.830852232198015,47.0497799714074,"25",1.84892170284342,36.1117520086605,34.3,10.44029296875,512,6.53364069194336
"Eletr5",0.834773516482089,47.0497799714074,"free",1.84892170284342,36.1117520086605,34.3,10.44029296875,512,6.53364069194336
"Eletr5",0.849116443197756,47.0497799714074,"35",1.84892170284342,36.1117520086605,34.3,10.44029296875,512,6.53364069194336
"Eletr5",0.797210765360738,47.0497799714074,"5",1.84892170284342,36.1117520086605,34.3,10.44029296875,512,6.53364069194336
