"pfile","lfile","totPARleaf","totPARdir","totPARdiff","totPARinc","totA","totA0","totE"
"yplant/euc_plfiles/35nd.p","yplant/euc_plfiles/35nd_leaf.l",123.560386719022,84.6753756441804,38.885011074842,315.366394276813,1.37277297888474,1.48882542655331,0.352075667088887
"yplant/euc_plfiles/36nd.p","yplant/euc_plfiles/36nd_leaf.l",70.2013677220166,48.6738852122549,21.5274825097617,163.225754195882,0.719977789771444,0.770578785581901,0.183684227023757
"yplant/euc_plfiles/46nd.p","yplant/euc_plfiles/46nd_leaf.l",115.413482661584,78.0935989664435,37.3198836951404,331.545777068212,1.42986810494023,1.56520730148648,0.368162308636518
"yplant/euc_plfiles/9d.p","yplant/euc_plfiles/9d_leaf.l",84.4790796024141,58.4937756618492,25.9853039405649,195.699097563936,0.862278294281024,0.923883450152849,0.220087598940442
"yplant/euc_plfiles/44d.p","yplant/euc_plfiles/44d_leaf.l",64.8787938931538,45.3204375152015,19.5583563779523,136.938485829918,0.61122596030439,0.646478202107798,0.155200102201725
"yplant/euc_plfiles/45d.p","yplant/euc_plfiles/45d_leaf.l",57.6852912682373,40.0816788464223,17.603612421815,122.218814231432,0.546484479657884,0.576987534287609,0.138641583036663
"yplant/euc_plfiles/21d.p","yplant/euc_plfiles/21d_leaf.l",91.4558643708103,62.8920093896615,28.5638549811488,232.064984089277,1.01133484232853,1.09556457249386,0.259238698307774
"yplant/euc_plfiles/47nd.p","yplant/euc_plfiles/47nd_leaf.l",137.369552815368,93.6864142791558,43.6831385362125,347.202248611951,1.51284273278798,1.63912054445543,0.387802795769785
"yplant/euc_plfiles/23nd.p","yplant/euc_plfiles/23nd_leaf.l",143.471827598343,99.2889895312156,44.1828380671271,348.645538683164,1.53208975383669,1.6459342284589,0.391469185242561
"yplant/euc_plfiles/20d.p","yplant/euc_plfiles/20d_leaf.l",79.9830411571831,54.8391221748733,25.1439189823098,182.064586238166,0.808076451829522,0.85951575749813,0.205559488666146
"yplant/euc_plfiles/19d.p","yplant/euc_plfiles/19d_leaf.l",104.023540676277,71.072579364374,32.9509613119031,262.456633838427,1.14421181537948,1.23904168902429,0.293183777150711
"yplant/euc_plfiles/22nd.p","yplant/euc_plfiles/22nd_leaf.l",190.750937928421,129.48312959231,61.2678083361111,602.940790942333,2.5100132160752,2.84644653505211,0.654764280092757
"yplant/euc_plfiles/43d.p","yplant/euc_plfiles/43d_leaf.l",92.694464602591,63.6642718076383,29.0301927949527,234.986760106566,1.02684075897031,1.10935809806974,0.262960846686221
"yplant/euc_plfiles/24nd.p","yplant/euc_plfiles/24nd_leaf.l",170.073947808295,115.91016885084,54.1637789574553,491.795142194844,2.09773940409079,2.32173473662003,0.542275131591462
"yplant/euc_plfiles/31d.p","yplant/euc_plfiles/31d_leaf.l",37.7001920192577,26.4583489253737,11.241843093884,76.4970799015454,0.342575654646781,0.361138027644548,0.0868311314085969
"yplant/euc_plfiles/32d.p","yplant/euc_plfiles/32d_leaf.l",88.7171188341374,61.2929532543773,27.4241655797601,209.879513802183,0.922733611668288,0.990828326454667,0.235585690976775
"yplant/euc_plfiles/34nd.p","yplant/euc_plfiles/34nd_leaf.l",118.933618034573,81.1722642754504,37.761353759123,301.598137813712,1.31258370401393,1.42382633129911,0.336662273459789
"yplant/euc_plfiles/esalroom2pot50.p","yplant/euc_plfiles/leafpot50_true.lf",22.4957478194347,16.0827398860826,6.41300793335213,47.4489017319874,0.208077137892931,0.224003358133984,0.0532238406157214
"yplant/euc_plfiles/Esal-ch7-tree37.p","yplant/euc_plfiles/ch7tree37.lf",49.2729007484105,34.860016650925,14.4128840974855,122.114548272228,0.515924215513265,0.576495301082026,0.133933566256051
"yplant/euc_plfiles/esalroom2pot41.p","yplant/euc_plfiles/leafpot41_true.lf",19.2134917069065,13.565527452923,5.64796425398352,38.9289344753363,0.173241991985294,0.183781114688573,0.0440463696935252
"yplant/euc_plfiles/esal-ch2-tree48.p","yplant/euc_plfiles/ch2tree48.lf",35.547288618683,24.9812535988683,10.5660350198147,90.0911472031777,0.378592698909864,0.4253147865391,0.0984936626585374
"yplant/euc_plfiles/esalroom5pot392.p","yplant/euc_plfiles/leafpot392_true.lf",21.9769767672739,15.5015486197296,6.47542814754426,46.0884329095601,0.203556143578405,0.21758066817202,0.0519006578720174
"yplant/euc_plfiles/esal-ch10-tree1S.p","yplant/euc_plfiles/ch10tree1S.lf",21.0725720520948,14.9685984297795,6.10397362231537,46.9203391634258,0.205196470036812,0.221508046630033,0.052497124582851
"yplant/euc_plfiles/esalroom7pot591.p","yplant/euc_plfiles/leafpot591_true.lf",35.8255656765663,24.6734542539013,11.152111422665,75.7896657964961,0.33975123941723,0.357798368994123,0.0860589219242634
"yplant/euc_plfiles/esalroom3pot131.p","yplant/euc_plfiles/leafpot131_true.lf",17.455302805972,12.2193194812478,5.23598332472419,37.8075612037939,0.167112003199694,0.178487180174218,0.0425922604445237
"yplant/euc_plfiles/esalroom3pot151.p","yplant/euc_plfiles/leafpot151_true.lf",19.597677352032,13.8596461234976,5.73803122853437,40.5355083817311,0.18041288153444,0.191365651674394,0.0458468809619517
"yplant/euc_plfiles/esal-ref.p","yplant/euc_plfiles/ch11tree45.lf",34.4849222741323,24.8171802372136,9.66774203691869,83.7461159074897,0.354202683539669,0.395360282518595,0.0918176184870307
"yplant/euc_plfiles/esalroom7pot588_fix.p","yplant/euc_plfiles/leafpot588_true.lf",32.4109111383074,23.068911391112,9.34199974719545,71.2253611888243,0.312488824971102,0.336250566572057,0.07982519662261
"yplant/euc_plfiles/Esal-ch12-tree46_fix.p","yplant/euc_plfiles/ch12tree46.lf",11.4660572278893,8.0066678251133,3.45938940277604,24.7991896856942,0.10830635957771,0.117075455191247,0.0277377769969141
"yplant/euc_plfiles/esalroom5pot360.p","yplant/euc_plfiles/leafpot360_true.lf",35.2343621965589,24.2139541876329,11.020408008926,80.8975353436783,0.358670894169923,0.381912308194275,0.0912395604740008
"yplant/euc_plfiles/Esal-ch1-tree54.p","yplant/euc_plfiles/ch1tree54.lf",27.4397552026379,19.55662278298,7.88313241965788,69.8193045250385,0.293076711035698,0.329612659203964,0.0761943728035215
"yplant/euc_plfiles/esalroom4pot251.p","yplant/euc_plfiles/leafpot251_true.lf",23.2799059087451,16.5944733822409,6.68543252650417,49.5412935401366,0.217296184119873,0.233881411670501,0.0554771789767346
"yplant/euc_plfiles/esalroom6pot460.p","yplant/euc_plfiles/leafpot460_true.lf",24.818801515219,16.9484145682706,7.87038694694844,59.0076976835463,0.257858594976248,0.278571725675129,0.0659954996848667
"yplant/euc_plfiles/esalroom4pot259.p","yplant/euc_plfiles/leafpot259_true.lf",25.7453748495903,17.5861103656513,8.15926448393895,59.2968865422237,0.262673352194274,0.279936968559876,0.0668550372363814
"yplant/euc_plfiles/esalroom6pot449.p","yplant/euc_plfiles/leafpot449_true.lf",29.7833754023624,20.7634448402684,9.01993056209398,77.1246834362171,0.327967444569121,0.364100905481791,0.0847526208860068
"yplant/euc_plfiles/Ambtr1.p","yplant/euc_plfiles/Amblf1.l",74.7652282660124,51.2282043565057,23.5370239095067,210.968638133416,0.889164522979687,0.995970015697542,0.230842421550489
"yplant/euc_plfiles/Eletr5.p","yplant/euc_plfiles/Elelf5.l",100.701187062205,67.3013011383763,33.3998859238288,263.185309517336,1.14954640373908,1.24248172226232,0.294194746025179
"yplant/euc_plfiles/Eletr4.p","yplant/euc_plfiles/Elelf4.l",116.386663621008,78.9307650810615,37.4558985399462,282.47704522768,1.24606570927467,1.33355682464846,0.317865699574654
"yplant/euc_plfiles/Ambtr2.p","yplant/euc_plfiles/Amblf2.l",85.7339022773191,56.9232693481358,28.8106329291832,244.730916808876,1.0607165934911,1.15535966488852,0.272310265612333
"yplant/euc_plfiles/Eletr8.p","yplant/euc_plfiles/Elelf8.l",83.3275560329567,56.0666840084022,27.2608720245545,236.663595077185,1.00752371995396,1.11727433323525,0.260458275418838
"yplant/euc_plfiles/Eletr1.p","yplant/euc_plfiles/Elelf1.l",144.433655369184,96.4090265688866,48.0246288002978,437.282808014229,1.84735611977108,2.06438534663515,0.478983250806654
"yplant/euc_plfiles/Eletr2.p","yplant/euc_plfiles/Elelf2.l",119.401234942454,79.7385232451929,39.662711697261,361.320607125263,1.52696791734238,1.70577245003978,0.395577579216672
"yplant/euc_plfiles/Eletr3.p","yplant/euc_plfiles/Elelf3.l",102.41631205908,67.7367011983161,34.6796108607643,316.262568754187,1.34327269610021,1.49305621135714,0.347300123958106
"yplant/euc_plfiles/Ambtr3.p","yplant/euc_plfiles/Amblf3.l",64.004101906653,43.2185696439533,20.7855322626997,185.962634145081,0.789787538098341,0.877918202853941,0.204300399932336
"yplant/euc_plfiles/Eletr6.p","yplant/euc_plfiles/Elelf6.l",52.8864719217167,35.6311611874784,17.2553107342383,149.815438147027,0.642274904670175,0.707269505094245,0.165485532220975
"yplant/euc_plfiles/Eletr7.p","yplant/euc_plfiles/Elelf7.l",143.412177925419,95.4602722724777,47.9519056529412,397.25914674711,1.71746830040857,1.87543609383068,0.441103121521057
"yplant/euc_plfiles/Ambtr4.p","yplant/euc_plfiles/Amblf4.l",69.8203688232395,47.116532267732,22.7038365555076,194.321130636434,0.836392027480354,0.91737815270884,0.215170860594456
