"pfile","lfile","totPARleaf","totPARdir","totPARdiff","totPARinc","totA","totA0","totE"
"yplant/euc_plfiles/esalroom2pot50.p","yplant/euc_plfiles/leafpot50_true.lf",22.4957478194347,16.0827398860826,6.41300793335213,47.4489017319874,0.21869839488502,0.238920912373877,0.0667482307460028
"yplant/euc_plfiles/Esal-ch7-tree37.p","yplant/euc_plfiles/ch7tree37.lf",49.2729007484105,34.860016650925,14.4128840974855,122.114548272228,0.540405057875338,0.614887135894567,0.167147332572943
"yplant/euc_plfiles/esalroom2pot41.p","yplant/euc_plfiles/leafpot41_true.lf",19.2134917069065,13.565527452923,5.64796425398352,38.9289344753363,0.182442824912229,0.196020059539546,0.0553844762926039
"yplant/euc_plfiles/esal-ch2-tree48.p","yplant/euc_plfiles/ch2tree48.lf",35.547288618683,24.9812535988683,10.5660350198147,90.0911472031777,0.396382349427077,0.45363872083222,0.122852544661123
"yplant/euc_plfiles/esalroom5pot392.p","yplant/euc_plfiles/leafpot392_true.lf",21.9769767672739,15.5015486197296,6.47542814754426,46.0884329095601,0.214027906855207,0.232070501922935,0.0651432274623209
"yplant/euc_plfiles/esal-ch10-tree1S.p","yplant/euc_plfiles/ch10tree1S.lf",21.0725720520948,14.9685984297795,6.10397362231537,46.9203391634258,0.215340955733995,0.2362594250366,0.0657529522586886
"yplant/euc_plfiles/esalroom7pot591.p","yplant/euc_plfiles/leafpot591_true.lf",35.8255656765663,24.6734542539013,11.152111422665,75.7896657964961,0.357341986796029,0.381626032208093,0.108128807905869
"yplant/euc_plfiles/esalroom3pot131.p","yplant/euc_plfiles/leafpot131_true.lf",17.455302805972,12.2193194812478,5.23598332472419,37.8075612037939,0.175700139644873,0.190373574260247,0.0534572340838856
"yplant/euc_plfiles/esalroom3pot151.p","yplant/euc_plfiles/leafpot151_true.lf",19.597677352032,13.8596461234976,5.73803122853437,40.5355083817311,0.189896649746106,0.204109690479373,0.0576231591665394
"yplant/euc_plfiles/esal-ref.p","yplant/euc_plfiles/ch11tree45.lf",34.4849222741323,24.8171802372136,9.66774203691869,83.7461159074897,0.370307866270345,0.4216893898494,0.114406790268911
"yplant/euc_plfiles/esalroom7pot588_fix.p","yplant/euc_plfiles/leafpot588_true.lf",32.4109111383074,23.068911391112,9.34199974719545,71.2253611888243,0.328021566785153,0.358643249015831,0.100011297302202
"yplant/euc_plfiles/Esal-ch12-tree46_fix.p","yplant/euc_plfiles/ch12tree46.lf",11.4660572278893,8.0066678251133,3.45938940277604,24.7991896856942,0.113824511216893,0.124872121578413,0.0347766241369656
"yplant/euc_plfiles/esalroom5pot360.p","yplant/euc_plfiles/leafpot360_true.lf",35.2343621965589,24.2139541876329,11.020408008926,80.8975353436783,0.376306834972713,0.407345844636898,0.114344658595931
"yplant/euc_plfiles/Esal-ch1-tree54.p","yplant/euc_plfiles/ch1tree54.lf",27.4397552026379,19.55662278298,7.88313241965788,69.8193045250385,0.306124792054785,0.351563288706979,0.0948400858924065
"yplant/euc_plfiles/esalroom4pot251.p","yplant/euc_plfiles/leafpot251_true.lf",23.2799059087451,16.5944733822409,6.68543252650417,49.5412935401366,0.227893305036697,0.249456797117225,0.0694466086722968
"yplant/euc_plfiles/esalroom6pot460.p","yplant/euc_plfiles/leafpot460_true.lf",24.818801515219,16.9484145682706,7.87038694694844,59.0076976835463,0.270295340201757,0.297123272679052,0.082567047417043
"yplant/euc_plfiles/esalroom4pot259.p","yplant/euc_plfiles/leafpot259_true.lf",25.7453748495903,17.5861103656513,8.15926448393895,59.2968865422237,0.275457061321506,0.298579434222133,0.0837443658069241
"yplant/euc_plfiles/esalroom6pot449.p","yplant/euc_plfiles/leafpot449_true.lf",29.7833754023624,20.7634448402684,9.01993056209398,77.1246834362171,0.342056453035694,0.388348287536974,0.105422197546683
"yplant/euc_plfiles/Ambtr1.p","yplant/euc_plfiles/Amblf1.l",74.7652282660124,51.2282043565057,23.5370239095067,210.968638133416,0.92724161520073,1.06229686389411,0.287031348826722
"yplant/euc_plfiles/Eletr5.p","yplant/euc_plfiles/Elelf5.l",100.701187062205,67.3013011383763,33.3998859238288,263.185309517336,1.20102979665497,1.32522507324743,0.367079307284844
"yplant/euc_plfiles/Eletr4.p","yplant/euc_plfiles/Elelf4.l",116.386663621008,78.9307650810615,37.4558985399462,282.47704522768,1.30635733677556,1.42236534265189,0.398018480390563
"yplant/euc_plfiles/Ambtr2.p","yplant/euc_plfiles/Amblf2.l",85.7339022773191,56.9232693481358,28.8106329291832,244.730916808876,1.10622971012644,1.23230110278093,0.339143851251692
"yplant/euc_plfiles/Eletr8.p","yplant/euc_plfiles/Elelf8.l",83.3275560329567,56.0666840084022,27.2608720245545,236.663595077185,1.04752463840664,1.1916794698623,0.323252243242584
"yplant/euc_plfiles/Eletr1.p","yplant/euc_plfiles/Elelf1.l",144.433655369184,96.4090265688866,48.0246288002978,437.282808014229,1.91871896291658,2.20186355516294,0.593652384712867
"yplant/euc_plfiles/Eletr2.p","yplant/euc_plfiles/Elelf2.l",119.401234942454,79.7385232451929,39.662711697261,361.320607125263,1.58531218547162,1.81936875170399,0.490091910848802
"yplant/euc_plfiles/Eletr3.p","yplant/euc_plfiles/Elelf3.l",102.41631205908,67.7367011983161,34.6796108607643,316.262568754187,1.39377590066376,1.5924866270512,0.430167746744499
"yplant/euc_plfiles/Ambtr3.p","yplant/euc_plfiles/Amblf3.l",64.004101906653,43.2185696439533,20.7855322626997,185.962634145081,0.821704049013976,0.936383363904917,0.253664624515278
"yplant/euc_plfiles/Eletr6.p","yplant/euc_plfiles/Elelf6.l",52.8864719217167,35.6311611874784,17.2553107342383,149.815438147027,0.668990890840572,0.754370277566392,0.20570789741228
"yplant/euc_plfiles/Eletr7.p","yplant/euc_plfiles/Elelf7.l",143.412177925419,95.4602722724777,47.9519056529412,397.25914674711,1.79157224985015,2.00033118418212,0.549379836260317
"yplant/euc_plfiles/Ambtr4.p","yplant/euc_plfiles/Amblf4.l",69.8203688232395,47.116532267732,22.7038365555076,194.321130636434,0.870858352151503,0.978471158034863,0.267484885199421
