"TOA5","ROS_WS","CR3000","4909","CR3000.Std.11","CPU:weather_station_final.CR3","30238","Table05min"
"TIMESTAMP","RECORD","PPFD_Avg","AirTC_Avg","RH","WS_ms_Avg","WS_ms_Max","WindDir","NetSW_Avg","NetLW_Avg","NetRad_Avg","LWmV_Avg","LWMDry_Tot","LWMCon_Tot","LWMWet_Tot"
"2013-05-06 08:10:00",256844,460.9,10.38,92.8,0.108,0.388,199.8,130.4,-25.73,104.7,333.2,0,0,5
"2013-05-06 08:15:00",256845,485.2,10.73,91.7,0.092,0.308,175.9,140.9,-26.69,114.3,319.7,0,0,5
"2013-05-06 08:20:00",256846,510.1,11.34,90.1,0.111,0.441,207.2,151.5,-27.74,123.8,309.6,0,0,5
"2013-05-06 08:25:00",256847,532.7,11.88,84.6,0.147,0.414,34.92,160.2,-29.72,130.5,298.7,0,0,5
"2013-05-06 08:30:00",256848,553,11.56,82,0.738,1.133,207.5,169.2,-32.45,136.7,289.7,0,0,5
"2013-05-06 08:35:00",256849,571.7,11.53,82.2,0.737,1.027,187.2,177.9,-33.84,144,284.2,0,2.5,2.5
"2013-05-06 08:40:00",256850,592.7,12.33,80.7,0,0,164.4,186,-34.62,151.4,280.8,0,5,0
"2013-05-06 08:45:00",256851,617.7,12.81,76.37,0.317,0.627,146.3,194.8,-41.2,153.6,278,0,5,0
"2013-05-06 08:50:00",256852,644.6,12.96,71.58,0.406,0.761,149.7,202.5,-57.35,145.2,274.3,2,3,0
"2013-05-06 08:55:00",256853,668.8,13.04,71.15,0.846,1.267,195,210.4,-90.4,120.1,268.4,5,0,0
"2013-05-06 09:00:00",256854,693.8,13.27,71.92,1.024,1.373,52.6,219.4,-94.9,124.4,268.3,5,0,0
"2013-05-06 09:05:00",256855,717.5,13.68,71.32,0.638,1.293,166.6,228,-95.5,132.5,268.1,5,0,0
"2013-05-06 09:10:00",256856,741.8,14.17,67.22,0.907,1.666,193.2,237.2,-97,140.1,267.9,5,0,0
"2013-05-06 09:15:00",256857,765.3,14.28,68.78,1.216,1.639,50.28,245.9,-98.1,147.7,267.8,5,0,0
"2013-05-06 09:20:00",256858,789,14.81,66.18,0.88,1.56,196.1,253.5,-99.5,154,267.7,5,0,0
"2013-05-06 09:25:00",256859,811,15.11,64.16,1.461,1.906,179.2,259.7,-100.7,159,267.5,5,0,0
"2013-05-06 09:30:00",256860,834,15.18,63.28,1.264,1.852,168,266.6,-101.9,164.8,267.4,5,0,0
"2013-05-06 09:35:00",256861,856,15.42,63.49,1.187,1.773,160.3,274.9,-104.1,170.8,267.4,5,0,0
"2013-05-06 09:40:00",256862,879,15.93,61.36,1.227,1.746,194.1,283.8,-105.6,178.2,267.2,5,0,0
"2013-05-06 09:45:00",256863,899,16.22,59.91,1.621,2.066,153.2,291.1,-106,185.2,267.1,5,0,0
"2013-05-06 09:50:00",256864,918,16.28,60.13,2.316,3.371,171.7,297.9,-105.7,192.2,267.1,5,0,0
"2013-05-06 09:55:00",256865,937,16.55,56.19,2.742,3.424,178.3,305.7,-105.2,200.5,267,5,0,0
"2013-05-06 10:00:00",256866,956,16.71,55.6,2.566,2.998,175.9,312.8,-106.3,206.4,267,5,0,0
"2013-05-06 10:05:00",256867,975,16.75,57.23,2.718,3.77,156.8,319.7,-108.3,211.5,267,5,0,0
"2013-05-06 10:10:00",256868,992,17.13,55.02,2.604,3.184,179.6,325.7,-109,216.6,266.9,5,0,0
"2013-05-06 10:15:00",256869,1009,17.2,55.49,2.327,3.77,163,331.7,-110.2,221.5,266.9,5,0,0
"2013-05-06 10:20:00",256870,1025,17.1,55.47,2.236,2.838,162.2,336.4,-111.4,225,266.6,5,0,0
"2013-05-06 10:25:00",256871,1040,17.28,55.73,2.561,3.93,147.2,341.5,-112.3,229.2,266.6,5,0,0
"2013-05-06 10:30:00",256872,1055,17.29,56.21,2.633,3.104,132.5,347,-111.8,235.2,266.6,5,0,0
"2013-05-06 10:35:00",256873,1069,17.54,55.43,2.193,2.811,163.4,351.7,-114.2,237.6,266.5,5,0,0
"2013-05-06 10:40:00",256874,1085,17.55,55.07,1.751,2.545,151.9,357,-117.8,239.2,266.4,5,0,0
"2013-05-06 10:45:00",256875,1066,17.62,56.11,1.919,2.705,77.49,349.3,-118.4,231,266.2,5,0,0
"2013-05-06 10:50:00",256876,1053,17.68,54.57,2.097,2.918,181.9,345.5,-117,228.5,266.1,5,0,0
"2013-05-06 10:55:00",256877,1112,17.77,54.08,1.999,2.518,151.4,366.1,-118.9,247.2,266.2,5,0,0
"2013-05-06 11:00:00",256878,1125,17.77,53.06,1.669,2.305,100.6,370,-120.5,249.5,266,5,0,0
"2013-05-06 11:05:00",256879,1149,18.15,54.43,1.424,2.492,169.8,377.5,-120.2,257.3,265.9,5,0,0
"2013-05-06 11:10:00",256880,1198,18.2,52.18,1.679,3.371,199.2,395.7,-119,276.7,266,5,0,0
"2013-05-06 11:15:00",256881,1190,18.48,51,1.501,2.359,147.1,391.1,-117.7,273.4,265.6,5,0,0
"2013-05-06 11:20:00",256882,435.4,18.12,54.66,1.45,2.172,135.6,130.3,-93.6,36.75,265.4,5,0,0
"2013-05-06 11:25:00",256883,1336,18.01,54.02,1.496,2.385,108.4,444.2,-103.1,341.2,266.1,5,0,0
"2013-05-06 11:30:00",256884,1225,18.6,50.85,2.124,2.838,113.4,409.4,-101,308.5,265.4,5,0,0
"2013-05-06 11:35:00",256885,1058,18.43,50.44,2.604,3.45,151.9,349.5,-101.3,248.2,265.4,5,0,0
"2013-05-06 11:40:00",256886,972,18.33,51.57,1.663,2.252,167.8,308.9,-108.3,200.6,265.5,5,0,0
"2013-05-06 11:45:00",256887,1259,18.62,50.41,1.565,2.092,111.1,416.5,-117.7,298.9,265.5,5,0,0
"2013-05-06 11:50:00",256888,1235,18.67,48.96,1.56,2.412,178.6,406.7,-122,284.8,265.4,5,0,0
"2013-05-06 11:55:00",256889,1248,18.91,48.21,2.223,3.024,219.6,411.4,-119.2,292.2,265.2,5,0,0
"2013-05-06 12:00:00",256890,1291,19,46.57,1.224,1.986,125,427.2,-115.9,311.4,265.3,5,0,0
"2013-05-06 12:05:00",256891,1336,19.04,47.08,1.898,2.944,114.5,441.1,-112.7,328.4,264.9,5,0,0
"2013-05-06 12:10:00",256892,1239,19.08,47.25,2.02,2.518,116.4,410.9,-112.7,298.2,265,5,0,0
"2013-05-06 12:15:00",256893,652,18.7,49.06,1.703,2.412,133.6,205.2,-94.6,110.6,264.8,5,0,0
"2013-05-06 12:20:00",256894,692.2,18.6,47.69,1.107,1.693,117.9,220.8,-96.9,123.9,265.1,5,0,0
"2013-05-06 12:25:00",256895,813,18.43,53.85,1.312,1.613,134.1,261.1,-95.2,165.9,265.3,5,0,0
"2013-05-06 12:30:00",256896,1315,19.02,46.45,1.629,2.651,84.4,435.1,-108,327.1,265.2,5,0,0
"2013-05-06 12:35:00",256897,1323,19.11,48.29,1.591,2.678,180.3,438.3,-109.2,329.1,265,5,0,0
"2013-05-06 12:40:00",256898,1330,19.45,44.84,2.201,2.865,173.3,441.1,-108.9,332.2,264.7,5,0,0
"2013-05-06 12:45:00",256899,441.9,19.12,45.11,1.583,2.145,89.1,139.2,-92.2,47.07,264.4,5,0,0
"2013-05-06 12:50:00",256900,397.9,18.69,49.32,1.014,1.426,159,123.9,-83.6,40.21,265,5,0,0
"2013-05-06 12:55:00",256901,275.6,18.47,51.85,1.125,1.453,107.3,81.2,-84.7,-3.485,265,5,0,0
"2013-05-06 13:00:00",256902,215.5,18.03,51.53,1.12,1.506,117.4,61.51,-81.3,-19.84,265.2,5,0,0
"2013-05-06 13:05:00",256903,229.3,17.87,50.82,0.822,1.027,83.1,65.01,-80.4,-15.36,265.3,5,0,0
"2013-05-06 13:10:00",256904,1121,18.41,47.09,0.678,0.947,33.65,371.6,-101.6,270.1,266,5,0,0
"2013-05-06 13:15:00",256905,1174,19.53,42.88,0.824,1.213,85.7,387.1,-98.5,288.6,265,5,0,0
"2013-05-06 13:20:00",256906,1235,20.27,42.68,1.011,1.506,45.72,407.4,-98.4,309,264.7,5,0,0
"2013-05-06 13:25:00",256907,1243,20.13,44.42,1.767,2.092,95.8,412.2,-94.6,317.6,264.5,5,0,0
"2013-05-06 13:30:00",256908,1195,19.65,45.56,1.541,2.172,98.9,400.9,-94.4,306.5,264.7,5,0,0
"2013-05-06 13:35:00",256909,616.2,19.63,45.42,1.264,1.719,158.8,193.8,-85.1,108.7,264.2,5,0,0
"2013-05-06 13:40:00",256910,938,19.44,44.63,1.567,2.252,146.7,309,-95,214,264.8,5,0,0
"2013-05-06 13:45:00",256911,984,19.62,45.9,1.458,1.906,153.1,325.2,-100.4,224.8,264.7,5,0,0
"2013-05-06 13:50:00",256912,1047,19.79,44.79,1.373,2.172,153.2,347.1,-105,242.1,264.8,5,0,0
"2013-05-06 13:55:00",256913,685.5,20.18,44.73,1.466,2.359,111.4,221.4,-101.5,120,264.2,5,0,0
"2013-05-06 14:00:00",256914,252.3,19.15,48.2,1.852,2.811,90.2,71.63,-81,-9.39,264.3,5,0,0
"2013-05-06 14:05:00",256915,267.4,18.67,49.83,1.181,1.506,94.6,78.19,-74.58,3.607,264.9,5,0,0
"2013-05-06 14:10:00",256916,269.8,18.51,53.38,1.277,1.693,116.3,79.78,-71.85,7.929,265.1,5,0,0
"2013-05-06 14:15:00",256917,555.6,18.47,52.45,1.45,1.932,92.2,175.8,-74.03,101.8,265.4,5,0,0
"2013-05-06 14:20:00",256918,940,19.01,50.22,1.546,2.012,86.8,311.5,-86.9,224.5,265.1,5,0,0
"2013-05-06 14:25:00",256919,910,19.5,47.27,1.317,1.666,101.3,299.4,-93.6,205.9,264.8,5,0,0
"2013-05-06 14:30:00",256920,859,19.84,43.51,1.458,1.719,73.92,281.2,-98.3,183,264.6,5,0,0
"2013-05-06 14:35:00",256921,726.4,20.09,44.21,1.008,1.639,146.2,234.8,-96,138.9,264.4,5,0,0
"2013-05-06 14:40:00",256922,554.3,19.95,46.04,1.41,2.252,159.7,174.8,-83.1,91.7,264.3,5,0,0
"2013-05-06 14:45:00",256923,689.4,19.58,45.74,1.879,2.918,117.6,226.4,-81.2,145.2,264.8,5,0,0
"2013-05-06 14:50:00",256924,257.3,19.34,46.9,1.549,2.225,159.3,74.21,-76,-1.787,264.3,5,0,0
"2013-05-06 14:55:00",256925,212.6,18.92,49.16,1.136,1.426,124,60.32,-69.79,-9.47,264.8,5,0,0
"2013-05-06 15:00:00",256926,222.7,18.76,48.97,0.606,0.974,87.3,61.82,-61.9,-0.079,265,5,0,0
"2013-05-06 15:05:00",256927,254.9,18.67,49.6,0.827,1.187,109.5,73.67,-70.23,3.435,265.2,5,0,0
"2013-05-06 15:10:00",256928,319.6,18.66,52.23,0.894,1.053,108.3,96.4,-65.8,30.57,265.3,5,0,0
"2013-05-06 15:15:00",256929,323.7,18.68,50.31,0.832,1.16,109.8,98.8,-54.71,44.14,265.4,5,0,0
"2013-05-06 15:20:00",256930,357.5,18.91,49.11,0.79,1.666,90.5,111,-48.8,62.16,265.5,5,0,0
"2013-05-06 15:25:00",256931,309.6,18.97,52.03,1.541,2.359,115.5,96.9,-44,52.93,265.3,5,0,0
"2013-05-06 15:30:00",256932,425.4,19.02,51.29,1.821,2.438,122.7,137,-54.37,82.7,265.4,5,0,0
"2013-05-06 15:35:00",256933,262.6,18.89,50.82,2.05,2.572,158.1,79.42,-64.58,14.84,265.1,5,0,0
"2013-05-06 15:40:00",256934,147.5,18.58,52.34,1.219,2.625,78.67,39.97,-65.44,-25.46,265.4,5,0,0
"2013-05-06 15:45:00",256935,139.6,18.33,53.6,1.235,1.666,140.7,37.41,-67.88,-30.46,265.6,5,0,0
"2013-05-06 15:50:00",256936,133.6,18.12,55.18,1.141,1.719,114.6,35.23,-65.16,-29.94,265.6,5,0,0
"2013-05-06 15:55:00",256937,142.9,17.88,57.28,1.203,1.773,188.7,39,-65.6,-26.6,265.8,5,0,0
"2013-05-06 16:00:00",256938,149.4,17.81,57.58,0.931,1.506,144.3,40.75,-61.67,-20.92,265.9,5,0,0
"2013-05-06 16:05:00",256939,123.5,17.74,58.55,0.955,1.373,150.2,32.43,-65.03,-32.6,265.9,5,0,0
"2013-05-06 16:10:00",256940,102.2,17.61,59.22,1.075,1.56,87.9,25.49,-65.21,-39.73,266.1,5,0,0
"2013-05-06 16:15:00",256941,87.1,17.48,59.47,0.533,1,134.5,20.23,-65.27,-45.04,266.2,5,0,0
"2013-05-06 16:20:00",256942,76.07,17.32,60.14,0.471,0.867,120.6,16.12,-65.52,-49.4,266.3,5,0,0
"2013-05-06 16:25:00",256943,74.52,17.15,60.27,0.534,0.92,93.2,15.58,-64.25,-48.66,266.4,5,0,0
"2013-05-06 16:30:00",256944,71.79,17.02,61.19,0.539,1.08,130.3,15.04,-63.73,-48.69,266.5,5,0,0
"2013-05-06 16:35:00",256945,66.06,16.86,61.47,0.369,0.681,118.3,13.23,-61.92,-48.69,266.6,5,0,0
"2013-05-06 16:40:00",256946,59.08,16.72,62.04,0.402,0.654,139.1,11.08,-60.21,-49.14,266.7,5,0,0
"2013-05-06 16:45:00",256947,64.75,16.62,62.35,0.303,0.681,132.8,14.93,-58.38,-43.45,266.8,5,0,0
"2013-05-06 16:50:00",256948,58.06,16.69,62.11,0.298,0.601,172.8,13.46,-57.93,-44.47,266.6,5,0,0
"2013-05-06 16:55:00",256949,38.21,16.61,62.83,0.649,1.027,138.3,5.653,-58.17,-52.51,266.7,5,0,0
"2013-05-06 17:00:00",256950,28.72,16.39,63.73,0.795,1.107,103.9,3.198,-58.45,-55.25,267,5,0,0
"2013-05-06 17:05:00",256951,21.4,16.19,64.68,0.798,1.08,142.1,1.405,-58.25,-56.84,267.1,5,0,0
"2013-05-06 17:10:00",256952,13.84,15.99,65.46,0.803,1.32,154.7,-0.35,-57.14,-57.49,267.2,5,0,0
"2013-05-06 17:15:00",256953,8.14,15.79,66.29,0.745,0.92,184.4,-1.55,-55.14,-56.69,267.4,5,0,0
"2013-05-06 17:20:00",256954,4.504,15.59,66.99,0.822,1.16,165.1,-2.303,-55.17,-57.48,267.5,5,0,0
"2013-05-06 17:25:00",256955,2.114,15.41,67.5,0.445,0.734,136.2,-2.848,-53.25,-56.1,267.7,5,0,0
"2013-05-06 17:30:00",256956,0.769,15.27,67.89,0.281,0.601,149,-3.41,-52.57,-55.98,267.8,5,0,0
"2013-05-06 17:35:00",256957,0.226,15.15,68.41,0.287,0.761,47.43,-3.512,-50.98,-54.49,268.1,5,0,0
"2013-05-06 17:40:00",256958,0.067,14.98,69.06,0.072,0.388,104.8,-3.451,-50.67,-54.12,268.3,5,0,0
"2013-05-06 17:45:00",256959,0,14.83,70.48,0.313,0.468,132.6,-3.26,-50.03,-53.29,268.5,5,0,0
"2013-05-06 17:50:00",256960,0,14.69,71.08,0.072,0.361,147.9,-3.153,-48.69,-51.84,268.7,5,0,0
"2013-05-06 17:55:00",256961,0,14.58,72.11,0.458,0.707,165.2,-2.576,-47.58,-50.15,268.6,5,0,0
"2013-05-06 18:00:00",256962,0,14.58,72.3,0.673,0.894,156.3,-2.361,-45.9,-48.26,268.4,5,0,0
"2013-05-06 18:05:00",256963,0,14.47,72.57,0.859,1,145.2,-2.253,-43.69,-45.94,268.5,5,0,0
"2013-05-06 18:10:00",256964,0,14.33,73.18,0.438,0.761,168.3,-2.397,-40.7,-43.1,268.7,5,0,0
"2013-05-06 18:15:00",256965,0,14.1,74.03,0.547,0.734,162.8,-2.194,-39.05,-41.24,268.7,5,0,0
"2013-05-06 18:20:00",256966,0,13.85,75.57,0.707,0.84,168.5,-2.338,-41.26,-43.6,269,5,0,0
"2013-05-06 18:25:00",256967,0,13.63,77.34,0.662,0.734,162.8,-2.275,-41.36,-43.63,269.7,5,0,0
"2013-05-06 18:30:00",256968,0,13.42,78.45,0.609,0.707,180.3,-2.405,-39.38,-41.78,270.5,5,0,0
"2013-05-06 18:35:00",256969,0,13,78.86,0.559,0.894,208.5,-2.155,-32.87,-35.02,270.9,5,0,0
"2013-05-06 18:40:00",256970,0,12.49,80.1,0.064,0.334,215.5,-1.701,-24.59,-26.29,271.3,5,0,0
"2013-05-06 18:45:00",256971,0,12.26,82,0.317,0.547,208.4,-1.424,-26.86,-28.28,271.4,5,0,0
"2013-05-06 18:50:00",256972,0,12.29,82.9,0.342,0.734,205.3,-1.843,-35.29,-37.13,271.4,5,0,0
"2013-05-06 18:55:00",256973,0,12.28,83.2,0.171,0.547,197.7,-2.275,-41,-43.28,271.5,5,0,0
"2013-05-06 19:00:00",256974,0,12.21,83.2,0.1,0.361,219.2,-2.57,-40.05,-42.62,271.6,5,0,0
"2013-05-06 19:05:00",256975,0,12.12,84,0,0,82.3,-2.01,-34.23,-36.24,272.4,5,0,0
"2013-05-06 19:10:00",256976,0,12.17,84.3,0,0,82.2,-1.463,-26.89,-28.35,272.9,5,0,0
"2013-05-06 19:15:00",256977,0,12.19,84.4,0,0,218.4,-0.656,-20.49,-21.14,272.3,5,0,0
"2013-05-06 19:20:00",256978,0,12.27,84.7,0,0,202.9,-0.288,-19.8,-20.09,271.2,5,0,0
"2013-05-06 19:25:00",256979,0,12.4,84.7,0,0,209.5,-0.292,-16.6,-16.89,270.2,5,0,0
"2013-05-06 19:30:00",256980,0,12.51,83.8,0,0,201.6,-0.515,-14.82,-15.34,270.1,5,0,0
"2013-05-06 19:35:00",256981,0,12.48,83.2,0,0,178.5,-0.839,-15.03,-15.87,270.1,5,0,0
"2013-05-06 19:40:00",256982,0,12.37,83.3,0.044,0.441,151.2,-0.997,-16.17,-17.16,270.1,5,0,0
"2013-05-06 19:45:00",256983,0,12.44,83.8,0.555,0.787,154,-0.891,-17.07,-17.96,270.2,5,0,0
"2013-05-06 19:50:00",256984,0,12.63,84,0.593,0.761,163.9,-0.797,-16.61,-17.4,270.1,5,0,0
"2013-05-06 19:55:00",256985,0,12.8,83.9,0.434,0.867,186.6,-0.804,-17.63,-18.44,270.1,5,0,0
"2013-05-06 20:00:00",256986,0,12.87,83.9,0.88,1,177.6,-0.994,-21.08,-22.08,270.3,5,0,0
"2013-05-06 20:05:00",256987,0,12.92,83.9,0.912,1.16,179,-0.986,-16.45,-17.44,270.4,5,0,0
"2013-05-06 20:10:00",256988,0,12.96,84,0.843,1.4,178.5,-0.901,-15.42,-16.32,270.4,5,0,0
"2013-05-06 20:15:00",256989,0,13.07,83.5,1.235,1.346,179.2,-0.735,-12.63,-13.36,270.2,5,0,0
"2013-05-06 20:20:00",256990,0,13.22,83,1.338,1.533,181.4,-0.606,-11.62,-12.23,270.1,5,0,0
"2013-05-06 20:25:00",256991,0,13.41,82.4,1.152,1.293,178.9,-0.701,-11.98,-12.68,270.1,5,0,0
"2013-05-06 20:30:00",256992,0,13.47,82.3,0.872,1.16,179.7,-0.741,-11.47,-12.21,270.1,5,0,0
"2013-05-06 20:35:00",256993,0,13.53,82,1.123,1.293,180.8,-0.674,-11.3,-11.97,270,5,0,0
"2013-05-06 20:40:00",256994,0,13.64,81.4,1.157,1.346,174.4,-0.659,-11.43,-12.09,269.9,5,0,0
"2013-05-06 20:45:00",256995,0,13.72,80.9,1.197,1.506,174.4,-0.674,-12.03,-12.7,269.9,5,0,0
"2013-05-06 20:50:00",256996,0,13.75,80.9,0.854,1.107,172.7,-0.918,-14.78,-15.7,269.9,5,0,0
"2013-05-06 20:55:00",256997,0,13.74,80.9,1.053,1.48,173.2,-0.986,-15.94,-16.93,269.9,5,0,0
"2013-05-06 21:00:00",256998,0,13.76,80.6,1.259,1.48,177.9,-0.989,-17.14,-18.13,269.9,5,0,0
"2013-05-06 21:05:00",256999,0,13.74,80.7,0.894,1.08,169.6,-1.296,-22.88,-24.18,269.9,5,0,0
"2013-05-06 21:10:00",257000,0,13.68,80.9,0.699,0.84,164.1,-1.195,-16.86,-18.05,269.9,5,0,0
"2013-05-06 21:15:00",257001,0,13.67,80.9,0.926,1.16,171.1,-0.8,-10.96,-11.76,269.9,5,0,0
"2013-05-06 21:20:00",257002,0,13.69,80.8,0.718,0.947,170.3,-0.748,-12.26,-13.01,269.9,5,0,0
"2013-05-06 21:25:00",257003,0,13.69,80.8,0.633,0.814,174.6,-1.171,-22.92,-24.09,269.9,5,0,0
"2013-05-06 21:30:00",257004,0,13.71,80.6,0.891,1.187,166,-1.505,-24.46,-25.96,269.9,5,0,0
"2013-05-06 21:35:00",257005,0,13.71,80.6,0.883,1.053,181.1,-1.187,-19.76,-20.95,269.9,5,0,0
"2013-05-06 21:40:00",257006,0,13.68,80.7,0.846,1.107,178.1,-1.41,-24.57,-25.98,270,5,0,0
"2013-05-06 21:45:00",257007,0,13.61,80.9,0.998,1.133,179.4,-1.978,-32.94,-34.92,270.2,5,0,0
"2013-05-06 21:50:00",257008,0,13.5,81.1,0.613,0.974,190.1,-1.976,-27.46,-29.43,270.5,5,0,0
"2013-05-06 21:55:00",257009,0,13.38,81.4,0.064,0.334,178.9,-1.72,-20.83,-22.55,270.8,5,0,0
"2013-05-06 22:00:00",257010,0,13.29,82.1,0.539,0.761,163.9,-1.192,-17.17,-18.36,270.6,5,0,0
"2013-05-06 22:05:00",257011,0,13.28,82.4,0.67,0.814,159.9,-0.844,-14.4,-15.24,270.2,5,0,0
"2013-05-06 22:10:00",257012,0,13.36,82.1,0.8,0.974,162.9,-0.495,-12.67,-13.16,270,5,0,0
"2013-05-06 22:15:00",257013,0,13.53,81.3,0.814,0.894,166.2,-0.482,-12.47,-12.95,269.9,5,0,0
"2013-05-06 22:20:00",257014,0,13.66,80.6,0.944,1.08,166.1,-0.603,-12.99,-13.59,269.9,5,0,0
"2013-05-06 22:25:00",257015,0,13.77,80.1,0.894,1.133,157.4,-0.663,-14.06,-14.72,269.9,5,0,0
"2013-05-06 22:30:00",257016,0,13.84,79.8,1.072,1.187,170.4,-0.739,-15.05,-15.79,269.8,5,0,0
"2013-05-06 22:35:00",257017,0,13.82,80.2,0.806,1,155.4,-0.887,-15.11,-16,269.9,5,0,0
"2013-05-06 22:40:00",257018,0,13.76,80.6,0.753,0.974,166.2,-0.922,-15.76,-16.69,270,5,0,0
"2013-05-06 22:45:00",257019,0,13.73,80.6,0.505,0.761,168.9,-0.972,-15.7,-16.67,270,5,0,0
"2013-05-06 22:50:00",257020,0,13.72,80.4,0.79,0.92,170.3,-0.965,-16.91,-17.88,269.9,5,0,0
"2013-05-06 22:55:00",257021,0,13.7,80.4,0.665,0.867,168.4,-1.153,-18.63,-19.78,270,5,0,0
"2013-05-06 23:00:00",257022,0,13.63,80.7,0.211,0.681,186.1,-1.484,-23.56,-25.05,270.1,5,0,0
"2013-05-06 23:05:00",257023,0,13.53,81,0.031,0.308,202.2,-1.736,-25.65,-27.39,270.4,5,0,0
"2013-05-06 23:10:00",257024,0,13.45,81.4,0,0,9.51,-1.487,-23.77,-25.26,270.5,5,0,0
"2013-05-06 23:15:00",257025,0,13.36,81.8,0,0,9.7,-1.57,-29.1,-30.67,270.6,5,0,0
"2013-05-06 23:20:00",257026,0,13.29,81.9,0,0,173.6,-1.717,-29.15,-30.87,270.9,5,0,0
"2013-05-06 23:25:00",257027,0,13.26,82.3,0,0,130.2,-1.44,-25.7,-27.14,271,5,0,0
"2013-05-06 23:30:00",257028,0,13.25,82.2,0,0,130.5,-0.91,-13.88,-14.79,270.8,5,0,0
"2013-05-06 23:35:00",257029,0,13.2,82.3,0,0,130.5,-0.565,-9.66,-10.22,270.7,5,0,0
"2013-05-06 23:40:00",257030,0,13.14,82.4,0,0,130.5,-0.465,-10.9,-11.37,270.6,5,0,0
"2013-05-06 23:45:00",257031,0,13.09,82.7,0,0,212.6,-0.625,-12.01,-12.63,270.6,5,0,0
"2013-05-06 23:50:00",257032,0,13.06,83.2,0,0,116.4,-0.768,-12.69,-13.46,270.7,5,0,0
"2013-05-06 23:55:00",257033,0,13.12,83.7,0.257,0.574,127.3,-0.713,-14.25,-14.96,270.6,5,0,0
"2013-05-07 00:00:00",257034,0,13.2,83.4,0,0,164.8,-0.942,-17.54,-18.49,270.5,5,0,0
"2013-05-07 00:05:00",257035,0,13.18,83.4,0,0,164.8,-1.098,-16.73,-17.82,270.6,5,0,0
"2013-05-07 00:10:00",257036,0,13.21,83.5,0,0,164.9,-0.939,-19.86,-20.79,270.5,5,0,0
"2013-05-07 00:15:00",257037,0,13.27,83.3,0,0,164.9,-1.193,-26.16,-27.35,270.6,5,0,0
"2013-05-07 00:20:00",257038,0,13.32,83.2,0,0,164.9,-1.215,-22.74,-23.96,270.7,5,0,0
"2013-05-07 00:25:00",257039,0,13.35,83.1,0,0,32.65,-1.109,-24.1,-25.21,270.8,5,0,0
"2013-05-07 00:30:00",257040,0,13.37,83.2,0,0,33.72,-1.03,-20.72,-21.75,271,5,0,0
"2013-05-07 00:35:00",257041,0,13.36,83.4,0,0,33.9,-0.88,-19.97,-20.85,271.1,5,0,0
"2013-05-07 00:40:00",257042,0,13.33,83.6,0,0,111.9,-1.345,-23.39,-24.73,270.9,5,0,0
"2013-05-07 00:45:00",257043,0,13.27,83.8,0.08,0.494,105.5,-1.319,-21.7,-23.02,271,5,0,0
"2013-05-07 00:50:00",257044,0,13.28,84.2,0.872,1.08,104.7,-0.966,-14.79,-15.76,271,5,0,0
"2013-05-07 00:55:00",257045,0,13.29,84.2,1.053,1.133,104.6,-0.718,-15.73,-16.45,270.8,5,0,0
"2013-05-07 01:00:00",257046,0,13.31,83.8,1.067,1.107,104.7,-1.087,-21.65,-22.74,270.7,5,0,0
"2013-05-07 01:05:00",257047,0,13.32,83.5,1.123,1.24,103.4,-0.842,-13.02,-13.86,270.7,5,0,0
"2013-05-07 01:10:00",257048,0,13.37,83.1,1.235,1.32,98.7,-0.513,-9.64,-10.16,270.6,5,0,0
"2013-05-07 01:15:00",257049,0,13.43,82.9,0.387,0.92,90.6,-0.61,-10.23,-10.84,270.5,5,0,0
"2013-05-07 01:20:00",257050,0,13.43,83,0.172,0.734,106.4,-0.766,-11.4,-12.17,270.6,5,0,0
"2013-05-07 01:25:00",257051,0,13.46,83.1,0.593,0.761,98.2,-0.892,-15.32,-16.21,270.6,5,0,0
"2013-05-07 01:30:00",257052,0,13.47,83.2,0.187,0.574,122.4,-1.136,-16.29,-17.42,270.7,5,0,0
"2013-05-07 01:35:00",257053,0,13.43,83.8,0.486,0.974,96,-0.889,-13.08,-13.97,270.7,5,0,0
"2013-05-07 01:40:00",257054,0,13.46,83.9,0.755,0.947,116.3,-0.55,-9.11,-9.65,270.7,5,0,0
"2013-05-07 01:45:00",257055,0,13.48,83.7,0.16,0.494,170.8,-0.662,-9.36,-10.02,270.8,5,0,0
"2013-05-07 01:50:00",257056,0,13.4,83.9,0.395,0.601,155.1,-0.919,-10.74,-11.66,271.6,5,0,0
"2013-05-07 01:55:00",257057,0,13.32,84.4,0,0,124.1,-1.096,-10.43,-11.52,271.2,5,0,0
"2013-05-07 02:00:00",257058,0,13.32,84.8,0,0,126.5,-0.868,-10.23,-11.09,271.2,5,0,0
"2013-05-07 02:05:00",257059,0,13.27,85.1,0.286,0.92,164.4,-0.724,-9.55,-10.27,271.1,5,0,0
"2013-05-07 02:10:00",257060,0,13.06,85.5,1.168,1.48,147.2,-0.672,-11.12,-11.79,271,5,0,0
"2013-05-07 02:15:00",257061,0,12.98,86.2,0.252,0.92,120.2,-0.954,-18,-18.96,271,5,0,0
"2013-05-07 02:20:00",257062,0,13.04,86.5,0.347,0.707,133,-1.222,-18.77,-19.99,271.2,5,0,0
"2013-05-07 02:25:00",257063,0,12.99,86.5,0.297,0.601,166,-1.707,-26.73,-28.44,271.6,5,0,0
