"TOA5","ROS_WS","CR3000","4909","CR3000.Std.11","CPU:weather_station_final.CR3","30238","Table05min"
"TIMESTAMP","RECORD","PPFD_Avg","AirTC_Avg","RH","WS_ms_Avg","WS_ms_Max","WindDir","NetSW_Avg","NetLW_Avg","NetRad_Avg","LWmV_Avg","LWMDry_Tot","LWMCon_Tot","LWMWet_Tot"
"2013-06-04 16:30:00",265296,80.1,18.48,55.03,0.753,0.867,111,15.1,-67.78,-52.68,265.9,5,0,0
"2013-06-04 16:35:00",265297,63.63,18.32,56.12,0.761,0.867,117.1,10.55,-65.85,-55.3,266,5,0,0
"2013-06-04 16:40:00",265298,44.07,18.08,56.61,0.662,0.761,113.6,5.691,-63.38,-57.69,266.1,5,0,0
"2013-06-04 16:45:00",265299,27.67,17.73,59.5,0.563,0.654,120.7,1.762,-60.01,-58.25,266.6,5,0,0
"2013-06-04 16:50:00",265300,18.79,17.13,61.22,0.545,0.681,115.3,0.036,-57.62,-57.58,267.1,5,0,0
"2013-06-04 16:55:00",265301,12.12,16.68,64.01,0.236,0.601,163.6,-1.636,-57.17,-58.8,267.8,5,0,0
"2013-06-04 17:00:00",265302,7.15,16.09,66.59,0,0,163.6,-2.79,-55.17,-57.96,270,5,0,0
"2013-06-04 17:05:00",265303,3.918,15.53,68.71,0,0,117.2,-2.861,-53.64,-56.5,271.5,5,0,0
"2013-06-04 17:10:00",265304,1.838,15.18,70.74,0.282,0.494,101.8,-3.19,-52.53,-55.72,271.7,5,0,0
"2013-06-04 17:15:00",265305,0.677,14.98,71.45,0.033,0.334,101.9,-3.614,-52.03,-55.65,272.4,5,0,0
"2013-06-04 17:20:00",265306,0.226,14.69,72.93,0,0,102,-3.39,-51.43,-54.81,275,0.5,4.5,0
"2013-06-04 17:25:00",265307,0.05,14.33,76.03,0,0,166.6,-3.24,-51.06,-54.3,277.5,0,5,0
"2013-06-04 17:30:00",265308,0,14,79.13,0,0,168.8,-3.087,-50.73,-53.82,280.9,0,5,0
"2013-06-04 17:35:00",265309,0,13.62,80.9,0.199,0.787,201.8,-2.833,-49.45,-52.28,285.8,0,1,4
"2013-06-04 17:40:00",265310,0,13.2,83.6,0.667,0.787,189.7,-2.614,-46.58,-49.19,293.3,0,0,5
"2013-06-04 17:45:00",265311,0,13.02,84,0,0,191.9,-3.063,-45.09,-48.16,299.4,0,0,5
"2013-06-04 17:50:00",265312,0,12.8,84.3,0,0,191.7,-3.292,-44.47,-47.76,305.1,0,0,5
"2013-06-04 17:55:00",265313,0,12.61,84.5,0,0,198.5,-3.008,-42.66,-45.67,310.9,0,0,5
"2013-06-04 18:00:00",265314,0,12.44,85.1,0.143,0.521,196.8,-2.847,-40.44,-43.28,316.5,0,0,5
"2013-06-04 18:05:00",265315,0,12.38,85.3,0.566,0.734,202.8,-2.803,-38.85,-41.66,324.2,0,0,5
"2013-06-04 18:10:00",265316,0,12.17,85.6,0.467,0.787,199.1,-2.947,-38.05,-41,331.5,0,0,5
"2013-06-04 18:15:00",265317,0,12.1,86.2,0.875,1.053,204.5,-2.688,-36.23,-38.92,339.5,0,0,5
"2013-06-04 18:20:00",265318,0,12.03,86.1,0.83,1,200,-2.843,-35.77,-38.61,349.1,0,0,5
"2013-06-04 18:25:00",265319,0,11.75,86.5,0.784,0.894,186.4,-2.846,-35.41,-38.26,360,0,0,5
"2013-06-04 18:30:00",265320,0,11.5,87.2,0.481,0.707,199.5,-2.978,-34.47,-37.45,369,0,0,5
"2013-06-04 18:35:00",265321,0,11.46,87.8,0.32,0.681,202.4,-2.893,-32.86,-35.75,375.6,0,0,5
"2013-06-04 18:40:00",265322,0,11.28,88.1,0.08,0.494,201.3,-2.881,-30.93,-33.81,381.7,0,0,5
"2013-06-04 18:45:00",265323,0,11.32,89.1,0.226,0.601,198.9,-2.558,-28.95,-31.51,386.9,0,0,5
"2013-06-04 18:50:00",265324,0,11.5,89.5,0.217,0.468,185.5,-2.815,-27.28,-30.1,392,0,0,5
"2013-06-04 18:55:00",265325,0,11.47,89.9,0.119,0.441,123.9,-2.965,-26.99,-29.95,397,0,0,5
"2013-06-04 19:00:00",265326,0,11.56,90,0.228,0.521,124,-2.845,-25.53,-28.37,400.5,0,0,5
"2013-06-04 19:05:00",265327,0,11.4,89.9,0,0,124,-2.928,-24.58,-27.51,406.3,0,0,5
"2013-06-04 19:10:00",265328,0,11.1,90,0.643,0.814,192.2,-2.704,-23.51,-26.22,412.6,0,0,5
"2013-06-04 19:15:00",265329,0,10.85,90.5,0.848,0.974,190.7,-2.309,-22.9,-25.21,418.7,0,0,5
"2013-06-04 19:20:00",265330,0,10.65,90.8,0.501,0.867,187.6,-2.603,-22.39,-24.99,424.8,0,0,5
"2013-06-04 19:25:00",265331,0,10.49,91.4,0,0,183.1,-2.795,-21.08,-23.88,430.1,0,0,5
"2013-06-04 19:30:00",265332,0,10.73,91.9,0.274,0.468,159.2,-2.501,-19.92,-22.43,432.9,0,0,5
"2013-06-04 19:35:00",265333,0,10.91,91.8,0.052,0.521,156.7,-2.275,-19.99,-22.27,435.5,0,0,5
"2013-06-04 19:40:00",265334,0,10.93,91.8,0.582,0.681,159.6,-2.289,-19.48,-21.77,438.1,0,0,5
"2013-06-04 19:45:00",265335,0,10.79,91.9,0.569,0.734,169.5,-2.472,-18.99,-21.46,441.2,0,0,5
"2013-06-04 19:50:00",265336,0,10.78,92.2,0.923,1,154.1,-1.986,-18.6,-20.59,444.5,0,0,5
"2013-06-04 19:55:00",265337,0,10.87,92.3,0.827,0.974,150.6,-1.917,-18.28,-20.2,445.3,0,0,5
"2013-06-04 20:00:00",265338,0.017,10.82,92.1,0.086,0.494,151.2,-2.663,-18.21,-20.87,444.6,0,0,5
"2013-06-04 20:05:00",265339,0,10.77,92.3,0,0,151.3,-2.635,-17.7,-20.34,446.8,0,0,5
"2013-06-04 20:10:00",265340,0,10.76,92.5,0.117,0.761,124.2,-2.592,-17.16,-19.75,448.9,0,0,5
"2013-06-04 20:15:00",265341,0,10.9,92.5,1.536,1.826,124,-1.895,-18.44,-20.34,448.7,0,0,5
"2013-06-04 20:20:00",265342,0.008,10.88,91.9,1.517,1.852,124.4,-2.182,-20.21,-22.39,448.5,0,0,5
"2013-06-04 20:25:00",265343,0.008,10.93,91.8,1.08,1.48,116.6,-2.477,-19.8,-22.28,448.2,0,0,5
"2013-06-04 20:30:00",265344,0.008,10.81,91.3,0.527,1.053,154.5,-2.757,-19.1,-21.86,446.7,0,0,5
"2013-06-04 20:35:00",265345,0.008,10.63,91.4,0.184,0.654,79.36,-2.592,-17.94,-20.54,448.4,0,0,5
"2013-06-04 20:40:00",265346,0,10.17,91.1,0.868,1.32,182.7,-2.476,-18.24,-20.72,450.7,0,0,5
"2013-06-04 20:45:00",265347,0.008,9.8,91.5,0.22,0.574,162.2,-2.901,-17.8,-20.71,451.9,0,0,5
"2013-06-04 20:50:00",265348,0.017,9.68,92.3,0.238,0.681,10.12,-2.154,-16.67,-18.82,454.6,0,0,5
"2013-06-04 20:55:00",265349,0.008,9.86,92,0.971,1.56,216.6,-1.903,-16.38,-18.29,456.8,0,0,5
"2013-06-04 21:00:00",265350,0.017,9.24,91.6,0.391,1.027,3.885,-2.779,-17.99,-20.77,457.7,0,0,5
"2013-06-04 21:05:00",265351,0.008,9.06,92.4,0.795,1.053,213.6,-2.253,-17.33,-19.59,456.5,0,0,5
"2013-06-04 21:10:00",265352,0.017,8.9,92.7,0.71,0.894,216.7,-2.338,-16.89,-19.23,456.5,0,0,5
"2013-06-04 21:15:00",265353,0.025,8.99,93.1,0.726,0.894,0.535,-2.129,-16.28,-18.41,457.8,0,0,5
"2013-06-04 21:20:00",265354,0.025,9.04,93.3,0.638,0.761,207.2,-2.014,-15.76,-17.77,459.6,0,0,5
"2013-06-04 21:25:00",265355,0.025,9.15,93.4,0.75,1.053,214.8,-2.02,-15.2,-17.22,461.3,0,0,5
"2013-06-04 21:30:00",265356,0.033,9.18,93.5,0.697,0.92,220.9,-2.049,-14.83,-16.88,463.3,0,0,5
"2013-06-04 21:35:00",265357,0.025,9.23,93.7,0.21,0.547,208.1,-2.109,-14.44,-16.55,465.1,0,0,5
"2013-06-04 21:40:00",265358,0.017,9.47,93.7,0.064,0.334,221.3,-2.22,-14.26,-16.48,464.5,0,0,5
"2013-06-04 21:45:00",265359,0.017,9.49,93.8,0.539,0.787,222.7,-1.806,-13.87,-15.68,466.4,0,0,5
"2013-06-04 21:50:00",265360,0.008,9.66,93.9,0.671,0.947,213.5,-1.77,-13.06,-14.83,465.6,0,0,5
"2013-06-04 21:55:00",265361,0.017,9.65,93.8,0,0,213.6,-2.418,-13.72,-16.14,463.7,0,0,5
"2013-06-04 22:00:00",265362,0.025,9.69,94,0,0,6.108,-1.629,-13.12,-14.75,463.6,0,0,5
"2013-06-04 22:05:00",265363,0.017,9.76,94,0,0,217.5,-1.618,-13.44,-15.06,457.3,0,0,5
"2013-06-04 22:10:00",265364,0.025,9.77,94,0,0,206.3,-1.95,-13.36,-15.31,456.1,0,0,5
"2013-06-04 22:15:00",265365,0.017,9.7,94,0,0,206.3,-1.927,-14.02,-15.95,455.1,0,0,5
"2013-06-04 22:20:00",265366,0,9.66,94.1,0,0,206.3,-2.018,-13.98,-16,455.9,0,0,5
"2013-06-04 22:25:00",265367,0.025,9.62,94.2,0.278,0.84,215.8,-1.802,-13.01,-14.81,456.3,0,0,5
"2013-06-04 22:30:00",265368,0.025,9.7,94.2,0.527,0.787,217.8,-1.949,-13.05,-15,446.7,0,0,5
"2013-06-04 22:35:00",265369,0.042,9.61,94.2,0,0,16.07,-1.906,-13.49,-15.4,444.5,0,0,5
"2013-06-04 22:40:00",265370,0.008,9.63,94.3,0,0,11.38,-1.868,-13.48,-15.34,443.5,0,0,5
"2013-06-04 22:45:00",265371,0.008,9.6,94.4,0,0,11.47,-1.896,-13.57,-15.47,440.9,0,0,5
"2013-06-04 22:50:00",265372,0.017,9.57,94.4,0.031,0.308,110,-2.229,-13.13,-15.36,438,0,0,5
"2013-06-04 22:55:00",265373,0.008,9.57,94.4,0.259,0.787,115.5,-2.561,-12.85,-15.41,434.4,0,0,5
"2013-06-04 23:00:00",265374,0.033,9.38,94.4,0.761,0.84,114.2,-2.27,-13.16,-15.43,431,0,0,5
"2013-06-04 23:05:00",265375,0.017,9.2,94.4,0.561,0.627,107.8,-2.483,-13.06,-15.54,425.1,0,0,5
"2013-06-04 23:10:00",265376,0.025,9.03,94.5,0.79,0.84,103.6,-2.305,-12.76,-15.06,426.1,0,0,5
"2013-06-04 23:15:00",265377,0.033,8.93,94.7,0.808,0.867,110.3,-2.206,-12.49,-14.69,427.8,0,0,5
"2013-06-04 23:20:00",265378,0.017,8.82,94.7,0.426,0.654,117.2,-2.47,-12.49,-14.96,427.7,0,0,5
"2013-06-04 23:25:00",265379,0.042,8.83,94.9,0.425,0.468,114.8,-2.505,-12.19,-14.69,425.1,0,0,5
"2013-06-04 23:30:00",265380,0,8.85,94.9,0.515,0.601,122,-2.533,-12.16,-14.7,423,0,0,5
"2013-06-04 23:35:00",265381,0.008,8.81,95,0.334,0.494,125.2,-2.6,-12.3,-14.9,420.2,0,0,5
"2013-06-04 23:40:00",265382,0.008,8.78,95,0.07,0.361,116.7,-2.729,-12.14,-14.87,421,0,0,5
"2013-06-04 23:45:00",265383,0.025,8.68,95,0,0,89.6,-2.533,-11.97,-14.51,422,0,0,5
"2013-06-04 23:50:00",265384,0.05,8.63,95.1,0.251,0.468,102.7,-2.39,-11.66,-14.04,422.7,0,0,5
"2013-06-04 23:55:00",265385,0.033,8.54,95.2,0.176,0.521,158.1,-2.615,-11.89,-14.5,422.1,0,0,5
"2013-06-05 00:00:00",265386,0.008,8.33,95.2,0.119,0.468,153.3,-2.332,-12.3,-14.63,419.3,0,0,5
"2013-06-05 00:05:00",265387,0.017,8.15,95.2,0,0,135,-2.394,-12.49,-14.88,415.2,0,0,5
"2013-06-05 00:10:00",265388,0.008,7.959,95.2,0,0,135,-2.797,-12.67,-15.47,414.7,0,0,5
"2013-06-05 00:15:00",265389,0,7.741,95.3,0,0,135,-2.54,-12.62,-15.16,417.3,0,0,5
"2013-06-05 00:20:00",265390,0.025,7.735,95.5,0,0,135.1,-2.578,-12.33,-14.91,419.3,0,0,5
"2013-06-05 00:25:00",265391,0.017,7.635,95.5,0,0,135.1,-2.632,-11.93,-14.57,421.6,0,0,5
"2013-06-05 00:30:00",265392,0,7.575,95.7,0,0,135.1,-2.169,-12.17,-14.34,423.6,0,0,5
"2013-06-05 00:35:00",265393,0,7.618,95.7,0,0,119.3,-2.502,-11.75,-14.25,423.7,0,0,5
"2013-06-05 00:40:00",265394,0,7.55,95.7,0.07,0.388,184.9,-2.605,-11.89,-14.49,424,0,0,5
"2013-06-05 00:45:00",265395,0.025,7.482,95.8,0,0,169.8,-2.696,-11.95,-14.65,424.5,0,0,5
"2013-06-05 00:50:00",265396,0,7.274,95.8,0,0,169.8,-3.045,-11.79,-14.84,421.1,0,0,5
"2013-06-05 00:55:00",265397,0.008,7.125,95.8,0,0,169.8,-2.552,-11.8,-14.35,418.4,0,0,5
"2013-06-05 01:00:00",265398,0.008,7.029,95.9,0,0,204.2,-2.554,-11.58,-14.13,420.8,0,0,5
"2013-06-05 01:05:00",265399,0,6.881,95.9,0,0,204.2,-2.485,-11.37,-13.85,421.8,0,0,5
"2013-06-05 01:10:00",265400,0,6.752,96,0,0,204.2,-1.966,-11.02,-12.99,421.8,0,0,5
"2013-06-05 01:15:00",265401,0.017,6.884,96.1,0,0,177.4,-2.099,-10.79,-12.89,422.4,0,0,5
"2013-06-05 01:20:00",265402,0,7.042,96.1,0.047,0.468,173.9,-2.216,-10.39,-12.6,422,0,0,5
"2013-06-05 01:25:00",265403,0,6.955,96.1,0.349,0.681,162.3,-2.101,-10.19,-12.29,418.5,0,0,5
"2013-06-05 01:30:00",265404,0,6.833,96.1,0,0,192.4,-2.154,-10.15,-12.31,418.7,0,0,5
"2013-06-05 01:35:00",265405,0.008,6.787,96.1,0,0,192.4,-2.419,-10.58,-13,420,0,0,5
"2013-06-05 01:40:00",265406,0,6.68,96.1,0,0,161.3,-1.957,-10.23,-12.19,418.8,0,0,5
"2013-06-05 01:45:00",265407,0,6.731,96.2,0,0,174.3,-2.102,-10.39,-12.49,417.9,0,0,5
"2013-06-05 01:50:00",265408,0.008,6.663,96.2,0,0,176.2,-1.988,-10.38,-12.37,420.5,0,0,5
"2013-06-05 01:55:00",265409,0,6.572,96.2,0,0,176,-2.461,-10.34,-12.8,420.7,0,0,5
"2013-06-05 02:00:00",265410,0.008,6.517,96.3,0,0,176,-2.183,-9.94,-12.12,420.7,0,0,5
"2013-06-05 02:05:00",265411,0.008,6.464,96.3,0,0,176.1,-2.325,-10.65,-12.97,419.5,0,0,5
"2013-06-05 02:10:00",265412,0,6.454,96.4,0,0,176.1,-1.958,-10.43,-12.39,417.1,0,0,5
"2013-06-05 02:15:00",265413,0.033,6.372,96.4,0,0,176.1,-2.158,-10.29,-12.45,415,0,0,5
"2013-06-05 02:20:00",265414,0.017,6.346,96.4,0,0,166.3,-1.772,-9.4,-11.17,415.8,0,0,5
"2013-06-05 02:25:00",265415,0,6.421,96.4,0,0,178.8,-1.825,-9.12,-10.95,417.3,0,0,5
"2013-06-05 02:30:00",265416,0,6.272,96.4,0.684,0.947,163,-1.793,-10.17,-11.96,419.3,0,0,5
"2013-06-05 02:35:00",265417,0,6.08,96.4,0.718,0.84,172.3,-2.063,-11.18,-13.24,418.2,0,0,5
"2013-06-05 02:40:00",265418,0,6.121,96.5,0.554,0.681,154.7,-2.096,-10.94,-13.03,414.3,0,0,5
"2013-06-05 02:45:00",265419,0,6.23,96.5,0,0,156.9,-2.343,-10.74,-13.08,408.9,0,0,5
"2013-06-05 02:50:00",265420,0,6.152,96.5,0,0,157,-2.769,-10.39,-13.16,411.8,0,0,5
"2013-06-05 02:55:00",265421,0.008,5.943,96.5,0,0,157,-2.419,-9.94,-12.36,414.1,0,0,5
"2013-06-05 03:00:00",265422,0,5.805,96.5,0,0,212.7,-1.71,-9.42,-11.13,414.5,0,0,5
"2013-06-05 03:05:00",265423,0,5.754,96.6,0.251,0.521,192.7,-1.61,-8.09,-9.7,413.8,0,0,5
"2013-06-05 03:10:00",265424,0,5.698,96.6,0,0,192.7,-2.09,-9.13,-11.22,410.4,0,0,5
"2013-06-05 03:15:00",265425,0.008,5.703,96.7,0,0,192.6,-1.996,-8.91,-10.9,406.1,0,0,5
"2013-06-05 03:20:00",265426,0,5.762,96.8,0,0,121.9,-1.541,-7.19,-8.73,404.2,0,0,5
"2013-06-05 03:25:00",265427,0,5.862,96.8,0.415,0.521,136.6,-1.241,-6.66,-7.901,406,0,0,5
"2013-06-05 03:30:00",265428,0,5.922,96.8,0,0,136.2,-1.434,-7.269,-8.7,402.7,0,0,5
"2013-06-05 03:35:00",265429,0,5.996,96.8,0.033,0.334,123,-1.51,-6.893,-8.4,402,0,0,5
"2013-06-05 03:40:00",265430,0,6.054,96.8,0.454,0.521,129.9,-1.35,-7.002,-8.35,400.1,0,0,5
"2013-06-05 03:45:00",265431,0.008,6.087,96.8,0.078,0.388,189.2,-1.332,-6.605,-7.937,396.1,0,0,5
"2013-06-05 03:50:00",265432,0,5.932,96.8,0.323,0.494,171.8,-1.269,-6.238,-7.507,392.4,0,0,5
"2013-06-05 03:55:00",265433,0,5.777,96.8,0.223,0.494,165.8,-1.275,-6.581,-7.856,387,0,0,5
"2013-06-05 04:00:00",265434,0,5.764,96.8,0,0,165.5,-1.388,-6.569,-7.957,389.3,0,0,5
"2013-06-05 04:05:00",265435,0,5.846,96.9,0.124,0.468,109,-1.513,-6.772,-8.28,393,0,0,5
"2013-06-05 04:10:00",265436,0.008,5.9,96.9,0.144,0.414,105.5,-1.529,-6.644,-8.17,408.4,0,0,5
"2013-06-05 04:15:00",265437,0.017,5.914,96.9,0,0,114.7,-1.487,-6.293,-7.78,404,0,0,5
"2013-06-05 04:20:00",265438,0.008,5.907,96.9,0.188,0.441,174.4,-1.325,-5.975,-7.299,397.6,0,0,5
"2013-06-05 04:25:00",265439,0,5.829,96.9,0.39,0.681,167.6,-1.269,-6.008,-7.276,389,0,0,5
"2013-06-05 04:30:00",265440,0.008,5.731,96.9,0.553,0.761,161.9,-1.187,-5.877,-7.064,379.7,0,0,5
"2013-06-05 04:35:00",265441,0,5.77,97,0,0,184.2,-1.335,-6.156,-7.492,380.6,0,0,5
"2013-06-05 04:40:00",265442,0,5.706,97,0.47,0.814,169.5,-1.3,-6.105,-7.405,384.2,0,0,5
"2013-06-05 04:45:00",265443,0,5.713,97,0.186,0.414,154.9,-1.323,-6.665,-7.989,384.9,0,0,5
"2013-06-05 04:50:00",265444,0,5.729,97,0,0,172.8,-1.847,-6.999,-8.85,387.9,0,0,5
"2013-06-05 04:55:00",265445,0,5.702,97,0.039,0.388,174,-1.606,-6.665,-8.27,390.7,0,0,5
"2013-06-05 05:00:00",265446,0,5.654,97,0.314,0.494,164.7,-1.632,-7.114,-8.75,388.5,0,0,5
"2013-06-05 05:05:00",265447,0,5.608,97.1,0,0,166.5,-1.681,-7.16,-8.84,385.2,0,0,5
"2013-06-05 05:10:00",265448,0,5.653,97.1,0,0,144.7,-1.766,-7.205,-8.97,380.5,0,0,5
"2013-06-05 05:15:00",265449,0,5.716,97.1,0,0,143.8,-2.057,-7.272,-9.33,375.3,0,0,5
"2013-06-05 05:20:00",265450,0.008,5.76,97.1,0,0,131,-1.866,-6.932,-8.8,371.3,0,0,5
"2013-06-05 05:25:00",265451,0.008,5.742,97.1,0,0,146.8,-1.91,-6.693,-8.6,372.4,0,0,5
"2013-06-05 05:30:00",265452,0.008,5.694,97.1,0,0,178.7,-1.788,-6.575,-8.36,374.8,0,0,5
"2013-06-05 05:35:00",265453,0,5.656,97.2,0.211,0.627,167.2,-1.563,-6.232,-7.795,375.8,0,0,5
"2013-06-05 05:40:00",265454,0.008,5.671,97.2,0.37,0.707,150.6,-1.067,-5.532,-6.599,374.7,0,0,5
"2013-06-05 05:45:00",265455,0.008,5.839,97.2,0.366,0.574,156.7,-0.864,-5.486,-6.35,372.3,0,0,5
"2013-06-05 05:50:00",265456,0,5.895,97.1,0,0,158,-0.965,-4.895,-5.861,370.9,0,0,5
"2013-06-05 05:55:00",265457,0,5.927,97.2,0,0,157.1,-0.962,-5.353,-6.315,371.8,0,0,5
"2013-06-05 06:00:00",265458,0,5.973,97.1,0,0,156.9,-1.413,-6.538,-7.951,371.6,0,0,5
"2013-06-05 06:05:00",265459,0,5.998,97.1,0,0,116.4,-1.478,-6.629,-8.11,370.1,0,0,5
"2013-06-05 06:10:00",265460,0,5.971,97.1,0,0,116.3,-1.082,-5.811,-6.893,370.9,0,0,5
"2013-06-05 06:15:00",265461,0,5.952,97.1,0,0,116.2,-1.114,-6.177,-7.291,372.7,0,0,5
"2013-06-05 06:20:00",265462,0,5.944,97.1,0,0,116.2,-1.582,-6.993,-8.58,377.1,0,0,5
"2013-06-05 06:25:00",265463,0.008,5.945,97.1,0,0,116.5,-1.616,-6.775,-8.39,379.4,0,0,5
"2013-06-05 06:30:00",265464,0.042,5.96,97.2,0,0,116.6,-1.358,-6.083,-7.441,379.7,0,0,5
"2013-06-05 06:35:00",265465,0.142,5.945,97.2,0,0,116.6,-1.24,-5.623,-6.862,377.2,0,0,5
"2013-06-05 06:40:00",265466,0.385,5.922,97.2,0,0,117.1,-0.884,-4.856,-5.739,374.9,0,0,5
"2013-06-05 06:45:00",265467,1.104,5.94,97.2,0,0,198.5,-0.279,-4.271,-4.55,371,0,0,5
"2013-06-05 06:50:00",265468,2.291,5.941,97.2,0.031,0.308,185.7,0.196,-3.471,-3.275,366.6,0,0,5
"2013-06-05 06:55:00",265469,4.214,5.942,97.2,0,0,181.4,0.644,-4.022,-3.378,363.7,0,0,5
"2013-06-05 07:00:00",265470,6.414,5.973,97.2,0.067,0.334,172.7,0.961,-4.653,-3.692,360.9,0,0,5
"2013-06-05 07:05:00",265471,11.26,6.027,97.2,0.216,0.654,130.6,2.495,-5.253,-2.758,358.7,0,0,5
"2013-06-05 07:10:00",265472,20.32,6.119,97.2,0.521,0.787,114.8,5.698,-6.162,-0.464,357.2,0,0,5
"2013-06-05 07:15:00",265473,33.13,6.161,97.2,0.609,0.761,126.3,10.27,-6.068,4.206,358.5,0,0,5
"2013-06-05 07:20:00",265474,43.72,6.236,97.2,0,0,126.9,13.84,-5.88,7.958,359,0,0,5
"2013-06-05 07:25:00",265475,48.49,6.32,97.2,0,0,67.06,14.91,-5.316,9.59,358.4,0,0,5
"2013-06-05 07:30:00",265476,48.7,6.449,97.2,0.067,0.361,128.4,14.77,-5.598,9.17,358.9,0,0,5
"2013-06-05 07:35:00",265477,47.77,6.565,97.1,0,0,17.92,14.18,-5.447,8.74,360.3,0,0,5
"2013-06-05 07:40:00",265478,59.79,6.668,97.1,0,0,12.63,17.85,-6.195,11.66,361.3,0,0,5
"2013-06-05 07:45:00",265479,78.65,6.734,97.1,0,0,121,23.63,-6.659,16.97,361.3,0,0,5
"2013-06-05 07:50:00",265480,98.5,6.825,97.1,0,0,173.9,29.97,-6.671,23.3,360.2,0,0,5
"2013-06-05 07:55:00",265481,118,6.958,97,0,0,107.9,35.98,-7.253,28.73,359.8,0,0,5
"2013-06-05 08:00:00",265482,129.5,7.068,97,0,0,130.6,39.37,-7.944,31.42,357.6,0,0,5
"2013-06-05 08:05:00",265483,141.1,7.166,97,0.168,0.521,26.31,42.94,-7.286,35.65,352.4,0,0,5
"2013-06-05 08:10:00",265484,141.8,7.282,97,0.114,0.414,1.022,43.35,-7.068,36.28,345.6,0,0,5
"2013-06-05 08:15:00",265485,145.4,7.414,96.9,0.417,0.574,203.3,44.86,-6.574,38.29,338.6,0,0,5
"2013-06-05 08:20:00",265486,150.9,7.449,96.9,0.366,0.601,133.4,46.55,-6.707,39.84,333.4,0,0,5
"2013-06-05 08:25:00",265487,134.4,7.5,96.9,0.135,0.654,84.7,40.31,-6.855,33.46,329.6,0,0,5
"2013-06-05 08:30:00",265488,118.2,7.534,96.9,0.79,0.867,98.1,35.28,-7.84,27.44,326,0,0,5
"2013-06-05 08:35:00",265489,129.3,7.65,96.8,0.447,0.867,165.6,38.89,-7.446,31.44,323.3,0,0,5
"2013-06-05 08:40:00",265490,163.2,7.78,96.8,0.031,0.308,27.26,49.45,-7.428,42.02,319.9,0,0,5
"2013-06-05 08:45:00",265491,183.7,7.951,96.8,0.287,0.601,190.8,55.83,-7.822,48.01,315.7,0,0,5
"2013-06-05 08:50:00",265492,203.8,7.987,96.8,0.45,0.84,116.2,61.85,-8.6,53.25,312.2,0,0,5
"2013-06-05 08:55:00",265493,198.1,8.07,96.7,0.522,1.107,0.19,58.77,-8.65,50.12,308.7,0,0,5
"2013-06-05 09:00:00",265494,203.6,8.12,96.7,1.003,1.32,217.8,61.06,-10,51.05,305,0,0,5
"2013-06-05 09:05:00",265495,208.4,8.13,96.7,0.579,0.734,189.8,62.11,-9.79,52.33,302.6,0,0,5
"2013-06-05 09:10:00",265496,231.7,8.22,96.7,0.936,1.24,169.4,69.82,-9.7,60.13,300.9,0,0,5
"2013-06-05 09:15:00",265497,305.5,8.25,96.7,0.743,1.053,215.2,93.5,-10.38,83.1,298.5,0,0,5
"2013-06-05 09:20:00",265498,395.3,8.41,96.6,0.842,1.187,179.1,121.9,-11.5,110.4,293.6,0,0,5
"2013-06-05 09:25:00",265499,578.4,8.79,96.5,0.29,0.574,107,176.3,-9.88,166.4,289.6,0,0,5
"2013-06-05 09:30:00",265500,582.1,9.23,96.3,0.463,0.814,109.4,179,-11.88,167.1,285.8,0,0,5
"2013-06-05 09:35:00",265501,400,9.43,96.2,0.223,0.574,138.6,120.2,-12.76,107.4,285.1,0,0,5
"2013-06-05 09:40:00",265502,448.2,9.31,96.3,0.904,1.32,149.1,135.4,-13.47,122,285.4,0,0,5
"2013-06-05 09:45:00",265503,686.9,9.51,96.2,0.942,1.56,189.2,211.2,-15.29,195.9,283.3,0,3,2
"2013-06-05 09:50:00",265504,635.7,9.88,96,0.974,1.4,107,193,-19.16,173.9,280.9,0,5,0
"2013-06-05 09:55:00",265505,827,10.04,95.9,1.187,1.533,95.9,254.8,-24.03,230.8,278.6,0,5,0
"2013-06-05 10:00:00",265506,909,10.47,95.7,1.099,1.426,110.9,283.8,-31.8,252,273.2,3,2,0
"2013-06-05 10:05:00",265507,739.2,10.4,95.6,1.056,1.613,82.3,230.1,-44.03,186.1,269.8,5,0,0
"2013-06-05 10:10:00",265508,708.9,10.76,95.3,1.211,1.639,93.2,221.9,-57.31,164.6,269.9,5,0,0
"2013-06-05 10:15:00",265509,604.2,10.85,95.1,1.117,1.56,61.24,184.5,-69.1,115.4,269.9,5,0,0
"2013-06-05 10:20:00",265510,805,11.14,94.8,0.738,1.267,105.5,251.7,-81.8,169.9,269.7,5,0,0
"2013-06-05 10:25:00",265511,796.5,11.27,94.4,0.715,1.32,166.1,248.9,-81.5,167.5,269.3,5,0,0
"2013-06-05 10:30:00",265512,864,11.47,93.9,0.838,1.24,170.2,271.5,-78.76,192.8,269.1,5,0,0
"2013-06-05 10:35:00",265513,882,11.86,93.6,0.689,1.213,109.3,284.5,-80.7,203.7,269,5,0,0
"2013-06-05 10:40:00",265514,838,11.93,92,1.109,1.48,104.3,270.3,-85.1,185.2,268.9,5,0,0
"2013-06-05 10:45:00",265515,712.6,12.35,91.1,0.787,1.187,130.1,230.6,-85.7,144.9,268.8,5,0,0
"2013-06-05 10:50:00",265516,967,12.66,89.5,0.828,1.48,81.7,316.7,-86.3,230.4,268.9,5,0,0
