"TOA5","ROS_WS","CR3000","4909","CR3000.Std.11","CPU:weather_station_final.CR3","30238","Table05min"
"TIMESTAMP","RECORD","PPFD_Avg","AirTC_Avg","RH","WS_ms_Avg","WS_ms_Max","WindDir","NetSW_Avg","NetLW_Avg","NetRad_Avg","LWmV_Avg","LWMDry_Tot","LWMCon_Tot","LWMWet_Tot"
"2013-04-02 10:25:00",247079,1358,23.05,41.53,1.421,1.826,115.9,447.9,-150.7,297.2,265.9,5,0,0
"2013-04-02 10:30:00",247080,1375,23.08,45.13,1.104,1.48,147.5,453.2,-151.6,301.7,265.9,5,0,0
"2013-04-02 10:35:00",247081,1388,23.22,41.27,1.714,2.305,141.7,458.3,-152.3,306,265.5,5,0,0
"2013-04-02 10:40:00",247082,1402,23.06,40.15,1.2,1.719,91.8,461.7,-153.6,308.1,265.5,5,0,0
"2013-04-02 10:45:00",247083,1421,23.5,39.45,1.205,1.639,210.5,467.7,-155.7,312.1,265.4,5,0,0
"2013-04-02 10:50:00",247084,1435,23.69,39.86,1.49,2.252,84.5,474.4,-156.4,318,265.3,5,0,0
"2013-04-02 10:55:00",247085,1432,24.09,37.83,1.445,2.252,18.86,477.8,-157.2,320.6,265.3,5,0,0
"2013-04-02 11:00:00",247086,1454,23.97,38.56,1.831,2.438,72.93,481,-157.7,323.3,265,5,0,0
"2013-04-02 11:05:00",247087,1465,23.95,38.14,1.709,2.332,78.96,485.6,-157.8,327.8,265.2,5,0,0
"2013-04-02 11:10:00",247088,1418,24.35,41.73,1.306,1.799,98.2,490.1,-159.4,330.6,265.2,5,0,0
"2013-04-02 11:15:00",247089,1493,24.48,36.19,1.826,2.678,79.22,495.4,-159.5,335.9,264.9,5,0,0
"2013-04-02 11:20:00",247090,1504,24.25,35.72,1.727,2.438,114.6,498.9,-158.7,340.2,264.9,5,0,0
"2013-04-02 11:25:00",247091,1530,24.13,35.54,1.283,1.906,70.22,507.4,-158.7,348.7,264.8,5,0,0
"2013-04-02 11:30:00",247092,1555,24.57,36.7,1.826,2.705,104.5,516.1,-157.6,358.5,264.7,5,0,0
"2013-04-02 11:35:00",247093,1376,24.51,36.95,1.621,2.572,108.2,453.1,-154,299.1,264.6,5,0,0
"2013-04-02 11:40:00",247094,1467,24.31,36.65,1.589,2.332,102.7,486.8,-155.2,331.6,264.6,5,0,0
"2013-04-02 11:45:00",247095,1457,24.56,35.28,1.994,3.131,83.3,482.3,-156.6,325.7,264.4,5,0,0
"2013-04-02 11:50:00",247096,1417,24.7,35.21,1.538,2.066,55.88,470.1,-158.4,311.7,264.5,5,0,0
"2013-04-02 11:55:00",247097,1406,24.56,35.2,1.725,2.811,138.9,464.8,-157.2,307.5,264.5,5,0,0
"2013-04-02 12:00:00",247098,1525,24.45,35.79,1.56,2.465,97.6,507.5,-160.4,347.1,264.6,5,0,0
"2013-04-02 12:05:00",247099,1523,24.62,35.44,2.393,2.785,77.2,507.8,-160.5,347.3,264.4,5,0,0
"2013-04-02 12:10:00",247100,1523,24.64,35.93,1.757,2.438,127.9,509.2,-161.5,347.7,264.5,5,0,0
"2013-04-02 12:15:00",247101,1526,25.24,33.25,1.573,2.119,79.75,508.8,-163.5,345.3,264.4,5,0,0
"2013-04-02 12:20:00",247102,1513,25.51,33.39,1.496,2.545,60.29,502.4,-161.5,340.9,264.2,5,0,0
"2013-04-02 12:25:00",247103,1512,25.14,34.03,1.679,2.305,122.7,503.4,-163,340.4,264.2,5,0,0
"2013-04-02 12:30:00",247104,1510,24.95,34.03,1.749,2.518,88.2,504.1,-162.6,341.4,264.1,5,0,0
"2013-04-02 12:35:00",247105,1499,25.23,37.69,1.669,2.119,106.2,500.2,-162.3,337.9,264.1,5,0,0
"2013-04-02 12:40:00",247106,1492,25.39,33.48,1.783,2.518,103.7,497.5,-161.7,335.9,264,5,0,0
"2013-04-02 12:45:00",247107,1471,25.34,32.68,1.512,2.039,102.6,491.4,-161.3,330.1,263.9,5,0,0
"2013-04-02 12:50:00",247108,1438,25.5,32.78,1.77,2.412,144.4,481.8,-158.2,323.6,263.8,5,0,0
"2013-04-02 12:55:00",247109,1416,25.29,34.01,1.775,2.572,135.4,475.1,-156.8,318.3,263.9,5,0,0
"2013-04-02 13:00:00",247110,1365,25.36,35.98,1.376,1.852,141.7,457.8,-155.5,302.2,264,5,0,0
"2013-04-02 13:05:00",247111,1420,25.79,32.57,2.116,2.785,97.2,476.1,-155.5,320.5,263.8,5,0,0
"2013-04-02 13:10:00",247112,1404,25.7,32.67,2.241,2.811,107.4,474,-154.5,319.5,263.8,5,0,0
"2013-04-02 13:15:00",247113,1398,26.11,31.7,1.522,3.051,88.2,466.9,-155.4,311.4,263.8,5,0,0
"2013-04-02 13:20:00",247114,1390,25.93,31.62,2.1,3.45,22.35,463.4,-154.1,309.3,263.9,5,0,0
"2013-04-02 13:25:00",247115,1350,26.2,31.39,1.615,3.024,98.5,451.3,-153.1,298.2,263.8,5,0,0
"2013-04-02 13:30:00",247116,1314,26.12,31.27,2.281,3.557,106.3,441.4,-150.9,290.5,263.6,5,0,0
"2013-04-02 13:35:00",247117,1287,25.92,31.12,1.674,2.172,63.67,432.9,-151.3,281.6,263.7,5,0,0
"2013-04-02 13:40:00",247118,1241,26.07,30.48,2.18,2.998,58.39,419.4,-149.6,269.8,263.6,5,0,0
"2013-04-02 13:45:00",247119,1256,25.9,31.59,1.94,2.758,58.44,422.4,-148.5,273.9,263.6,5,0,0
"2013-04-02 13:50:00",247120,1204,26.22,29.94,1.722,2.465,112,406.1,-147.6,258.5,263.5,5,0,0
"2013-04-02 13:55:00",247121,1237,26.17,30.04,1.914,2.811,45.38,412.6,-146.1,266.5,263.5,5,0,0
"2013-04-02 14:00:00",247122,1271,26.24,31.26,1.573,2.092,107.7,419,-146.6,272.4,263.6,5,0,0
"2013-04-02 14:05:00",247123,1224,26.23,29.78,2.164,3.344,117,405.2,-144.5,260.8,263.4,5,0,0
"2013-04-02 14:10:00",247124,1225,26.08,32.08,2.172,3.131,123.3,404.1,-143.8,260.3,263.3,5,0,0
"2013-04-02 14:15:00",247125,1194,25.95,31.01,1.983,2.705,105.2,395.3,-141.8,253.5,263.5,5,0,0
"2013-04-02 14:20:00",247126,1179,26.43,28.94,1.663,2.785,76.35,388.9,-142.4,246.5,263.4,5,0,0
"2013-04-02 14:25:00",247127,1181,26.26,32.18,1.85,2.359,179.7,387.3,-142.1,245.2,263.3,5,0,0
"2013-04-02 14:30:00",247128,1151,26.41,29.16,1.663,2.678,85.6,376.6,-141.3,235.4,263.4,5,0,0
"2013-04-02 14:35:00",247129,1110,26.4,30.46,1.962,2.705,84.9,364,-138.6,225.4,263.2,5,0,0
"2013-04-02 14:40:00",247130,1086,26.55,28.98,1.512,2.731,0.178,356.3,-138.4,217.9,263.6,5,0,0
"2013-04-02 14:45:00",247131,1056,27,28.44,2.092,2.572,10.9,346.3,-137.3,209,263.1,5,0,0
"2013-04-02 14:50:00",247132,1024,26.68,28.97,2.271,2.731,100.7,337.1,-134.3,202.8,263.3,5,0,0
"2013-04-02 14:55:00",247133,987,26.65,29.55,1.682,2.625,107.6,324.8,-133.3,191.5,263.3,5,0,0
"2013-04-02 15:00:00",247134,946,26.53,30.21,1.871,2.359,117.2,313,-131.7,181.3,263.1,5,0,0
"2013-04-02 15:05:00",247135,921,26.32,31.08,1.208,1.773,115.8,303.7,-130.3,173.4,263.3,5,0,0
"2013-04-02 15:10:00",247136,896,26.57,28.72,1.757,2.545,117.1,295.2,-129.1,166,263,5,0,0
"2013-04-02 15:15:00",247137,854,26.58,28.88,1.107,1.959,124.1,282.5,-127.3,155.2,263,5,0,0
"2013-04-02 15:20:00",247138,826,26.64,28.92,1.765,2.678,83.9,273.2,-125.4,147.8,262.9,5,0,0
"2013-04-02 15:25:00",247139,798,26.59,29.15,1.52,2.545,102,264.5,-123.2,141.4,263,5,0,0
"2013-04-02 15:30:00",247140,766.5,26.32,28.71,1.509,2.172,62.52,254.2,-120.9,133.3,263.1,5,0,0
"2013-04-02 15:35:00",247141,739.8,26.89,28.6,0.923,1.48,191.3,243.5,-120.8,122.6,263.1,5,0,0
"2013-04-02 15:40:00",247142,711.9,27.08,29.86,1.019,1.746,124.3,234.4,-119.3,115.1,263.1,5,0,0
"2013-04-02 15:45:00",247143,683.8,27.08,28.16,1.155,1.773,83.7,224.3,-117.8,106.5,262.9,5,0,0
"2013-04-02 15:50:00",247144,651.9,27.02,27.51,1.618,2.359,73.4,214.7,-115.8,98.8,263,5,0,0
"2013-04-02 15:55:00",247145,613.5,26.92,30.23,1.488,2.012,118,202.6,-113.2,89.4,263,5,0,0
"2013-04-02 16:00:00",247146,553,26.65,30.25,1.509,1.746,110.4,183.8,-110.4,73.4,262.9,5,0,0
"2013-04-02 16:05:00",247147,526.7,26.58,30.08,1.083,1.32,153.2,173.7,-108.5,65.17,263,5,0,0
"2013-04-02 16:10:00",247148,470.8,26.61,29.05,0.966,1.4,94.8,156.5,-107,49.53,263,5,0,0
"2013-04-02 16:15:00",247149,449,26.46,29.81,1.301,1.852,154.5,147.8,-104.5,43.28,262.9,5,0,0
"2013-04-02 16:20:00",247150,416.5,26.44,27.37,1.091,1.373,117.8,136.7,-103.2,33.5,262.9,5,0,0
"2013-04-02 16:25:00",247151,412,26.62,28.19,0.974,1.32,123.1,132.4,-102,30.42,262.9,5,0,0
"2013-04-02 16:30:00",247152,366.3,26.31,26.19,1.309,1.56,136.3,117.6,-98.8,18.79,262.8,5,0,0
"2013-04-02 16:35:00",247153,342.6,26.27,27.41,0.795,0.947,128.5,108.6,-97.3,11.35,263,5,0,0
"2013-04-02 16:40:00",247154,349.5,26.34,28.58,0.755,0.947,86.7,106.8,-96.2,10.64,263,5,0,0
"2013-04-02 16:45:00",247155,333,26.24,29.88,1.115,1.293,123.7,99.4,-94.7,4.709,262.8,5,0,0
"2013-04-02 16:50:00",247156,294.6,26.13,29.65,0.617,0.787,121.2,86.3,-92.6,-6.277,263,5,0,0
"2013-04-02 16:55:00",247157,248.3,26.1,30.21,0.848,1.027,105.1,71.58,-90,-18.38,263,5,0,0
"2013-04-02 17:00:00",247158,201.4,25.91,31.39,0.803,1.32,108.9,57.24,-86.4,-29.14,263,5,0,0
"2013-04-02 17:05:00",247159,162,25.39,34.71,1.536,3.397,118.1,44.95,-82.6,-37.64,263.2,5,0,0
"2013-04-02 17:10:00",247160,133.4,24.71,42.7,2.42,3.211,114.9,37.5,-81.2,-43.74,263.6,5,0,0
"2013-04-02 17:15:00",247161,104.7,24.21,45.89,1.948,3.051,116.4,28.63,-79.45,-50.82,264.1,5,0,0
"2013-04-02 17:20:00",247162,86.8,23.85,49.25,1.781,2.332,112.4,22.43,-77.33,-54.9,264.3,5,0,0
"2013-04-02 17:25:00",247163,74.45,23.53,51.61,1.754,2.438,100.8,17.94,-75.6,-57.65,264.7,5,0,0
"2013-04-02 17:30:00",247164,59.38,23.26,53.28,1.765,2.225,114.2,12.77,-74.5,-61.73,265.1,5,0,0
"2013-04-02 17:35:00",247165,47.31,23.04,54.69,1.552,1.906,134.1,8.71,-72.81,-64.11,265.4,5,0,0
"2013-04-02 17:40:00",247166,35.57,22.8,56.42,1.554,2.066,123,5.147,-70.97,-65.82,265.5,5,0,0
"2013-04-02 17:45:00",247167,23.37,22.55,57.66,1.474,2.172,138.9,2.256,-70.3,-68.05,265.8,5,0,0
"2013-04-02 17:50:00",247168,15.13,22.33,58.83,1.482,1.852,122.9,0.183,-69.31,-69.13,266.1,5,0,0
"2013-04-02 17:55:00",247169,8.79,22.17,59.45,1.288,2.279,107.9,-1.58,-67.07,-68.65,266.3,5,0,0
"2013-04-02 18:00:00",247170,4.393,22.07,59.96,1.541,2.145,115.6,-2.246,-67.43,-69.68,266.4,5,0,0
"2013-04-02 18:05:00",247171,1.804,21.98,60.41,1.679,2.092,128.5,-2.819,-67.96,-70.78,266.5,5,0,0
"2013-04-02 18:10:00",247172,0.551,21.84,61.14,0.998,1.373,196.4,-3.602,-65.82,-69.42,266.7,5,0,0
"2013-04-02 18:15:00",247173,0.15,21.65,62.5,0.761,1.133,150.9,-4.075,-61.49,-65.57,267,5,0,0
"2013-04-02 18:20:00",247174,0.008,21.35,63.37,1.16,1.373,149.3,-3.507,-62.12,-65.62,267.2,5,0,0
"2013-04-02 18:25:00",247175,0,21.09,64.04,1.096,1.426,148.1,-3.352,-61.9,-65.25,267.2,5,0,0
"2013-04-02 18:30:00",247176,0,20.9,64.83,0.545,0.867,143.3,-3.578,-58.27,-61.85,267.5,5,0,0
"2013-04-02 18:35:00",247177,0,20.73,65.56,0.172,0.734,154.2,-3.281,-55.28,-58.56,267.8,5,0,0
"2013-04-02 18:40:00",247178,0,20.64,66.35,0.822,1.08,151.4,-2.912,-54.78,-57.69,267.9,5,0,0
"2013-04-02 18:45:00",247179,0,20.56,66.86,0.423,0.947,139.3,-2.938,-53.74,-56.68,268.1,5,0,0
"2013-04-02 18:50:00",247180,0,20.54,67.15,0.031,0.308,139.8,-2.715,-52.76,-55.47,268.2,5,0,0
"2013-04-02 18:55:00",247181,0,20.52,67.09,0,0,152.8,-2.765,-51.14,-53.91,268.3,5,0,0
"2013-04-02 19:00:00",247182,0,20.36,67.48,0,0,136.5,-2.876,-50.07,-52.95,269,5,0,0
"2013-04-02 19:05:00",247183,0,20.17,69.17,0,0,123,-2.917,-49.08,-52,269.2,5,0,0
"2013-04-02 19:10:00",247184,0,19.92,70.58,0,0,131.6,-2.864,-48.82,-51.68,269.3,5,0,0
"2013-04-02 19:15:00",247185,0,19.72,71.83,0,0,131.4,-3.056,-48.36,-51.42,269.7,5,0,0
"2013-04-02 19:20:00",247186,0,19.48,73.48,0,0,131.3,-2.89,-48.01,-50.9,270.6,5,0,0
"2013-04-02 19:25:00",247187,-0.008,19.23,73.67,0,0,131.4,-2.813,-48.04,-50.86,271,5,0,0
"2013-04-02 19:30:00",247188,0.008,18.98,74.86,0,0,131.5,-2.607,-48.05,-50.66,271.1,5,0,0
"2013-04-02 19:35:00",247189,0.008,18.86,76.39,0,0,150.4,-2.375,-48.13,-50.5,271,5,0,0
"2013-04-02 19:40:00",247190,0.008,18.69,76.73,0.199,0.84,176.9,-2.518,-48.04,-50.55,270.9,5,0,0
"2013-04-02 19:45:00",247191,0.017,18.36,77.7,0.086,0.494,165,-2.684,-48.02,-50.7,271,5,0,0
"2013-04-02 19:50:00",247192,0.033,18.22,79.71,0.55,1.053,167.5,-2.419,-48.76,-51.18,271.1,5,0,0
"2013-04-02 19:55:00",247193,-0.008,18.25,79.14,0.936,1.027,168.7,-2.11,-49.46,-51.57,271,5,0,0
"2013-04-02 20:00:00",247194,0.017,18.11,80.9,1.083,1.453,162.6,-2.545,-50.39,-52.94,271.4,5,0,0
"2013-04-02 20:05:00",247195,0.033,17.82,81.8,1.083,1.426,185.8,-2.659,-51.29,-53.95,271.5,5,0,0
"2013-04-02 20:10:00",247196,0,17.55,82.4,0.45,0.681,193.4,-3.067,-47.83,-50.9,271.5,5,0,0
"2013-04-02 20:15:00",247197,0,17.38,83,0,0,193.7,-3.205,-46.4,-49.6,271,5,0,0
"2013-04-02 20:20:00",247198,0.033,17.21,83.6,0.031,0.308,193.7,-2.904,-44.39,-47.3,271.1,5,0,0
"2013-04-02 20:25:00",247199,0.025,17.11,84.1,0,0,193.8,-2.304,-38.94,-41.25,271.3,5,0,0
"2013-04-02 20:30:00",247200,0.033,17.14,84.3,0,0,193.8,-1.65,-32.76,-34.41,271.3,5,0,0
"2013-04-02 20:35:00",247201,0.017,17.14,84.8,0,0,193.8,-1.42,-33.26,-34.68,271.8,5,0,0
"2013-04-02 20:40:00",247202,0.042,17.28,84.8,0,0,6.686,-1.102,-29.69,-30.79,272.4,5,0,0
"2013-04-02 20:45:00",247203,-0.008,17.44,84.9,0.215,0.574,204.9,-0.541,-20.56,-21.1,271.8,5,0,0
"2013-04-02 20:50:00",247204,0.017,17.54,84.6,0.146,0.681,184.5,-0.427,-16.46,-16.89,271.4,5,0,0
"2013-04-02 20:55:00",247205,0.008,17.5,83.7,0.617,0.84,193.3,-0.392,-13.32,-13.71,271.1,5,0,0
"2013-04-02 21:00:00",247206,0.008,17.42,83.8,0.031,0.308,13.48,-0.551,-16.07,-16.62,271.3,5,0,0
"2013-04-02 21:05:00",247207,0.05,17.47,83.9,0,0,11.61,-0.878,-24.34,-25.22,271.4,5,0,0
"2013-04-02 21:10:00",247208,0.042,17.52,84.2,0.338,0.574,4.976,-0.913,-21.95,-22.86,271.5,5,0,0
"2013-04-02 21:15:00",247209,0.025,17.64,84.3,0.072,0.414,0.439,-0.995,-26.95,-27.95,271.5,5,0,0
"2013-04-02 21:20:00",247210,0.025,17.79,83.8,0.489,0.734,192.7,-1.36,-33.11,-34.47,271.6,5,0,0
"2013-04-02 21:25:00",247211,0.017,17.85,83.2,0.273,0.601,190.6,-1.305,-22.1,-23.41,271.5,5,0,0
"2013-04-02 21:30:00",247212,0.008,17.88,83.1,0.55,0.681,190,-0.712,-15.16,-15.87,271.4,5,0,0
"2013-04-02 21:35:00",247213,0.033,17.88,83.2,0.238,0.601,179.1,-1.202,-25.45,-26.65,271.5,5,0,0
"2013-04-02 21:40:00",247214,0.033,17.88,83.2,0,0,172.8,-1.632,-29.4,-31.03,271.7,5,0,0
"2013-04-02 21:45:00",247215,0.042,17.84,83.3,0,0,172.8,-2.045,-36.85,-38.9,272.2,5,0,0
"2013-04-02 21:50:00",247216,0.033,17.77,83.6,0,0,172.9,-2.904,-49.71,-52.61,272.8,5,0,0
"2013-04-02 21:55:00",247217,0.033,17.76,83.7,0,0,173,-3.452,-49.2,-52.66,272.3,5,0,0
"2013-04-02 22:00:00",247218,0.042,17.74,84.1,0,0,166.6,-2.971,-47.21,-50.18,271.7,5,0,0
"2013-04-02 22:05:00",247219,0,17.79,84.2,0,0,169.8,-2.41,-45.87,-48.28,272,5,0,0
"2013-04-02 22:10:00",247220,0.008,17.76,84.1,0,0,124.1,-2.686,-40.94,-43.63,272.1,5,0,0
"2013-04-02 22:15:00",247221,0.033,17.7,84.2,0,0,124,-1.64,-34.37,-36.01,272.4,5,0,0
"2013-04-02 22:20:00",247222,0.025,17.69,84.3,0,0,124.1,-0.786,-19.32,-20.1,272.5,5,0,0
"2013-04-02 22:25:00",247223,0.067,17.66,84.5,0,0,124.1,-0.245,-11.25,-11.5,272.9,5,0,0
"2013-04-02 22:30:00",247224,0.067,17.65,84.5,0,0,124.1,0.285,-7.431,-7.147,272.3,5,0,0
"2013-04-02 22:35:00",247225,0.025,17.65,84.6,0,0,124,0.167,-8.95,-8.78,271.7,5,0,0
"2013-04-02 22:40:00",247226,0.017,17.69,84.7,0,0,124,-0.002,-9.85,-9.85,271.6,5,0,0
"2013-04-02 22:45:00",247227,0.025,17.71,84.6,0,0,124,-0.142,-11.48,-11.62,271.6,5,0,0
"2013-04-02 22:50:00",247228,0.042,17.75,84.6,0.031,0.308,195.2,-0.251,-13.83,-14.08,271.7,5,0,0
"2013-04-02 22:55:00",247229,0.017,17.84,84.5,0,0,195.2,-0.719,-16.19,-16.91,272.1,5,0,0
"2013-04-02 23:00:00",247230,0.042,17.87,84.3,0,0,157.9,-0.836,-15.56,-16.4,272,5,0,0
"2013-04-02 23:05:00",247231,0.033,17.86,84,0,0,178.7,-0.597,-14.27,-14.86,271.5,5,0,0
"2013-04-02 23:10:00",247232,0.025,17.87,83.7,0,0,176.2,-0.675,-16.04,-16.72,271.5,5,0,0
"2013-04-02 23:15:00",247233,0.042,17.9,83.5,0,0,165.1,-0.913,-19.85,-20.76,271.5,5,0,0
"2013-04-02 23:20:00",247234,0.042,17.97,83.1,0,0,150.8,-1.143,-24.61,-25.75,271.5,5,0,0
"2013-04-02 23:25:00",247235,0.017,18.07,82.5,0,0,172,-1.349,-24.77,-26.11,271.5,5,0,0
"2013-04-02 23:30:00",247236,0.033,18.14,82.1,0.246,0.468,174.3,-1.605,-29.24,-30.84,271.7,5,0,0
"2013-04-02 23:35:00",247237,0.033,18.17,81.7,0,0,174.3,-2.491,-40.18,-42.67,272.3,5,0,0
"2013-04-02 23:40:00",247238,0.017,18.08,81.6,0,0,174.5,-3.382,-50.82,-54.21,273.5,5,0,0
"2013-04-02 23:45:00",247239,0,18,82,0.357,0.574,212.7,-3.353,-52.19,-55.54,273.3,5,0,0
"2013-04-02 23:50:00",247240,0.033,17.95,82.1,0.343,0.574,213.8,-3.154,-50.92,-54.07,273.1,5,0,0
"2013-04-02 23:55:00",247241,-0.008,17.83,82.1,0,0,213.8,-3.185,-50.31,-53.49,272.6,5,0,0
"2013-04-03 00:00:00",247242,0.017,17.63,82,0,0,213.9,-3.276,-49.71,-52.98,273.7,3.5,1.5,0
"2013-04-03 00:05:00",247243,0.058,17.41,82.2,0,0,213.9,-2.874,-48.2,-51.08,275,0,5,0
"2013-04-03 00:10:00",247244,0.017,17.15,82.6,0,0,213.9,-2.435,-46.39,-48.83,276.8,0,5,0
"2013-04-03 00:15:00",247245,0.042,17.01,83.7,0,0,214,-2.692,-44.93,-47.62,278.5,0,5,0
"2013-04-03 00:20:00",247246,0.017,17.05,84.3,0,0,213.9,-2.916,-43.21,-46.13,281,0,5,0
"2013-04-03 00:25:00",247247,0.042,16.91,84.7,0,0,213.9,-2.519,-41.56,-44.08,283.7,0,3,2
"2013-04-03 00:30:00",247248,0.05,16.75,84.8,0,0,214,-2.344,-39.07,-41.41,286.3,0,0,5
"2013-04-03 00:35:00",247249,0.05,16.63,85.9,0.235,0.574,104.3,-2.164,-31.54,-33.71,289.9,0,0,5
"2013-04-03 00:40:00",247250,0.075,16.71,86.8,0.643,0.761,113.3,-1.301,-20.92,-22.22,291.9,0,0,5
"2013-04-03 00:45:00",247251,0.05,16.74,87.2,0.792,0.84,107.1,-1.372,-21.6,-22.98,290.4,0,0,5
"2013-04-03 00:50:00",247252,0.05,16.78,87.4,0.784,0.867,104.7,-1.634,-19.42,-21.05,287.5,0,0,5
"2013-04-03 00:55:00",247253,0.042,16.87,86.8,0.758,0.894,118.1,-2.232,-25.79,-28.02,284.1,0,2.5,2.5
"2013-04-03 01:00:00",247254,0.067,16.88,86.3,0.171,0.654,101.5,-2.986,-37.76,-40.75,282.1,0,5,0
"2013-04-03 01:05:00",247255,0.05,16.92,86.2,0.811,0.867,102.8,-3.118,-46.31,-49.43,282.7,0,5,0
"2013-04-03 01:10:00",247256,0.042,16.9,86.2,0.371,0.787,92.2,-3.221,-48.35,-51.57,284.5,0,1.5,3.5
"2013-04-03 01:15:00",247257,0.008,16.8,85.4,0.162,0.761,189.6,-3.463,-47.65,-51.11,287.6,0,0,5
"2013-04-03 01:20:00",247258,0.033,16.38,86.1,0.848,0.92,170,-2.851,-46.48,-49.33,292.8,0,0,5
"2013-04-03 01:25:00",247259,0.033,16.18,87.3,0.633,0.814,177.2,-2.594,-43.62,-46.21,298,0,0,5
"2013-04-03 01:30:00",247260,0.033,16.03,87.7,0.033,0.334,129.2,-2.933,-40.91,-43.84,302.4,0,0,5
"2013-04-03 01:35:00",247261,0.05,15.98,88.3,0.039,0.388,95,-2.65,-37.51,-40.16,307.1,0,0,5
"2013-04-03 01:40:00",247262,0.033,15.92,88.8,0.036,0.361,63.45,-2.155,-35.41,-37.57,314.2,0,0,5
"2013-04-03 01:45:00",247263,0.042,15.84,88.9,0,0,63.55,-2.745,-33.62,-36.36,319.9,0,0,5
"2013-04-03 01:50:00",247264,0.017,15.64,89,0,0,217.4,-2.92,-32.06,-34.98,325.2,0,0,5
"2013-04-03 01:55:00",247265,0.033,15.52,89.4,0,0,180.9,-2.701,-29.97,-32.68,331.9,0,0,5
"2013-04-03 02:00:00",247266,0.05,15.47,89.5,0,0,180.9,-2.709,-29.38,-32.09,339,0,0,5
"2013-04-03 02:05:00",247267,0.042,15.38,89.9,0.031,0.308,159.9,-2.543,-28.25,-30.79,346.4,0,0,5
"2013-04-03 02:10:00",247268,0.017,15.39,90,0.106,0.388,163.8,-2.443,-26.9,-29.34,351.7,0,0,5
"2013-04-03 02:15:00",247269,0.017,15.35,90.1,0,0,149.3,-2.387,-26.25,-28.63,356.8,0,0,5
"2013-04-03 02:20:00",247270,0.017,15.2,90.3,0,0,149.7,-2.259,-25.75,-28.01,361,0,0,5
"2013-04-03 02:25:00",247271,0.025,15.07,90.6,0,0,158.4,-2.35,-24.73,-27.08,365.8,0,0,5
"2013-04-03 02:30:00",247272,0.017,15.02,90.8,0,0,158.4,-2.372,-24.01,-26.38,370.1,0,0,5
"2013-04-03 02:35:00",247273,0.025,15.04,91,0,0,158.4,-2.529,-23.08,-25.61,374.2,0,0,5
"2013-04-03 02:40:00",247274,0.025,14.98,91,0,0,158.6,-2.123,-22.42,-24.54,378.4,0,0,5
"2013-04-03 02:45:00",247275,0.008,14.99,91.3,0.586,0.761,162.7,-2.06,-21.5,-23.56,382.6,0,0,5
"2013-04-03 02:50:00",247276,0.05,15.03,91.3,0.182,0.574,158.9,-2.187,-21.22,-23.41,388.9,0,0,5
"2013-04-03 02:55:00",247277,0.017,14.95,91.5,0.072,0.388,150.1,-2.114,-20.7,-22.81,394,0,0,5
"2013-04-03 03:00:00",247278,0.042,14.95,91.7,0.303,0.574,123.4,-2.128,-20.02,-22.15,399,0,0,5
"2013-04-03 03:05:00",247279,0.008,14.97,92,0.033,0.334,109.4,-2.311,-19.42,-21.73,405.2,0,0,5
"2013-04-03 03:10:00",247280,0.025,14.99,91.9,0,0,109.1,-2.39,-19.69,-22.08,411.7,0,0,5
"2013-04-03 03:15:00",247281,0.008,14.78,91.7,0,0,182.1,-2.531,-19.2,-21.73,417.2,0,0,5
"2013-04-03 03:20:00",247282,0,14.63,91.9,0,0,182.1,-2.749,-18.68,-21.43,421.9,0,0,5
"2013-04-03 03:25:00",247283,0.008,14.58,92.1,0,0,188.2,-2.578,-17.8,-20.38,426.3,0,0,5
"2013-04-03 03:30:00",247284,0.017,14.69,92.4,0.036,0.361,157.8,-2.338,-17.52,-19.86,430.1,0,0,5
"2013-04-03 03:35:00",247285,0.017,14.6,92.1,0.398,0.468,161.2,-2.131,-17.72,-19.85,432.6,0,0,5
"2013-04-03 03:40:00",247286,0.025,14.43,92.2,0.111,0.441,139.1,-2.31,-17.56,-19.87,433.1,0,0,5
"2013-04-03 03:45:00",247287,0.008,14.29,92.2,0,0,78.52,-2.175,-17.68,-19.86,431.3,0,0,5
"2013-04-03 03:50:00",247288,0,14.31,92.5,0.22,0.894,46.05,-1.434,-17.09,-18.52,431.4,0,0,5
"2013-04-03 03:55:00",247289,0.017,14.31,92.7,0.627,0.787,74.88,-1.493,-16.74,-18.23,431.9,0,0,5
"2013-04-03 04:00:00",247290,0.033,14.3,92.7,0.1,0.361,82.6,-2.007,-16.83,-18.84,435.5,0,0,5
"2013-04-03 04:05:00",247291,0.017,14.29,92.8,0,0,104.1,-2.296,-16.26,-18.55,437.1,0,0,5
"2013-04-03 04:10:00",247292,0.042,14.3,92.9,0,0,104.1,-2.199,-16.33,-18.53,436.7,0,0,5
"2013-04-03 04:15:00",247293,0.008,14.38,93,0,0,117.7,-2.372,-15.85,-18.23,435.8,0,0,5
"2013-04-03 04:20:00",247294,0.008,14.37,92.9,0,0,140.1,-2.128,-15.89,-18.02,435.4,0,0,5
"2013-04-03 04:25:00",247295,0.017,14.29,92.9,0.482,0.894,134.1,-1.94,-16.27,-18.21,434.7,0,0,5
"2013-04-03 04:30:00",247296,0.008,14.37,93.2,0.872,1.08,128,-1.851,-15.82,-17.67,436.6,0,0,5
"2013-04-03 04:35:00",247297,0.025,14.33,93,0.206,0.761,145.3,-2.229,-16.37,-18.6,435.9,0,0,5
