"TOA5","ROS_WS","CR3000","4909","CR3000.Std.11","CPU:weather_station_final.CR3","30238","Table2"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C_Max"
"2013-06-05 06:59:30",2654714,13.01,5.228
"2013-06-05 07:00:00",2654715,13.03,5.234
"2013-06-05 07:00:30",2654716,13.01,5.239
"2013-06-05 07:01:00",2654717,13.03,5.247
"2013-06-05 07:01:30",2654718,13.01,5.252
"2013-06-05 07:02:00",2654719,13.03,5.258
"2013-06-05 07:02:30",2654720,13.01,5.263
"2013-06-05 07:03:00",2654721,13.03,5.268
"2013-06-05 07:03:30",2654722,13.01,5.274
"2013-06-05 07:04:00",2654723,13.03,5.282
"2013-06-05 07:04:30",2654724,13.01,5.287
"2013-06-05 07:05:00",2654725,13.03,5.293
"2013-06-05 07:05:30",2654726,13.01,5.298
"2013-06-05 07:06:00",2654727,13.03,5.303
"2013-06-05 07:06:30",2654728,13.01,5.309
"2013-06-05 07:07:00",2654729,13.03,5.314
"2013-06-05 07:07:30",2654730,13.01,5.322
"2013-06-05 07:08:00",2654731,13.03,5.327
"2013-06-05 07:08:30",2654732,13.01,5.33
"2013-06-05 07:09:00",2654733,13.03,5.338
"2013-06-05 07:09:30",2654734,13.01,5.343
"2013-06-05 07:10:00",2654735,13.03,5.348
"2013-06-05 07:10:30",2654736,13.01,5.353
"2013-06-05 07:11:00",2654737,13.03,5.359
"2013-06-05 07:11:30",2654738,13.01,5.364
"2013-06-05 07:12:00",2654739,13.03,5.37
"2013-06-05 07:12:30",2654740,13.01,5.375
"2013-06-05 07:13:00",2654741,13.03,5.38
"2013-06-05 07:13:30",2654742,13.01,5.386
"2013-06-05 07:14:00",2654743,13.03,5.39
"2013-06-05 07:14:30",2654744,13.01,5.396
"2013-06-05 07:15:00",2654745,13.03,5.404
"2013-06-05 07:15:30",2654746,13.01,5.407
"2013-06-05 07:16:00",2654747,13.03,5.415
"2013-06-05 07:16:30",2654748,13.01,5.418
"2013-06-05 07:17:00",2654749,13.03,5.426
"2013-06-05 07:17:30",2654750,13.01,5.428
"2013-06-05 07:18:00",2654751,13.03,5.437
"2013-06-05 07:18:30",2654752,13.01,5.442
"2013-06-05 07:19:00",2654753,13.03,5.447
"2013-06-05 07:19:30",2654754,13.01,5.452
"2013-06-05 07:20:00",2654755,13.03,5.46
"2013-06-05 07:20:30",2654756,13.01,5.466
"2013-06-05 07:21:00",2654757,13.03,5.472
"2013-06-05 07:21:30",2654758,13.01,5.476
"2013-06-05 07:22:00",2654759,13.03,5.484
"2013-06-05 07:22:30",2654760,13.01,5.489
"2013-06-05 07:23:00",2654761,13.03,5.495
"2013-06-05 07:23:30",2654762,13.01,5.5
"2013-06-05 07:24:00",2654763,13.03,5.508
"2013-06-05 07:24:30",2654764,13.01,5.513
"2013-06-05 07:25:00",2654765,13.03,5.522
"2013-06-05 07:25:30",2654766,13.01,5.527
"2013-06-05 07:26:00",2654767,13.03,5.532
"2013-06-05 07:26:30",2654768,13.01,5.537
"2013-06-05 07:27:00",2654769,13.03,5.548
"2013-06-05 07:27:30",2654770,13.01,5.553
"2013-06-05 07:28:00",2654771,13.03,5.559
"2013-06-05 07:28:30",2654772,13.01,5.567
"2013-06-05 07:29:00",2654773,13.03,5.575
"2013-06-05 07:29:30",2654774,13.01,5.58
"2013-06-05 07:30:00",2654775,13.03,5.588
"2013-06-05 07:30:30",2654776,13.01,5.593
"2013-06-05 07:31:00",2654777,13.03,5.601
"2013-06-05 07:31:30",2654778,13.01,5.61
"2013-06-05 07:32:00",2654779,13.03,5.617
"2013-06-05 07:32:30",2654780,13.01,5.623
"2013-06-05 07:33:00",2654781,13.03,5.634
"2013-06-05 07:33:30",2654782,13.01,5.639
"2013-06-05 07:34:00",2654783,13.03,5.647
"2013-06-05 07:34:30",2654784,13.01,5.655
"2013-06-05 07:35:00",2654785,13.03,5.663
"2013-06-05 07:35:30",2654786,13.01,5.671
"2013-06-05 07:36:00",2654787,13.03,5.679
"2013-06-05 07:36:30",2654788,13.01,5.687
"2013-06-05 07:37:00",2654789,13.03,5.695
"2013-06-05 07:37:30",2654790,13.01,5.703
"2013-06-05 07:38:00",2654791,13.03,5.711
"2013-06-05 07:38:30",2654792,13.01,5.719
"2013-06-05 07:39:00",2654793,13.03,5.725
"2013-06-05 07:39:30",2654794,13.01,5.732
"2013-06-05 07:40:00",2654795,13.03,5.743
"2013-06-05 07:40:30",2654796,13.01,5.751
"2013-06-05 07:41:00",2654797,13.03,5.759
"2013-06-05 07:41:30",2654798,13.01,5.767
"2013-06-05 07:42:00",2654799,13.03,5.775
"2013-06-05 07:42:30",2654800,13.01,5.784
"2013-06-05 07:43:00",2654801,13.03,5.791
"2013-06-05 07:43:30",2654802,13.01,5.799
"2013-06-05 07:44:00",2654803,13.03,5.807
"2013-06-05 07:44:30",2654804,13.01,5.818
"2013-06-05 07:45:00",2654805,13.03,5.823
"2013-06-05 07:45:30",2654806,13.01,5.831
"2013-06-05 07:46:00",2654807,13.03,5.842
"2013-06-05 07:46:30",2654808,13.01,5.85
"2013-06-05 07:47:00",2654809,13.03,5.858
"2013-06-05 07:47:30",2654810,13.01,5.866
"2013-06-05 07:48:00",2654811,13.03,5.874
"2013-06-05 07:48:30",2654812,13.01,5.882
"2013-06-05 07:49:00",2654813,13.03,5.893
"2013-06-05 07:49:30",2654814,13.01,5.901
"2013-06-05 07:50:00",2654815,13.03,5.911
"2013-06-05 07:50:30",2654816,13.01,5.92
"2013-06-05 07:51:00",2654817,13.03,5.928
"2013-06-05 07:51:30",2654818,13.01,5.938
"2013-06-05 07:52:00",2654819,13.03,5.946
"2013-06-05 07:52:30",2654820,13.01,5.957
"2013-06-05 07:53:00",2654821,13.03,5.965
"2013-06-05 07:53:30",2654822,13.01,5.976
"2013-06-05 07:54:00",2654823,13.03,5.984
"2013-06-05 07:54:30",2654824,13.01,5.994
"2013-06-05 07:55:00",2654825,13.03,6.005
"2013-06-05 07:55:30",2654826,13.01,6.013
"2013-06-05 07:56:00",2654827,13.03,6.024
"2013-06-05 07:56:30",2654828,13.01,6.034
"2013-06-05 07:57:00",2654829,13.03,6.045
"2013-06-05 07:57:30",2654830,13.01,6.053
"2013-06-05 07:58:00",2654831,13.03,6.064
"2013-06-05 07:58:30",2654832,13.01,6.074
"2013-06-05 07:59:00",2654833,13.03,6.085
"2013-06-05 07:59:30",2654834,13.01,6.096
"2013-06-05 08:00:00",2654835,13.03,6.109
"2013-06-05 08:00:30",2654836,13.01,6.117
"2013-06-05 08:01:00",2654837,13.03,6.131
"2013-06-05 08:01:30",2654838,13.01,6.141
"2013-06-05 08:02:00",2654839,13.03,6.152
"2013-06-05 08:02:30",2654840,13.01,6.163
"2013-06-05 08:03:00",2654841,13.03,6.176
"2013-06-05 08:03:30",2654842,13.01,6.184
"2013-06-05 08:04:00",2654843,13.03,6.198
"2013-06-05 08:04:30",2654844,13.01,6.208
"2013-06-05 08:05:00",2654845,13.03,6.222
"2013-06-05 08:05:30",2654846,13.01,6.235
"2013-06-05 08:06:00",2654847,13.03,6.246
"2013-06-05 08:06:30",2654848,13.01,6.256
"2013-06-05 08:07:00",2654849,13.03,6.27
"2013-06-05 08:07:30",2654850,13.01,6.281
"2013-06-05 08:08:00",2654851,13.03,6.294
"2013-06-05 08:08:30",2654852,13.01,6.308
"2013-06-05 08:09:00",2654853,13.03,6.318
"2013-06-05 08:09:30",2654854,13.01,6.332
"2013-06-05 08:10:00",2654855,13.03,6.345
"2013-06-05 08:10:30",2654856,13.01,6.358
"2013-06-05 08:11:00",2654857,13.03,6.372
"2013-06-05 08:11:30",2654858,13.01,6.382
"2013-06-05 08:12:00",2654859,13.03,6.398
"2013-06-05 08:12:30",2654860,13.01,6.409
"2013-06-05 08:13:00",2654861,13.03,6.425
"2013-06-05 08:13:30",2654862,13.01,6.439
"2013-06-05 08:14:00",2654863,13.03,6.452
"2013-06-05 08:14:30",2654864,13.01,6.466
"2013-06-05 08:15:00",2654865,13.03,6.479
"2013-06-05 08:15:30",2654866,13.01,6.492
"2013-06-05 08:16:00",2654867,13.03,6.509
"2013-06-05 08:16:30",2654868,13.01,6.522
"2013-06-05 08:17:00",2654869,13.03,6.536
"2013-06-05 08:17:30",2654870,13,6.549
"2013-06-05 08:18:00",2654871,13.03,6.565
"2013-06-05 08:18:30",2654872,13.01,6.579
"2013-06-05 08:19:00",2654873,13.03,6.592
"2013-06-05 08:19:30",2654874,13.01,6.606
"2013-06-05 08:20:00",2654875,13.03,6.619
"2013-06-05 08:20:30",2654876,13.01,6.635
"2013-06-05 08:21:00",2654877,13.03,6.648
"2013-06-05 08:21:30",2654878,13.01,6.662
"2013-06-05 08:22:00",2654879,13.03,6.675
"2013-06-05 08:22:30",2654880,13.01,6.689
"2013-06-05 08:23:00",2654881,13.03,6.705
"2013-06-05 08:23:30",2654882,13.01,6.715
"2013-06-05 08:24:00",2654883,13.03,6.732
"2013-06-05 08:24:30",2654884,13.01,6.745
"2013-06-05 08:25:00",2654885,13.03,6.759
"2013-06-05 08:25:30",2654886,13.01,6.772
"2013-06-05 08:26:00",2654887,13.03,6.785
"2013-06-05 08:26:30",2654888,13.01,6.796
"2013-06-05 08:27:00",2654889,13.03,6.812
"2013-06-05 08:27:30",2654890,13.01,6.823
"2013-06-05 08:28:00",2654891,13.03,6.836
"2013-06-05 08:28:30",2654892,13.01,6.85
"2013-06-05 08:29:00",2654893,13.03,6.861
"2013-06-05 08:29:30",2654894,13.01,6.871
"2013-06-05 08:30:00",2654895,13.03,6.885
"2013-06-05 08:30:30",2654896,13.01,6.898
"2013-06-05 08:31:00",2654897,13.03,6.909
"2013-06-05 08:31:30",2654898,13.01,6.92
"2013-06-05 08:32:00",2654899,13.03,6.931
"2013-06-05 08:32:30",2654900,13.01,6.944
"2013-06-05 08:33:00",2654901,13.03,6.955
"2013-06-05 08:33:30",2654902,13.01,6.963
"2013-06-05 08:34:00",2654903,13.03,6.974
"2013-06-05 08:34:30",2654904,13.01,6.985
"2013-06-05 08:35:00",2654905,13.03,6.996
"2013-06-05 08:35:30",2654906,13.01,7.006
"2013-06-05 08:36:00",2654907,13.03,7.015
"2013-06-05 08:36:30",2654908,13.01,7.025
"2013-06-05 08:37:00",2654909,13.03,7.036
"2013-06-05 08:37:30",2654910,13.01,7.047
"2013-06-05 08:38:00",2654911,13.03,7.057
"2013-06-05 08:38:30",2654912,13.01,7.066
"2013-06-05 08:39:00",2654913,13.03,7.076
"2013-06-05 08:39:30",2654914,13.01,7.087
"2013-06-05 08:40:00",2654915,13.03,7.095
"2013-06-05 08:40:30",2654916,13.01,7.106
"2013-06-05 08:41:00",2654917,13.03,7.116
"2013-06-05 08:41:30",2654918,13.01,7.125
"2013-06-05 08:42:00",2654919,13.03,7.136
"2013-06-05 08:42:30",2654920,13.01,7.146
"2013-06-05 08:43:00",2654921,13.03,7.157
"2013-06-05 08:43:30",2654922,13.01,7.168
"2013-06-05 08:44:00",2654923,13.03,7.178
"2013-06-05 08:44:30",2654924,13.01,7.189
"2013-06-05 08:45:00",2654925,13.03,7.2
"2013-06-05 08:45:30",2654926,13.01,7.211
"2013-06-05 08:46:00",2654927,13.03,7.222
"2013-06-05 08:46:30",2654928,13.01,7.232
"2013-06-05 08:47:00",2654929,13.03,7.246
"2013-06-05 08:47:30",2654930,13.01,7.254
"2013-06-05 08:48:00",2654931,13.03,7.27
"2013-06-05 08:48:30",2654932,13.01,7.281
"2013-06-05 08:49:00",2654933,13.03,7.292
"2013-06-05 08:49:30",2654934,13.01,7.303
"2013-06-05 08:50:00",2654935,13.03,7.316
"2013-06-05 08:50:30",2654936,13.01,7.327
"2013-06-05 08:51:00",2654937,13.03,7.341
"2013-06-05 08:51:30",2654938,13.01,7.352
"2013-06-05 08:52:00",2654939,13.03,7.365
"2013-06-05 08:52:30",2654940,13.01,7.376
"2013-06-05 08:53:00",2654941,13.03,7.389
"2013-06-05 08:53:30",2654942,13.01,7.403
"2013-06-05 08:54:00",2654943,13.03,7.414
"2013-06-05 08:54:30",2654944,13.01,7.425
"2013-06-05 08:55:00",2654945,13.03,7.438
"2013-06-05 08:55:30",2654946,13.01,7.451
"2013-06-05 08:56:00",2654947,13.03,7.463
"2013-06-05 08:56:30",2654948,13.01,7.476
"2013-06-05 08:57:00",2654949,13.03,7.49
"2013-06-05 08:57:30",2654950,13.01,7.5
"2013-06-05 08:58:00",2654951,13.03,7.514
"2013-06-05 08:58:30",2654952,13.01,7.525
"2013-06-05 08:59:00",2654953,13.03,7.536
"2013-06-05 08:59:30",2654954,13.01,7.55
"2013-06-05 09:00:00",2654955,13.03,7.56
"2013-06-05 09:00:30",2654956,13.01,7.57
"2013-06-05 09:01:00",2654957,13.03,7.584
"2013-06-05 09:01:30",2654958,13.01,7.595
"2013-06-05 09:02:00",2654959,13.03,7.605
"2013-06-05 09:02:30",2654960,13.01,7.616
"2013-06-05 09:03:00",2654961,13.03,7.627
"2013-06-05 09:03:30",2654962,13.01,7.638
"2013-06-05 09:04:00",2654963,13.03,7.649
"2013-06-05 09:04:30",2654964,13.01,7.657
"2013-06-05 09:05:00",2654965,13.03,7.67
"2013-06-05 09:05:30",2654966,13.01,7.682
"2013-06-05 09:06:00",2654967,13.03,7.689
"2013-06-05 09:06:30",2654968,13.01,7.7
"2013-06-05 09:07:00",2654969,13.03,7.711
"2013-06-05 09:07:30",2654970,13.01,7.719
"2013-06-05 09:08:00",2654971,13.03,7.73
"2013-06-05 09:08:30",2654972,13.01,7.738
"2013-06-05 09:09:00",2654973,13.03,7.752
"2013-06-05 09:09:30",2654974,13.01,7.76
"2013-06-05 09:10:00",2654975,13.03,7.771
"2013-06-05 09:10:30",2654976,13.01,7.782
"2013-06-05 09:11:00",2654977,13.03,7.79
"2013-06-05 09:11:30",2654978,13.01,7.801
"2013-06-05 09:12:00",2654979,13.03,7.812
"2013-06-05 09:12:30",2654980,13.01,7.819
"2013-06-05 09:13:00",2654981,13.03,7.833
"2013-06-05 09:13:30",2654982,13.01,7.844
"2013-06-05 09:14:00",2654983,13.03,7.853
"2013-06-05 09:14:30",2654984,13.01,7.863
"2013-06-05 09:15:00",2654985,13.03,7.874
"2013-06-05 09:15:30",2654986,13.01,7.884
"2013-06-05 09:16:00",2654987,13.03,7.895
"2013-06-05 09:16:30",2654988,13.01,7.906
"2013-06-05 09:17:00",2654989,13.03,7.92
"2013-06-05 09:17:30",2654990,13.01,7.928
"2013-06-05 09:18:00",2654991,13.03,7.942
"2013-06-05 09:18:30",2654992,13.01,7.953
"2013-06-05 09:19:00",2654993,13.03,7.969
"2013-06-05 09:19:30",2654994,13.01,7.98
"2013-06-05 09:20:00",2654995,13.03,7.993
"2013-06-05 09:20:30",2654996,13.01,8
"2013-06-05 09:21:00",2654997,13.03,8.02
"2013-06-05 09:21:30",2654998,13.01,8.03
"2013-06-05 09:22:00",2654999,13.03,8.05
"2013-06-05 09:22:30",2655000,13.01,8.06
"2013-06-05 09:23:00",2655001,13.03,8.08
"2013-06-05 09:23:30",2655002,13.01,8.1
"2013-06-05 09:24:00",2655003,13.03,8.12
"2013-06-05 09:24:30",2655004,13.01,8.13
"2013-06-05 09:25:00",2655005,13.03,8.15
"2013-06-05 09:25:30",2655006,13.01,8.17
"2013-06-05 09:26:00",2655007,13.03,8.19
"2013-06-05 09:26:30",2655008,13.01,8.21
"2013-06-05 09:27:00",2655009,13.03,8.24
"2013-06-05 09:27:30",2655010,13.01,8.26
"2013-06-05 09:28:00",2655011,13.03,8.29
"2013-06-05 09:28:30",2655012,13.01,8.31
"2013-06-05 09:29:00",2655013,13.03,8.34
"2013-06-05 09:29:30",2655014,13.01,8.36
"2013-06-05 09:30:00",2655015,13.03,8.39
"2013-06-05 09:30:30",2655016,13.01,8.42
"2013-06-05 09:31:00",2655017,13.03,8.45
"2013-06-05 09:31:30",2655018,13.01,8.48
"2013-06-05 09:32:00",2655019,13.03,8.51
"2013-06-05 09:32:30",2655020,13.01,8.54
"2013-06-05 09:33:00",2655021,13.03,8.57
"2013-06-05 09:33:30",2655022,13.01,8.6
"2013-06-05 09:34:00",2655023,13.03,8.63
"2013-06-05 09:34:30",2655024,13.01,8.66
"2013-06-05 09:35:00",2655025,13.03,8.69
"2013-06-05 09:35:30",2655026,13.01,8.73
"2013-06-05 09:36:00",2655027,13.03,8.75
"2013-06-05 09:36:30",2655028,13.01,8.78
"2013-06-05 09:37:00",2655029,13.03,8.81
"2013-06-05 09:37:30",2655030,13.01,8.84
"2013-06-05 09:38:00",2655031,13.03,8.87
"2013-06-05 09:38:30",2655032,13.01,8.9
"2013-06-05 09:39:00",2655033,13.03,8.92
"2013-06-05 09:39:30",2655034,13.01,8.95
"2013-06-05 09:40:00",2655035,13.03,8.98
"2013-06-05 09:40:30",2655036,13.01,9.01
"2013-06-05 09:41:00",2655037,13.03,9.03
"2013-06-05 09:41:30",2655038,13.01,9.06
"2013-06-05 09:42:00",2655039,13.03,9.08
"2013-06-05 09:42:30",2655040,13.01,9.11
"2013-06-05 09:43:00",2655041,13.03,9.13
"2013-06-05 09:43:30",2655042,13.02,9.16
"2013-06-05 09:44:00",2655043,13.03,9.18
"2013-06-05 09:44:30",2655044,13.02,9.21
"2013-06-05 09:45:00",2655045,13.03,9.23
"2013-06-05 09:45:30",2655046,13.01,9.26
"2013-06-05 09:46:00",2655047,13.04,9.29
"2013-06-05 09:46:30",2655048,13.01,9.31
"2013-06-05 09:47:00",2655049,13.03,9.34
"2013-06-05 09:47:30",2655050,13.01,9.37
"2013-06-05 09:48:00",2655051,13.03,9.41
"2013-06-05 09:48:30",2655052,13.01,9.43
"2013-06-05 09:49:00",2655053,13.03,9.47
"2013-06-05 09:49:30",2655054,13.01,9.5
"2013-06-05 09:50:00",2655055,13.03,9.53
"2013-06-05 09:50:30",2655056,13.01,9.56
"2013-06-05 09:51:00",2655057,13.03,9.59
"2013-06-05 09:51:30",2655058,13.01,9.62
"2013-06-05 09:52:00",2655059,13.03,9.65
"2013-06-05 09:52:30",2655060,13.02,9.68
"2013-06-05 09:53:00",2655061,13.03,9.72
"2013-06-05 09:53:30",2655062,13.01,9.75
"2013-06-05 09:54:00",2655063,13.03,9.78
"2013-06-05 09:54:30",2655064,13.02,9.82
"2013-06-05 09:55:00",2655065,13.03,9.85
"2013-06-05 09:55:30",2655066,13.01,9.89
"2013-06-05 09:56:00",2655067,13.03,9.92
"2013-06-05 09:56:30",2655068,13.02,9.96
"2013-06-05 09:57:00",2655069,13.03,10
"2013-06-05 09:57:30",2655070,13.02,10.03
"2013-06-05 09:58:00",2655071,13.04,10.07
"2013-06-05 09:58:30",2655072,13.02,10.11
"2013-06-05 09:59:00",2655073,13.04,10.15
"2013-06-05 09:59:30",2655074,13.02,10.19
"2013-06-05 10:00:00",2655075,13.03,10.24
"2013-06-05 10:00:30",2655076,13.02,10.28
"2013-06-05 10:01:00",2655077,13.04,10.32
"2013-06-05 10:01:30",2655078,13.02,10.37
"2013-06-05 10:02:00",2655079,13.03,10.41
"2013-06-05 10:02:30",2655080,13.02,10.46
"2013-06-05 10:03:00",2655081,13.03,10.51
"2013-06-05 10:03:30",2655082,13.02,10.56
"2013-06-05 10:04:00",2655083,13.04,10.6
"2013-06-05 10:04:30",2655084,13.02,10.65
"2013-06-05 10:05:00",2655085,13.04,10.7
"2013-06-05 10:05:30",2655086,13.02,10.75
"2013-06-05 10:06:00",2655087,13.04,10.8
"2013-06-05 10:06:30",2655088,13.02,10.84
"2013-06-05 10:07:00",2655089,13.04,10.89
"2013-06-05 10:07:30",2655090,13.02,10.94
"2013-06-05 10:08:00",2655091,13.03,10.99
"2013-06-05 10:08:30",2655092,13.02,11.03
"2013-06-05 10:09:00",2655093,13.03,11.08
"2013-06-05 10:09:30",2655094,13.02,11.13
"2013-06-05 10:10:00",2655095,13.04,11.18
"2013-06-05 10:10:30",2655096,13.02,11.23
"2013-06-05 10:11:00",2655097,13.04,11.28
"2013-06-05 10:11:30",2655098,13.02,11.33
"2013-06-05 10:12:00",2655099,13.04,11.37
"2013-06-05 10:12:30",2655100,13.02,11.42
"2013-06-05 10:13:00",2655101,13.03,11.46
"2013-06-05 10:13:30",2655102,13.02,11.51
"2013-06-05 10:14:00",2655103,13.04,11.55
"2013-06-05 10:14:30",2655104,13.02,11.59
"2013-06-05 10:15:00",2655105,13.04,11.63
"2013-06-05 10:15:30",2655106,13.02,11.67
"2013-06-05 10:16:00",2655107,13.04,11.72
"2013-06-05 10:16:30",2655108,13.02,11.76
"2013-06-05 10:17:00",2655109,13.04,11.8
"2013-06-05 10:17:30",2655110,13.02,11.83
"2013-06-05 10:18:00",2655111,13.04,11.87
"2013-06-05 10:18:30",2655112,13.02,11.91
"2013-06-05 10:19:00",2655113,13.04,11.96
"2013-06-05 10:19:30",2655114,13.02,12
"2013-06-05 10:20:00",2655115,13.04,12.04
"2013-06-05 10:20:30",2655116,13.02,12.08
"2013-06-05 10:21:00",2655117,13.04,12.12
"2013-06-05 10:21:30",2655118,13.02,12.16
"2013-06-05 10:22:00",2655119,13.04,12.2
"2013-06-05 10:22:30",2655120,13.02,12.24
"2013-06-05 10:23:00",2655121,13.04,12.28
"2013-06-05 10:23:30",2655122,13.02,12.32
"2013-06-05 10:24:00",2655123,13.04,12.36
"2013-06-05 10:24:30",2655124,13.02,12.4
"2013-06-05 10:25:00",2655125,13.04,12.45
"2013-06-05 10:25:30",2655126,13.02,12.49
"2013-06-05 10:26:00",2655127,13.04,12.53
"2013-06-05 10:26:30",2655128,13.02,12.57
"2013-06-05 10:27:00",2655129,13.04,12.62
"2013-06-05 10:27:30",2655130,13.02,12.66
"2013-06-05 10:28:00",2655131,13.04,12.7
"2013-06-05 10:28:30",2655132,13.02,12.74
"2013-06-05 10:29:00",2655133,13.04,12.79
"2013-06-05 10:29:30",2655134,13.02,12.83
"2013-06-05 10:30:00",2655135,13.04,12.88
"2013-06-05 10:30:30",2655136,13.02,12.92
"2013-06-05 10:31:00",2655137,13.04,12.96
"2013-06-05 10:31:30",2655138,13.02,13.01
"2013-06-05 10:32:00",2655139,13.04,13.06
"2013-06-05 10:32:30",2655140,13.02,13.1
"2013-06-05 10:33:00",2655141,13.04,13.14
"2013-06-05 10:33:30",2655142,13.02,13.19
"2013-06-05 10:34:00",2655143,13.04,13.24
"2013-06-05 10:34:30",2655144,13.02,13.28
"2013-06-05 10:35:00",2655145,13.04,13.33
"2013-06-05 10:35:30",2655146,13.02,13.38
"2013-06-05 10:36:00",2655147,13.04,13.43
"2013-06-05 10:36:30",2655148,13.02,13.48
"2013-06-05 10:37:00",2655149,13.04,13.52
"2013-06-05 10:37:30",2655150,13.02,13.57
"2013-06-05 10:38:00",2655151,13.04,13.62
"2013-06-05 10:38:30",2655152,13.02,13.66
"2013-06-05 10:39:00",2655153,13.04,13.71
"2013-06-05 10:39:30",2655154,13.02,13.76
"2013-06-05 10:40:00",2655155,13.04,13.81
"2013-06-05 10:40:30",2655156,13.02,13.86
"2013-06-05 10:41:00",2655157,13.04,13.9
"2013-06-05 10:41:30",2655158,13.02,13.95
"2013-06-05 10:42:00",2655159,13.04,14
"2013-06-05 10:42:30",2655160,13.02,14.04
"2013-06-05 10:43:00",2655161,13.04,14.09
"2013-06-05 10:43:30",2655162,13.02,14.13
"2013-06-05 10:44:00",2655163,13.04,14.18
"2013-06-05 10:44:30",2655164,13.02,14.22
"2013-06-05 10:45:00",2655165,13.04,14.27
"2013-06-05 10:45:30",2655166,13.02,14.31
"2013-06-05 10:46:00",2655167,13.04,14.35
"2013-06-05 10:46:30",2655168,13.03,14.4
"2013-06-05 10:47:00",2655169,13.04,14.44
"2013-06-05 10:47:30",2655170,13.02,14.48
"2013-06-05 10:48:00",2655171,13.04,14.52
"2013-06-05 10:48:30",2655172,13.02,14.56
"2013-06-05 10:49:00",2655173,13.04,14.6
"2013-06-05 10:49:30",2655174,13.02,14.64
"2013-06-05 10:50:00",2655175,13.04,14.68
"2013-06-05 10:50:30",2655176,13.03,14.72
"2013-06-05 10:51:00",2655177,13.04,14.76
"2013-06-05 10:51:30",2655178,13.02,14.8
"2013-06-05 10:52:00",2655179,13.04,14.84
"2013-06-05 10:52:30",2655180,13.03,14.88
"2013-06-05 10:53:00",2655181,13.04,14.93
"2013-06-05 10:53:30",2655182,13.02,14.97
"2013-06-05 10:54:00",2655183,13.04,15.01
"2013-06-05 10:54:30",2655184,13.03,15.05
"2013-06-05 10:55:00",2655185,13.04,15.09
"2013-06-05 10:55:30",2655186,13.03,15.13
"2013-06-05 10:56:00",2655187,13.04,15.18
"2013-06-05 10:56:30",2655188,13.03,15.22
"2013-06-05 10:57:00",2655189,13.04,15.26
"2013-06-05 10:57:30",2655190,13.03,15.3
"2013-06-05 10:58:00",2655191,13.04,15.34
"2013-06-05 10:58:30",2655192,13.03,15.37
"2013-06-05 10:59:00",2655193,13.04,15.41
"2013-06-05 10:59:30",2655194,13.02,15.45
"2013-06-05 11:00:00",2655195,13.04,15.48
"2013-06-05 11:00:30",2655196,13.03,15.51
"2013-06-05 11:01:00",2655197,13.04,15.55
"2013-06-05 11:01:30",2655198,13.03,15.58
"2013-06-05 11:02:00",2655199,13.04,15.61
"2013-06-05 11:02:30",2655200,13.03,15.64
"2013-06-05 11:03:00",2655201,13.04,15.66
"2013-06-05 11:03:30",2655202,13.03,15.69
"2013-06-05 11:04:00",2655203,13.04,15.72
"2013-06-05 11:04:30",2655204,13.03,15.74
"2013-06-05 11:05:00",2655205,13.04,15.77
"2013-06-05 11:05:30",2655206,13.03,15.79
"2013-06-05 11:06:00",2655207,13.04,15.81
"2013-06-05 11:06:30",2655208,13.03,15.83
"2013-06-05 11:07:00",2655209,13.04,15.85
"2013-06-05 11:07:30",2655210,13.03,15.86
"2013-06-05 11:08:00",2655211,13.04,15.88
"2013-06-05 11:08:30",2655212,13.03,15.89
"2013-06-05 11:09:00",2655213,13.04,15.91
"2013-06-05 11:09:30",2655214,13.03,15.92
"2013-06-05 11:10:00",2655215,13.04,15.93
"2013-06-05 11:10:30",2655216,13.03,15.94
"2013-06-05 11:11:00",2655217,13.04,15.95
"2013-06-05 11:11:30",2655218,13.03,15.96
"2013-06-05 11:12:00",2655219,13.04,15.96
"2013-06-05 11:12:30",2655220,13.03,15.97
"2013-06-05 11:13:00",2655221,13.04,15.97
"2013-06-05 11:13:30",2655222,13.03,15.98
"2013-06-05 11:14:00",2655223,13.05,15.98
"2013-06-05 11:14:30",2655224,13.03,15.98
"2013-06-05 11:15:00",2655225,13.05,15.98
"2013-06-05 11:15:30",2655226,13.03,15.99
"2013-06-05 11:16:00",2655227,13.05,15.99
"2013-06-05 11:16:30",2655228,13.03,15.99
"2013-06-05 11:17:00",2655229,13.05,15.99
"2013-06-05 11:17:30",2655230,13.03,15.99
"2013-06-05 11:18:00",2655231,13.05,15.99
"2013-06-05 11:18:30",2655232,13.03,15.99
"2013-06-05 11:19:00",2655233,13.04,15.99
"2013-06-05 11:19:30",2655234,13.03,15.99
"2013-06-05 11:20:00",2655235,13.05,16
"2013-06-05 11:20:30",2655236,13.03,16
"2013-06-05 11:21:00",2655237,13.04,16
"2013-06-05 11:21:30",2655238,13.03,16.01
"2013-06-05 11:22:00",2655239,13.05,16.01
"2013-06-05 11:22:30",2655240,13.03,16.01
"2013-06-05 11:23:00",2655241,13.05,16.02
"2013-06-05 11:23:30",2655242,13.03,16.02
"2013-06-05 11:24:00",2655243,13.05,16.03
"2013-06-05 11:24:30",2655244,13.03,16.03
"2013-06-05 11:25:00",2655245,13.05,16.04
"2013-06-05 11:25:30",2655246,13.03,16.05
"2013-06-05 11:26:00",2655247,13.05,16.05
"2013-06-05 11:26:30",2655248,13.03,16.06
