Date,plot,pot,Obs,HHMMSS,bay,code,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
2013/05/17,3,7,41,20:09:09,1,,2662,1,-0.345962426,0.023401749,423.5232316,0.121282986,0.51861716,12.59746764,31.43,4,1,8,13.03883743,12.60171223,12.96996498,400.1362915,403.2466736,8.104153633,9.362183571,54.30611038,62.73619461,300.1706238,0.140083209,0.147456005,100.9808655,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.095504494,0.000121283,285.7517122,286.1888374,0.028016641,-0.004244589,1.46401856,14.49797992,5.135796346,12.60171223,1.464426221,0.023333493,0.9454014,0.519024821,0.01458955,42.76774248,1.050283262,64.25263202,403.3050547,-0.000551171
2013/05/17,3,7,42,20:09:10,1,,2663.5,1,-0.352357687,0.023389914,424.0074897,0.121209078,0.51856403,12.59737687,31.43,4,1,8,13.03900719,12.60158634,12.9709959,400.104248,403.282196,8.105200768,9.362596512,54.31267548,62.73844147,300.1388855,0.146754861,0.154478803,100.9811554,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.095494396,0.000121209,285.7515863,286.1890072,0.029350972,-0.004209468,1.464009844,14.49785198,5.135255467,12.60158634,1.464414129,0.023321727,0.945445813,0.518968316,0.01458219,42.81676621,1.051391541,64.25602347,403.3416564,-0.000561338
2013/05/17,3,7,43,20:09:12,1,,2665,1,-0.353964184,0.0233596,424.1287955,0.121055447,0.518576991,12.59597957,31.43,4,1,8,13.03822994,12.60024166,12.97117329,400.066803,403.2624207,8.105278969,9.361150742,54.3158989,62.73186874,300.1226501,0.027794812,0.029257696,100.9810333,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.09548923,0.000121055,285.7502417,286.1882299,0.005558962,-0.00426209,1.463875666,14.49654076,5.135390019,12.60024166,1.464284972,0.023291589,0.945298675,0.518986297,0.014563338,42.82896403,1.051743911,64.25176858,403.3221521,-0.000563887
2013/05/17,4,2,44,20:13:08,1,,2901.5,1,-0.291015005,0.017877332,423.9417623,0.101284678,0.566728836,12.49639666,19.81,4,1,8,12.99511337,12.49357891,12.96763706,399.9429932,401.5952759,8.127458572,8.790078163,54.61709595,59.06994629,300.1439514,0.120075576,0.126395345,100.9788589,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.151511333,0.000101285,285.6435789,286.1451134,0.024015115,0.002817754,1.454340899,14.40242952,5.61235136,12.49357891,1.454071905,0.017837471,0.887612063,0.566459842,0.011151994,42.80915542,1.055644296,60.66263277,401.6443847,-0.000439536
2013/05/17,4,2,47,20:13:21,1,,2914,1,-0.296829781,0.01796005,424.3101276,0.101511946,0.565404261,12.48713983,19.81,4,1,8,12.99176121,12.48414707,12.96582508,399.8667603,401.5572205,8.129999161,8.794250488,54.64735794,59.1122551,300.0772095,0.054479174,0.0573465,100.981102,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.151477642,0.000101512,285.6341471,286.1417612,0.010895835,0.002992758,1.453457367,14.39336013,5.599109638,12.48414707,1.45317182,0.01791982,0.888053105,0.565118714,0.011203495,42.84730427,1.056661681,60.73121897,401.6073105,-0.000448867
2013/05/17,4,2,48,20:13:22,1,,2915,1,-0.300196429,0.018025335,424.5413277,0.101849877,0.565234544,12.48667911,19.81,4,1,8,12.99115467,12.48376179,12.9660511,399.8731995,401.5848389,8.12911129,8.795521736,54.64339447,59.12296677,300.1003113,0.0589258,0.06202716,100.9808044,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.151489304,0.00010185,285.6337618,286.1411547,0.01178516,0.00291732,1.453413405,14.39296719,5.597445451,12.48376179,1.453135062,0.017984812,0.88817886,0.564956202,0.011244141,42.87052479,1.05716473,60.74212103,401.635497,-0.000454008
2013/05/17,4,2,49,20:13:23,1,,2916,1,-0.296720734,0.018017087,424.2466969,0.101785305,0.565138014,12.48448918,19.81,4,1,8,12.99172974,12.48141956,12.96650314,399.8965149,401.5852661,8.12842083,8.794363976,54.63698196,59.11326218,300.1208496,0.062261138,0.065538041,100.9813156,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.151499672,0.000101785,285.6314196,286.1417297,0.012452228,0.003069617,1.453204459,14.39082517,5.596461197,12.48141956,1.452911624,0.017976601,0.888066444,0.564845179,0.011239006,42.8409896,1.056429936,60.74320693,401.6353377,-0.00044876
2013/05/17,4,2,50,20:13:24,1,,2917,1,-0.298287113,0.018069792,424.3386743,0.102031102,0.564849701,12.48335316,19.81,4,1,8,12.99174786,12.48032856,12.96596718,399.9154968,401.6138,8.128705978,8.796210289,54.63842773,59.12516785,300.1414185,0.012229688,0.012873356,100.9805756,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.151510055,0.000102031,285.6303286,286.1417479,0.002445938,0.003024603,1.453096079,14.38985736,5.593647075,12.48032856,1.452807557,0.018029069,0.888246378,0.564561179,0.01127182,42.84996356,1.056583898,60.76054835,401.664136,-0.000451225
2013/05/17,4,4,79,20:21:47,77,,5660.5,1,-0.47093898,0.008185716,489.8945185,0.05154419,0.629078011,12.82807522,13.08,4,1,8,13.00214005,12.83054733,12.97831631,400.2939758,402.2611389,8.266396523,8.489706039,55.52221298,57.02209473,299.3487549,0.04460327,0.04695081,100.9733276,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.228859904,5.15E-05,285.9805473,286.15214,0.008920654,-0.002472117,1.486311881,14.71984647,6.230140435,12.83054733,1.486552474,0.008177349,0.857233869,0.629318605,0.005111594,49.46627972,1.217851965,57.22206969,402.3406099,-0.000669783
2013/05/17,4,4,80,20:21:48,77,,5661.5,1,-0.471258535,0.0081978,489.8273587,0.051609115,0.628944714,12.82724792,13.08,4,1,8,13.00145912,12.82966232,12.97911358,400.2976074,402.2659607,8.266625404,8.490205765,55.52636719,57.02814102,299.3625793,0.110938273,0.116777129,100.9736023,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.228870474,5.16E-05,285.9796623,286.1514591,0.022187654,-0.002414401,1.486231374,14.71900913,6.228803364,12.82966232,1.486466339,0.008189408,0.85728666,0.629179678,0.005119133,49.45963291,1.217670413,57.22888919,402.3454856,-0.00067031
2013/05/17,4,4,81,20:21:49,77,,5662,1,-0.470158228,0.008201073,489.5842412,0.051618618,0.628810219,12.82581299,13.08,4,1,8,13.00255775,12.82810402,12.97950554,400.3087463,402.2722473,8.266535759,8.490154266,55.52178955,57.02371216,299.3666382,0.11208275,0.117981844,100.9736099,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.228873577,5.16E-05,285.978104,286.1525578,0.02241655,-0.002291034,1.486091744,14.71762518,6.227470916,12.82810402,1.486314684,0.008192674,0.857281525,0.629033159,0.005121175,49.43508819,1.217047023,57.23406615,402.3515865,-0.000668795
2013/05/17,4,4,83,20:21:55,77,,5668,1,-0.466073846,0.008075782,490.1435369,0.050844546,0.628991316,12.82581885,13.08,4,1,8,13.00355816,12.82797623,12.97831821,400.2750244,402.222168,8.26794529,8.48822403,55.52855301,57.00797272,299.3487244,0.02859167,0.030096496,100.9753036,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.228859881,5.08E-05,285.9779762,286.1535582,0.005718334,-0.002157375,1.486092315,14.71738397,6.229159937,12.82797623,1.486302248,0.008067638,0.857100999,0.629201249,0.005043005,49.49239247,1.218589068,57.22114371,402.3008179,-0.000662919
2013/05/17,4,4,84,20:21:56,77,,5669,1,-0.46995899,0.008132502,490.2717635,0.051177155,0.628698381,12.82432518,13.08,4,1,8,12.99604225,12.82683086,12.97866058,400.2643738,402.2279358,8.267915726,8.489638329,55.55595779,57.04581451,299.3444214,0.048034281,0.0505624,100.9758682,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.228856591,5.12E-05,285.9768309,286.1460423,0.009606856,-0.00250568,1.485946982,14.7158624,6.226224071,12.82683086,1.48619079,0.008124243,0.857248601,0.628942189,0.005078393,49.50561699,1.218890385,57.23718993,402.3072414,-0.000668622
2013/05/17,4,5,51,20:17:42,1,,3175,1,-0.224007799,0.020676106,413.9867284,0.120152668,0.581561296,12.49876774,13.5,4,1,8,12.98709393,12.50057697,12.96679592,399.6170044,400.4082031,8.109381676,8.645163536,54.52590561,58.1283989,300.1292419,0.047807124,0.050323289,100.9820099,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.222317957,0.000120153,285.650577,286.1370939,0.009561425,-0.001809233,1.454567286,14.40422198,5.759058441,12.50057697,1.45474005,0.020622806,0.87300599,0.58173406,0.012894032,41.8052119,1.033911706,59.65638009,400.4460044,-0.000333715
2013/05/17,4,5,52,20:17:42,1,,3176,1,-0.226012595,0.020666797,414.1617576,0.120073707,0.581443028,12.4967852,13.5,4,1,8,12.9878149,12.49846363,12.96680641,399.6196289,400.4199524,8.109019279,8.644430161,54.52108765,58.1209259,300.1400452,0.028906984,0.030428404,100.9823608,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.222325959,0.000120074,285.6484636,286.1378149,0.005781397,-0.001678433,1.454377994,14.40229741,5.757867248,12.49846363,1.454538249,0.020613545,0.872934966,0.581603283,0.012888239,41.82303205,1.034318483,59.65934214,400.458092,-0.000336708
2013/05/17,4,5,53,20:17:43,1,,3176.5,1,-0.224187156,0.020684928,414.0280415,0.120148908,0.58129952,12.49549584,13.5,4,1,8,12.98799801,12.49713898,12.96729851,399.6496887,400.4416199,8.108899117,8.644621849,54.51968765,58.12158585,300.1531372,0.007782772,0.008192392,100.9824829,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.222335657,0.000120149,285.647139,286.137998,0.001556554,-0.001643137,1.454254898,14.40106102,5.756439168,12.49713898,1.454411771,0.020631583,0.872955378,0.581456393,0.012899521,41.80957963,1.033928595,59.66599746,400.4794515,-0.000334008
2013/05/17,4,5,54,20:17:43,1,,3177,1,-0.221990377,0.020686714,413.8798915,0.120131082,0.5811659,12.49429991,13.5,4,1,8,12.98816681,12.49584007,12.96737385,399.6817627,400.4637756,8.109175682,8.644779205,54.52117538,58.12224579,300.175354,0.041137803,0.043302953,100.9828949,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.222352114,0.000120131,285.6458401,286.1381668,0.008227561,-0.001540159,1.45414073,14.3998717,5.755092494,12.49584007,1.454287761,0.02063336,0.87297483,0.581312931,0.012900633,41.79478959,1.033501447,59.67213282,400.5012365,-0.000330752
2013/05/17,4,5,55,20:17:44,1,,3177.5,1,-0.220898376,0.020710648,413.7955347,0.120218082,0.580914709,12.49198221,13.5,4,1,8,12.98774815,12.49346352,12.96797085,399.7049255,400.4818726,8.109109879,8.645109177,54.5220108,58.12582779,300.1708374,0.025572203,0.02691811,100.9825058,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.222348768,0.000120218,285.6434635,286.1377481,0.005114441,-0.001481304,1.453919496,14.39773637,5.752627192,12.49346352,1.454060889,0.02065717,0.873004788,0.581056102,0.012915525,41.78610999,1.033244107,59.68358667,400.5191492,-0.000329173
2013/05/17,4,6,86,20:26:04,77,,5917,1,-0.34113598,0.006515746,482.1132362,0.040190281,0.616168311,12.7004884,22.46,4,1,8,12.96135712,12.69628525,12.98176003,400.2170715,402.6547852,8.195608139,8.494544029,55.19701004,57.21032715,299.3972778,0.036597375,0.038523555,100.9792709,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.133302439,4.02E-05,285.8462852,286.1113571,0.007319475,0.004203148,1.473941174,14.59647273,6.101928696,12.69628525,1.473535186,0.006510444,0.857772863,0.615762323,0.004069503,48.6834431,1.197336413,57.74199852,402.7123519,-0.00048913
2013/05/17,4,6,87,20:26:05,77,,5918,1,-0.335927728,0.006501429,481.0071328,0.040096013,0.616075754,12.69887583,22.46,4,1,8,12.96078968,12.6945591,12.98230267,400.2414551,402.6406555,8.195658684,8.493927002,55.19933701,57.20823288,299.363739,0.080057725,0.084271289,100.9791641,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.133287506,4.01E-05,285.8445591,286.1107897,0.016011545,0.004316732,1.473785402,14.59494555,6.101018551,12.6945591,1.473368483,0.006496149,0.857709649,0.615658835,0.004060567,48.57169821,1.194631308,57.74385077,402.6973433,-0.000481696
2013/05/17,4,6,88,20:26:05,77,,5919,1,-0.330793104,0.006512097,479.6271295,0.04015636,0.615995401,12.69850057,22.46,4,1,8,12.96111965,12.69423008,12.98303223,400.290802,402.6511841,8.195627213,8.494330406,55.19815063,57.20994186,299.3776855,0.010293232,0.010834982,100.9795609,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.133293716,4.02E-05,285.8442301,286.1111197,0.002058646,0.004270491,1.473749155,14.59452926,6.100198849,12.69423008,1.473336711,0.006506801,0.857753754,0.615582956,0.004067226,48.43253691,1.191172778,57.74837951,402.7070054,-0.000474359
2013/05/17,4,6,89,20:26:12,77,,5925.5,1,-0.331524513,0.00668587,477.6794218,0.041194564,0.615510399,12.69710121,22.46,4,1,8,12.95743179,12.69306469,12.98174667,400.26474,402.6275635,8.191350937,8.497786522,55.18271637,57.24708176,299.367157,0.114367492,0.120386839,100.97966,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.133289028,4.12E-05,285.8430647,286.1074318,0.022873499,0.004036517,1.473613993,14.59317641,6.095389892,12.69306469,1.473224175,0.006680287,0.858103594,0.615120581,0.004175681,48.23590562,1.186405167,57.77864529,402.6835082,-0.000475685
2013/05/17,4,6,90,20:26:13,77,,5926.5,1,-0.332359372,0.006666027,478.1135392,0.041079064,0.615610314,12.69714059,22.46,4,1,8,12.95848751,12.69304276,12.98209476,400.2583313,402.6278381,8.191250801,8.496836662,55.17821503,57.23671341,299.3581848,0.100643463,0.105940491,100.9796371,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.133285033,4.11E-05,285.8430428,286.1084875,0.020128693,0.004097835,1.473617797,14.59321739,6.096380729,12.69304276,1.473222057,0.006660477,0.858007483,0.615214574,0.004163297,48.27973171,1.187482568,57.77181533,402.6839238,-0.000476826
2013/05/17,4,7,56,20:23:38,1,,3531.5,1,-0.131738293,0.022405517,406.5569502,0.115542227,0.516197187,12.24143264,28.21,4,1,8,12.90045452,12.23393059,12.97259235,399.6609497,400.4641724,7.974032879,9.050066948,53.92566681,61.20251846,300.1715393,0.068931356,0.072559319,100.9915466,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.106406076,0.000115542,285.3839306,286.0504545,0.013786271,0.007502054,1.430177446,14.16135799,5.111291039,12.23393059,1.429471843,0.022342942,0.913980258,0.515491585,0.013969947,41.05881519,1.015214289,63.58495438,400.4864032,-0.00020916
2013/05/17,4,7,57,20:23:39,1,,3532,1,-0.133543105,0.022419346,406.6926627,0.11558963,0.516091544,12.24026004,28.21,4,1,8,12.90076828,12.23270321,12.97170544,399.6564636,400.4765015,7.9734869,9.050022125,53.92086029,61.20095444,300.1549072,0.061148264,0.064366594,100.9915314,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.10640018,0.00011559,285.3827032,286.0507683,0.012229653,0.007556834,1.430067137,14.16026787,5.110245748,12.23270321,1.429356432,0.022356693,0.913975593,0.515380839,0.013978549,41.0725148,1.015521912,63.58968235,400.4990369,-0.000212035
2013/05/17,4,7,58,20:23:39,1,,3533,1,-0.133836712,0.022395119,406.7312038,0.115440534,0.515982311,12.23766623,28.21,4,1,8,12.90017319,12.23003864,12.9712038,399.6598511,400.4831848,7.973572254,9.048697472,53.9234848,61.19431686,300.1612854,0.001111774,0.001170288,100.9914246,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.106402441,0.000115441,285.3800386,286.0501732,0.000222355,0.007627585,1.429823159,14.15786702,5.109169547,12.23003864,1.429105909,0.022332601,0.913840848,0.515265061,0.013963479,41.07636369,1.015601202,63.59113584,400.5057698,-0.000212502
2013/05/17,4,7,59,20:23:40,1,,3533.5,1,-0.137684923,0.022401471,406.988841,0.115444743,0.515857505,12.23570438,28.21,4,1,8,12.90018559,12.22795773,12.9709692,399.6087341,400.4682007,7.972955227,9.048077583,53.91943741,61.19026947,300.1732178,0.025571281,0.026917139,100.991745,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.106406671,0.000115445,285.3779577,286.0501856,0.005114256,0.007746657,1.429638649,14.15599512,5.107917536,12.22795773,1.428910288,0.022338918,0.913781144,0.515129144,0.01396743,41.10251324,1.016282542,63.59531931,400.491435,-0.000218634
2013/05/17,4,7,60,20:23:40,1,,3534,1,-0.139125593,0.022410808,407.1003776,0.115463807,0.515729184,12.23438188,28.21,4,1,8,12.89991188,12.22659588,12.97060585,399.6075745,400.4804077,7.972915173,9.048107147,53.92018509,61.1916275,300.2033386,0.01778882,0.018725075,100.9918518,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.106417348,0.000115464,285.3765959,286.0499119,0.003557764,0.007785998,1.429514281,14.15474867,5.106641528,12.22659588,1.428782277,0.022348203,0.913785096,0.514997181,0.013973238,41.11382101,1.016530072,63.6012734,400.5038852,-0.000220936
2013/05/17,4,8,91,20:30:05,77,,6159,1,-1.086305266,0.023846256,473.0327153,0.138829635,0.582892239,12.46117352,10.92,4,1,8,12.91140842,12.46861362,12.98845673,400.296875,404.0548706,8.094301224,8.596369743,54.6952858,58.08789063,299.3590088,0.308793902,0.325046211,100.9832382,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.274138286,0.00013883,285.6186136,286.0614084,0.061758779,-0.007440109,1.450981493,14.36853797,5.772168228,12.46861362,1.451690524,0.023775386,0.868089254,0.58360127,0.014865967,47.76837537,1.170714053,59.48186884,404.2381846,-0.00159845
2013/05/17,4,8,92,20:30:06,77,,6159.5,1,-1.075781551,0.023813106,472.4074019,0.138646388,0.582931573,12.46038593,10.92,4,1,8,12.90870857,12.46793747,12.98871613,400.3141174,404.0342407,8.093795776,8.595233917,54.70155716,58.09049988,299.3400574,0.250467718,0.263650239,100.9832764,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.274120932,0.000138646,285.6179375,286.0587086,0.050093545,-0.007551542,1.450906455,14.36778947,5.772555552,12.46793747,1.451626075,0.023742434,0.867974882,0.583651192,0.014845355,47.70524722,1.169226155,59.47691024,404.2157789,-0.001582921
2013/05/17,4,8,93,20:30:07,77,,6160.5,1,-1.076141486,0.023873059,472.2630084,0.138965788,0.582811262,12.4603348,10.92,4,1,8,12.90600204,12.46818638,12.99075317,400.3250427,404.0457153,8.093822479,8.596376419,54.71142578,58.10851288,299.3631592,0.146390125,0.154094875,100.983284,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.274142087,0.000138966,285.6181864,286.056002,0.029278026,-0.007851581,1.450901583,14.36774015,5.771363726,12.46818638,1.4516498,0.02380203,0.868090321,0.583559478,0.014882634,47.6906695,1.168835581,59.48541803,404.2273142,-0.001583632
2013/05/17,4,8,94,20:30:08,77,,6161.5,1,-1.082975613,0.023837777,472.8302756,0.138748361,0.582764385,12.45924454,10.92,4,1,8,12.90883446,12.46693516,12.99133682,400.302887,404.048645,8.093980789,8.595726967,54.70289612,58.09392929,299.3761597,0.066333264,0.069824487,100.9842834,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.274153992,0.000138748,285.6169352,286.0588345,0.013266652,-0.007690622,1.450797714,14.36656937,5.770842407,12.46693516,1.451530542,0.023766958,0.868033328,0.583497213,0.014860695,47.74842658,1.170231064,59.48563546,404.2313972,-0.001593679
2013/05/17,4,8,95,20:30:09,77,,6162.5,1,-1.093962317,0.023879109,473.4414665,0.138955258,0.582626707,12.45790214,10.92,4,1,8,12.91254139,12.46535301,12.99193096,400.2638245,404.0494995,8.093307495,8.595821381,54.68509674,58.08049774,299.364502,0.104073606,0.109551169,100.984314,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.274143317,0.000138955,285.615353,286.0625414,0.020814722,-0.007450869,1.450669833,14.36529868,5.769477304,12.46535301,1.451379755,0.023808045,0.868043125,0.58333663,0.014886396,47.81016169,1.171741252,59.4918691,404.2341057,-0.001610004
2013/05/17,5,2,65,20:29:37,1,,3891,1,-0.251677708,0.021042572,416.491885,0.117241361,0.557860972,12.15054993,16.74,4,1,8,12.89187145,12.13924122,12.97041607,399.8225708,400.9639893,7.903657913,8.551912308,53.48710251,57.8740921,300.1655273,0.240147308,0.252786636,101.0053787,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.179310351,0.000117241,285.2892412,286.0418715,0.04802946,0.011308709,1.421650113,14.07499413,5.523081826,12.13924122,1.420592177,0.020987369,0.863789141,0.556803036,0.013122054,42.06792057,1.03872641,60.4147132,401.0064599,-0.000379172
2013/05/17,5,2,67,20:29:41,1,,3895.5,1,-0.25121008,0.021066456,416.4365547,0.117396159,0.55796782,12.15176773,16.74,4,1,8,12.8906374,12.14071369,12.9699831,399.8279724,400.9664001,7.902858257,8.551948547,53.48622513,57.87924576,300.1747742,0.135636941,0.142775729,101.0057831,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.179315875,0.000117396,285.2907137,286.0406374,0.027127388,0.011054034,1.42176408,14.07606611,5.524117561,12.14071369,1.420729889,0.021011127,0.86379626,0.556933629,0.013136914,42.06250031,1.038582172,60.41040074,401.0087918,-0.000378438
2013/05/17,5,2,68,20:29:42,1,,3896,1,-0.252429103,0.021043927,416.5570952,0.117259741,0.557914035,12.15078073,16.74,4,1,8,12.89076519,12.13969612,12.9702673,399.8283386,400.9738464,7.903253555,8.551579475,53.48836899,57.87617111,300.1795654,0.08116135,0.085432999,101.0056305,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.179318737,0.00011726,285.2896961,286.0407652,0.01623227,0.011084611,1.421671712,14.07517289,5.523593415,12.13969612,1.42063472,0.020988717,0.863757677,0.556877043,0.013122897,42.07461203,1.038863504,60.41155907,401.0164438,-0.000380275
2013/05/17,5,2,69,20:29:42,1,,3896.5,1,-0.255540517,0.021038052,416.8116516,0.117203207,0.557801592,12.14882369,16.74,4,1,8,12.89121246,12.13768005,12.96985245,399.8233032,400.9863281,7.902831554,8.550871849,53.48400116,57.86974716,300.1672974,0.008894464,0.009362594,101.005722,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.179311408,0.000117203,285.2876801,286.0412125,0.001778893,0.011143632,1.421488577,14.07334702,5.52247517,12.13768005,1.420446184,0.020982872,0.863686985,0.556759198,0.013119242,42.10036183,1.039465993,60.41446027,401.0294506,-0.000384968
2013/05/17,5,2,70,20:29:43,1,,3897,1,-0.25789549,0.021078147,416.9671154,0.11738453,0.557606721,12.14734957,16.74,4,1,8,12.89183235,12.1361351,12.97035027,399.8233032,400.999054,7.90236187,8.551407814,53.47882462,57.87121201,300.1657104,0.016677175,0.01755492,101.0060501,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.17931046,0.000117385,285.2861351,286.0418324,0.003335435,0.011214464,1.421350647,14.07193575,5.520527931,12.1361351,1.420301719,0.021022757,0.863743926,0.556557793,0.013144188,42.11620135,1.039820696,60.42466494,401.0425738,-0.000388568
2013/05/17,5,3,96,20:35:03,77,,6457.5,1,-0.334120353,-0.004106987,267.8998354,-0.026820379,0.651850654,12.50060306,9.88,4,1,8,12.90300369,12.47500706,12.97983646,400.3668213,401.5048828,8.037415504,7.949617386,54.3484726,53.75478745,299.4128113,0.14753592,0.155300975,100.997551,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.303049404,-2.68E-05,285.6250071,286.0530037,0.029507185,0.025596001,1.454742541,14.40374076,6.454123369,12.47500706,1.452300051,-0.004109097,0.802891887,0.649408164,-0.002567996,27.05722728,0.667239296,54.66159074,401.5612656,-0.000454814
2013/05/17,5,3,97,20:35:04,77,,6458,1,-0.336614667,-0.0040999,266.7096299,-0.026767675,0.65169214,12.49902964,9.88,4,1,8,12.90160561,12.47340775,12.97982407,400.359375,401.5056152,8.037364006,7.949737072,54.35283279,53.76025772,299.4081726,0.17727147,0.186601549,100.9970703,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.303044709,-2.68E-05,285.6234077,286.0516056,0.035454294,0.025621898,1.454592294,14.40232167,6.452584597,12.47340775,1.452147557,-0.004102003,0.802900154,0.649247403,-0.002563563,26.93689125,0.664273723,54.66800394,401.562419,-0.000458261
2013/05/17,5,3,98,20:35:04,77,,6458.5,1,-0.337143031,-0.004072208,265.605638,-0.026575785,0.65142243,12.49641156,9.88,4,1,8,12.90009499,12.4708271,12.97945595,400.3475037,401.4951782,8.03693676,7.949942112,54.35525131,53.76689529,299.4222717,0.125806078,0.132427454,100.9969482,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.303058979,-2.66E-05,285.6208271,286.050095,0.025161216,0.025584462,1.454342322,14.39986403,6.449921915,12.4708271,1.451901523,-0.004074282,0.802919892,0.648981631,-0.00254624,26.82535888,0.66154129,54.67918525,401.5520711,-0.000459086
2013/05/17,5,3,99,20:35:05,77,,6459,1,-0.334610435,-0.004063238,266.315061,-0.026506709,0.651165757,12.49452074,9.88,4,1,8,12.9004612,12.46885967,12.97902012,400.3634033,401.5025635,8.037446976,7.950683594,54.35748672,53.77070236,299.4398193,0.106362976,0.111961029,100.9971085,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.30307674,-2.65E-05,285.6188597,286.0504612,0.021272595,0.025661063,1.45416181,14.39805389,6.447370296,12.46885967,1.451713977,-0.004065303,0.802996053,0.648717924,-0.002540629,26.8970511,0.663296041,54.69149417,401.559029,-0.000455732
2013/05/17,5,3,100,20:35:06,77,,6459.5,1,-0.323662794,-0.004119002,272.2997649,-0.026864484,0.651016559,12.49224268,9.88,4,1,8,12.89585972,12.46660709,12.97882557,400.3795471,401.4830933,8.037945747,7.950008392,54.37722778,53.78232956,299.4302063,0.118943684,0.125203878,100.9971008,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.30306701,-2.69E-05,285.6166071,286.0458597,0.023788736,0.02563559,1.453944358,14.39590192,6.44589353,12.46660709,1.451499274,-0.004121124,0.802927799,0.648571475,-0.002575512,27.50148681,0.678234699,54.69484948,401.5377114,-0.000440872
2013/05/17,5,4,101,20:39:59,77,,6753.5,1,-0.336093991,0.012553263,441.4368039,0.075660878,0.602650658,12.6686885,22.4,4,1,8,12.95171642,12.67101479,12.97784996,400.3301697,402.6170349,8.034855843,8.596116066,54.16044998,57.94373322,299.3682556,0.03202302,0.033708442,101.0015869,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.133646543,7.57E-05,285.8210148,286.1017164,0.006404604,-0.002326283,1.470872022,14.56286051,5.966744444,12.67101479,1.471096351,0.012533596,0.868221364,0.602874987,0.007835262,44.58581772,1.096418595,58.61260843,402.6737508,-0.000489214
